Time (UTC),Local hour of the day,Local day of the week,Local month of the year,Local year,Electricity demand [MW]
2015-01-05 11:00:00,12,0,1,2015,68076.75
2015-01-05 12:00:00,13,0,1,2015,67231.5
2015-01-05 13:00:00,14,0,1,2015,66032.75
2015-01-05 14:00:00,15,0,1,2015,65342.0
2015-01-05 15:00:00,16,0,1,2015,66578.5
2015-01-05 16:00:00,17,0,1,2015,70227.5
2015-01-05 17:00:00,18,0,1,2015,70157.5
2015-01-05 18:00:00,19,0,1,2015,68378.25
2015-01-05 19:00:00,20,0,1,2015,64076.5
2015-01-05 20:00:00,21,0,1,2015,61014.0
2015-01-05 21:00:00,22,0,1,2015,59234.25
2015-01-05 22:00:00,23,0,1,2015,55002.25
2015-01-05 23:00:00,0,1,1,2015,51617.25
2015-01-06 00:00:00,1,1,1,2015,49229.5
2015-01-06 01:00:00,2,1,1,2015,48204.75
2015-01-06 02:00:00,3,1,1,2015,48215.0
2015-01-06 03:00:00,4,1,1,2015,48959.0
2015-01-06 04:00:00,5,1,1,2015,50756.0
2015-01-06 05:00:00,6,1,1,2015,54897.5
2015-01-06 06:00:00,7,1,1,2015,60167.75
2015-01-06 07:00:00,8,1,1,2015,62788.25
2015-01-06 08:00:00,9,1,1,2015,64070.25
2015-01-06 09:00:00,10,1,1,2015,65591.25
2015-01-06 10:00:00,11,1,1,2015,66796.5
2015-01-06 11:00:00,12,1,1,2015,66648.75
2015-01-06 12:00:00,13,1,1,2015,65622.25
2015-01-06 13:00:00,14,1,1,2015,64035.25
2015-01-06 14:00:00,15,1,1,2015,63623.25
2015-01-06 15:00:00,16,1,1,2015,65210.5
2015-01-06 16:00:00,17,1,1,2015,69431.0
2015-01-06 17:00:00,18,1,1,2015,69376.75
2015-01-06 18:00:00,19,1,1,2015,68019.75
2015-01-06 19:00:00,20,1,1,2015,64488.25
2015-01-06 20:00:00,21,1,1,2015,61740.0
2015-01-06 21:00:00,22,1,1,2015,59308.0
2015-01-06 22:00:00,23,1,1,2015,55248.0
2015-01-06 23:00:00,0,2,1,2015,51716.5
2015-01-07 00:00:00,1,2,1,2015,49562.5
2015-01-07 01:00:00,2,2,1,2015,48831.5
2015-01-07 02:00:00,3,2,1,2015,48927.0
2015-01-07 03:00:00,4,2,1,2015,49913.0
2015-01-07 04:00:00,5,2,1,2015,53401.25
2015-01-07 05:00:00,6,2,1,2015,61215.25
2015-01-07 06:00:00,7,2,1,2015,68247.75
2015-01-07 07:00:00,8,2,1,2015,71316.25
2015-01-07 08:00:00,9,2,1,2015,71586.0
2015-01-07 09:00:00,10,2,1,2015,72693.25
2015-01-07 10:00:00,11,2,1,2015,73789.0
2015-01-07 11:00:00,12,2,1,2015,73451.25
2015-01-07 12:00:00,13,2,1,2015,72652.75
2015-01-07 13:00:00,14,2,1,2015,71477.25
2015-01-07 14:00:00,15,2,1,2015,70568.0
2015-01-07 15:00:00,16,2,1,2015,71214.5
2015-01-07 16:00:00,17,2,1,2015,74908.25
2015-01-07 17:00:00,18,2,1,2015,74622.0
2015-01-07 18:00:00,19,2,1,2015,72753.25
2015-01-07 19:00:00,20,2,1,2015,68661.75
2015-01-07 20:00:00,21,2,1,2015,65353.0
2015-01-07 21:00:00,22,2,1,2015,63201.0
2015-01-07 22:00:00,23,2,1,2015,58480.25
2015-01-07 23:00:00,0,3,1,2015,54731.5
2015-01-08 00:00:00,1,3,1,2015,52369.5
2015-01-08 01:00:00,2,3,1,2015,51347.25
2015-01-08 02:00:00,3,3,1,2015,51479.75
2015-01-08 03:00:00,4,3,1,2015,52614.0
2015-01-08 04:00:00,5,3,1,2015,55525.75
2015-01-08 05:00:00,6,3,1,2015,63169.75
2015-01-08 06:00:00,7,3,1,2015,70275.75
2015-01-08 07:00:00,8,3,1,2015,73012.5
2015-01-08 08:00:00,9,3,1,2015,72979.5
2015-01-08 09:00:00,10,3,1,2015,73980.5
2015-01-08 10:00:00,11,3,1,2015,75149.0
2015-01-08 11:00:00,12,3,1,2015,74489.75
2015-01-08 12:00:00,13,3,1,2015,73646.25
2015-01-08 13:00:00,14,3,1,2015,72689.75
2015-01-08 14:00:00,15,3,1,2015,72237.5
2015-01-08 15:00:00,16,3,1,2015,72575.0
2015-01-08 16:00:00,17,3,1,2015,74697.0
2015-01-08 17:00:00,18,3,1,2015,74052.75
2015-01-08 18:00:00,19,3,1,2015,72231.75
2015-01-08 19:00:00,20,3,1,2015,67828.0
2015-01-08 20:00:00,21,3,1,2015,64234.75
2015-01-08 21:00:00,22,3,1,2015,61748.25
2015-01-08 22:00:00,23,3,1,2015,57156.0
2015-01-08 23:00:00,0,4,1,2015,52837.25
2015-01-09 00:00:00,1,4,1,2015,50808.0
2015-01-09 01:00:00,2,4,1,2015,49790.0
2015-01-09 02:00:00,3,4,1,2015,49974.5
2015-01-09 03:00:00,4,4,1,2015,51581.25
2015-01-09 04:00:00,5,4,1,2015,55096.25
2015-01-09 05:00:00,6,4,1,2015,63093.75
2015-01-09 06:00:00,7,4,1,2015,70143.5
2015-01-09 07:00:00,8,4,1,2015,73781.0
2015-01-09 08:00:00,9,4,1,2015,74127.75
2015-01-09 09:00:00,10,4,1,2015,74808.75
2015-01-09 10:00:00,11,4,1,2015,75266.5
2015-01-09 11:00:00,12,4,1,2015,74483.0
2015-01-09 12:00:00,13,4,1,2015,72798.5
2015-01-09 13:00:00,14,4,1,2015,71284.25
2015-01-09 14:00:00,15,4,1,2015,70837.0
2015-01-09 15:00:00,16,4,1,2015,71549.5
2015-01-09 16:00:00,17,4,1,2015,74025.0
2015-01-09 17:00:00,18,4,1,2015,73194.75
2015-01-09 18:00:00,19,4,1,2015,70558.0
2015-01-09 19:00:00,20,4,1,2015,65901.0
2015-01-09 20:00:00,21,4,1,2015,62579.5
2015-01-09 21:00:00,22,4,1,2015,59703.25
2015-01-09 22:00:00,23,4,1,2015,55399.5
2015-01-09 23:00:00,0,5,1,2015,51587.5
2015-01-10 00:00:00,1,5,1,2015,48947.75
2015-01-10 01:00:00,2,5,1,2015,47481.0
2015-01-10 02:00:00,3,5,1,2015,47178.75
2015-01-10 03:00:00,4,5,1,2015,47254.0
2015-01-10 04:00:00,5,5,1,2015,47539.25
2015-01-10 05:00:00,6,5,1,2015,48397.5
2015-01-10 06:00:00,7,5,1,2015,51865.5
2015-01-10 07:00:00,8,5,1,2015,56116.5
2015-01-10 08:00:00,9,5,1,2015,59224.75
2015-01-10 09:00:00,10,5,1,2015,61449.75
2015-01-10 10:00:00,11,5,1,2015,63408.75
2015-01-10 11:00:00,12,5,1,2015,62961.0
2015-01-10 12:00:00,13,5,1,2015,61057.0
2015-01-10 13:00:00,14,5,1,2015,59520.75
2015-01-10 14:00:00,15,5,1,2015,58456.5
2015-01-10 15:00:00,16,5,1,2015,59865.75
2015-01-10 16:00:00,17,5,1,2015,63657.5
2015-01-10 17:00:00,18,5,1,2015,63928.25
2015-01-10 18:00:00,19,5,1,2015,61861.0
2015-01-10 19:00:00,20,5,1,2015,57855.75
2015-01-10 20:00:00,21,5,1,2015,55326.25
2015-01-10 21:00:00,22,5,1,2015,54403.0
2015-01-10 22:00:00,23,5,1,2015,51236.75
2015-01-10 23:00:00,0,6,1,2015,47774.5
2015-01-11 00:00:00,1,6,1,2015,44908.0
2015-01-11 01:00:00,2,6,1,2015,43766.5
2015-01-11 02:00:00,3,6,1,2015,43449.75
2015-01-11 03:00:00,4,6,1,2015,43766.5
2015-01-11 04:00:00,5,6,1,2015,43382.75
2015-01-11 05:00:00,6,6,1,2015,42578.0
2015-01-11 06:00:00,7,6,1,2015,44619.25
2015-01-11 07:00:00,8,6,1,2015,47791.0
2015-01-11 08:00:00,9,6,1,2015,51616.0
2015-01-11 09:00:00,10,6,1,2015,55244.0
2015-01-11 10:00:00,11,6,1,2015,58441.5
2015-01-11 11:00:00,12,6,1,2015,58415.5
2015-01-11 12:00:00,13,6,1,2015,56797.75
2015-01-11 13:00:00,14,6,1,2015,55343.25
2015-01-11 14:00:00,15,6,1,2015,54800.5
2015-01-11 15:00:00,16,6,1,2015,56213.25
2015-01-11 16:00:00,17,6,1,2015,60770.75
2015-01-11 17:00:00,18,6,1,2015,61914.75
2015-01-11 18:00:00,19,6,1,2015,60421.75
2015-01-11 19:00:00,20,6,1,2015,57784.5
2015-01-11 20:00:00,21,6,1,2015,56254.75
2015-01-11 21:00:00,22,6,1,2015,56453.0
2015-01-11 22:00:00,23,6,1,2015,53082.75
2015-01-11 23:00:00,0,0,1,2015,49705.75
2015-01-12 00:00:00,1,0,1,2015,48025.75
2015-01-12 01:00:00,2,0,1,2015,47253.75
2015-01-12 02:00:00,3,0,1,2015,47759.75
2015-01-12 03:00:00,4,0,1,2015,49167.0
2015-01-12 04:00:00,5,0,1,2015,53560.0
2015-01-12 05:00:00,6,0,1,2015,62669.75
2015-01-12 06:00:00,7,0,1,2015,70543.75
2015-01-12 07:00:00,8,0,1,2015,73935.75
2015-01-12 08:00:00,9,0,1,2015,74085.25
2015-01-12 09:00:00,10,0,1,2015,75223.5
2015-01-12 10:00:00,11,0,1,2015,76451.0
2015-01-12 11:00:00,12,0,1,2015,76108.5
2015-01-12 12:00:00,13,0,1,2015,75733.0
2015-01-12 13:00:00,14,0,1,2015,74492.0
2015-01-12 14:00:00,15,0,1,2015,73471.75
2015-01-12 15:00:00,16,0,1,2015,73901.75
2015-01-12 16:00:00,17,0,1,2015,75883.5
2015-01-12 17:00:00,18,0,1,2015,75575.5
2015-01-12 18:00:00,19,0,1,2015,73532.25
2015-01-12 19:00:00,20,0,1,2015,69022.75
2015-01-12 20:00:00,21,0,1,2015,65442.25
2015-01-12 21:00:00,22,0,1,2015,62469.0
2015-01-12 22:00:00,23,0,1,2015,57745.25
2015-01-12 23:00:00,0,1,1,2015,53574.5
2015-01-13 00:00:00,1,1,1,2015,51335.5
2015-01-13 01:00:00,2,1,1,2015,50272.0
2015-01-13 02:00:00,3,1,1,2015,50872.0
2015-01-13 03:00:00,4,1,1,2015,52282.75
2015-01-13 04:00:00,5,1,1,2015,55620.25
2015-01-13 05:00:00,6,1,1,2015,63556.75
2015-01-13 06:00:00,7,1,1,2015,70816.25
2015-01-13 07:00:00,8,1,1,2015,72946.75
2015-01-13 08:00:00,9,1,1,2015,72615.5
2015-01-13 09:00:00,10,1,1,2015,73174.0
2015-01-13 10:00:00,11,1,1,2015,73864.5
2015-01-13 11:00:00,12,1,1,2015,73922.5
2015-01-13 12:00:00,13,1,1,2015,72998.5
2015-01-13 13:00:00,14,1,1,2015,71623.25
2015-01-13 14:00:00,15,1,1,2015,70385.0
2015-01-13 15:00:00,16,1,1,2015,70619.0
2015-01-13 16:00:00,17,1,1,2015,74369.75
2015-01-13 17:00:00,18,1,1,2015,73985.5
2015-01-13 18:00:00,19,1,1,2015,71459.5
2015-01-13 19:00:00,20,1,1,2015,66778.5
2015-01-13 20:00:00,21,1,1,2015,63067.75
2015-01-13 21:00:00,22,1,1,2015,60433.5
2015-01-13 22:00:00,23,1,1,2015,55834.25
2015-01-13 23:00:00,0,2,1,2015,51605.0
2015-01-14 00:00:00,1,2,1,2015,49244.0
2015-01-14 01:00:00,2,2,1,2015,48490.75
2015-01-14 02:00:00,3,2,1,2015,48887.5
2015-01-14 03:00:00,4,2,1,2015,50482.75
2015-01-14 04:00:00,5,2,1,2015,54258.75
2015-01-14 05:00:00,6,2,1,2015,62748.5
2015-01-14 06:00:00,7,2,1,2015,70308.75
2015-01-14 07:00:00,8,2,1,2015,72794.0
2015-01-14 08:00:00,9,2,1,2015,72280.25
2015-01-14 09:00:00,10,2,1,2015,73407.75
2015-01-14 10:00:00,11,2,1,2015,74507.0
2015-01-14 11:00:00,12,2,1,2015,73801.5
2015-01-14 12:00:00,13,2,1,2015,73465.5
2015-01-14 13:00:00,14,2,1,2015,72159.25
2015-01-14 14:00:00,15,2,1,2015,71244.0
2015-01-14 15:00:00,16,2,1,2015,71141.75
2015-01-14 16:00:00,17,2,1,2015,74524.5
2015-01-14 17:00:00,18,2,1,2015,74298.5
2015-01-14 18:00:00,19,2,1,2015,71958.0
2015-01-14 19:00:00,20,2,1,2015,67769.5
2015-01-14 20:00:00,21,2,1,2015,64506.0
2015-01-14 21:00:00,22,2,1,2015,61929.75
2015-01-14 22:00:00,23,2,1,2015,57651.5
2015-01-14 23:00:00,0,3,1,2015,53995.25
2015-01-15 00:00:00,1,3,1,2015,51963.75
2015-01-15 01:00:00,2,3,1,2015,51032.5
2015-01-15 02:00:00,3,3,1,2015,51449.5
2015-01-15 03:00:00,4,3,1,2015,52625.25
2015-01-15 04:00:00,5,3,1,2015,55889.25
2015-01-15 05:00:00,6,3,1,2015,64017.25
2015-01-15 06:00:00,7,3,1,2015,71029.0
2015-01-15 07:00:00,8,3,1,2015,73656.0
2015-01-15 08:00:00,9,3,1,2015,73579.5
2015-01-15 09:00:00,10,3,1,2015,74398.0
2015-01-15 10:00:00,11,3,1,2015,75637.5
2015-01-15 11:00:00,12,3,1,2015,74822.0
2015-01-15 12:00:00,13,3,1,2015,74241.25
2015-01-15 13:00:00,14,3,1,2015,73133.25
2015-01-15 14:00:00,15,3,1,2015,72328.0
2015-01-15 15:00:00,16,3,1,2015,72155.25
2015-01-15 16:00:00,17,3,1,2015,74953.5
2015-01-15 17:00:00,18,3,1,2015,74543.5
2015-01-15 18:00:00,19,3,1,2015,72512.5
2015-01-15 19:00:00,20,3,1,2015,68468.5
2015-01-15 20:00:00,21,3,1,2015,65041.25
2015-01-15 21:00:00,22,3,1,2015,62121.0
2015-01-15 22:00:00,23,3,1,2015,57279.5
2015-01-15 23:00:00,0,4,1,2015,53251.5
2015-01-16 00:00:00,1,4,1,2015,50591.75
2015-01-16 01:00:00,2,4,1,2015,49261.0
2015-01-16 02:00:00,3,4,1,2015,50013.0
2015-01-16 03:00:00,4,4,1,2015,51738.5
2015-01-16 04:00:00,5,4,1,2015,55607.25
2015-01-16 05:00:00,6,4,1,2015,63601.0
2015-01-16 06:00:00,7,4,1,2015,70959.75
2015-01-16 07:00:00,8,4,1,2015,73169.5
2015-01-16 08:00:00,9,4,1,2015,72900.5
2015-01-16 09:00:00,10,4,1,2015,73193.5
2015-01-16 10:00:00,11,4,1,2015,73920.0
2015-01-16 11:00:00,12,4,1,2015,72853.25
2015-01-16 12:00:00,13,4,1,2015,71326.75
2015-01-16 13:00:00,14,4,1,2015,69461.0
2015-01-16 14:00:00,15,4,1,2015,68392.25
2015-01-16 15:00:00,16,4,1,2015,68828.25
2015-01-16 16:00:00,17,4,1,2015,72415.5
2015-01-16 17:00:00,18,4,1,2015,71899.25
2015-01-16 18:00:00,19,4,1,2015,69497.5
2015-01-16 19:00:00,20,4,1,2015,65073.0
2015-01-16 20:00:00,21,4,1,2015,61547.0
2015-01-16 21:00:00,22,4,1,2015,59108.75
2015-01-16 22:00:00,23,4,1,2015,55147.25
2015-01-16 23:00:00,0,5,1,2015,51942.25
2015-01-17 00:00:00,1,5,1,2015,49524.75
2015-01-17 01:00:00,2,5,1,2015,48395.5
2015-01-17 02:00:00,3,5,1,2015,47953.25
2015-01-17 03:00:00,4,5,1,2015,48159.5
2015-01-17 04:00:00,5,5,1,2015,48014.0
2015-01-17 05:00:00,6,5,1,2015,48836.5
2015-01-17 06:00:00,7,5,1,2015,52479.75
2015-01-17 07:00:00,8,5,1,2015,56433.5
2015-01-17 08:00:00,9,5,1,2015,59843.75
2015-01-17 09:00:00,10,5,1,2015,61838.5
2015-01-17 10:00:00,11,5,1,2015,63016.5
2015-01-17 11:00:00,12,5,1,2015,62034.0
2015-01-17 12:00:00,13,5,1,2015,59914.25
2015-01-17 13:00:00,14,5,1,2015,57987.0
2015-01-17 14:00:00,15,5,1,2015,57112.0
2015-01-17 15:00:00,16,5,1,2015,57982.5
2015-01-17 16:00:00,17,5,1,2015,62452.0
2015-01-17 17:00:00,18,5,1,2015,63563.25
2015-01-17 18:00:00,19,5,1,2015,61456.0
2015-01-17 19:00:00,20,5,1,2015,57420.5
2015-01-17 20:00:00,21,5,1,2015,55146.0
2015-01-17 21:00:00,22,5,1,2015,54383.75
2015-01-17 22:00:00,23,5,1,2015,51449.5
2015-01-17 23:00:00,0,6,1,2015,48387.75
2015-01-18 00:00:00,1,6,1,2015,46592.25
2015-01-18 01:00:00,2,6,1,2015,45338.5
2015-01-18 02:00:00,3,6,1,2015,44813.75
2015-01-18 03:00:00,4,6,1,2015,44578.5
2015-01-18 04:00:00,5,6,1,2015,43975.5
2015-01-18 05:00:00,6,6,1,2015,43348.5
2015-01-18 06:00:00,7,6,1,2015,45151.75
2015-01-18 07:00:00,8,6,1,2015,48249.0
2015-01-18 08:00:00,9,6,1,2015,51909.75
2015-01-18 09:00:00,10,6,1,2015,55211.75
2015-01-18 10:00:00,11,6,1,2015,58394.5
2015-01-18 11:00:00,12,6,1,2015,58223.5
2015-01-18 12:00:00,13,6,1,2015,55773.25
2015-01-18 13:00:00,14,6,1,2015,53758.5
2015-01-18 14:00:00,15,6,1,2015,53018.25
2015-01-18 15:00:00,16,6,1,2015,53932.0
2015-01-18 16:00:00,17,6,1,2015,59218.0
2015-01-18 17:00:00,18,6,1,2015,60858.0
2015-01-18 18:00:00,19,6,1,2015,59682.5
2015-01-18 19:00:00,20,6,1,2015,57097.5
2015-01-18 20:00:00,21,6,1,2015,55470.5
2015-01-18 21:00:00,22,6,1,2015,55920.25
2015-01-18 22:00:00,23,6,1,2015,53163.0
2015-01-18 23:00:00,0,0,1,2015,50053.25
2015-01-19 00:00:00,1,0,1,2015,48302.0
2015-01-19 01:00:00,2,0,1,2015,47664.25
2015-01-19 02:00:00,3,0,1,2015,47959.5
2015-01-19 03:00:00,4,0,1,2015,49517.5
2015-01-19 04:00:00,5,0,1,2015,53300.5
2015-01-19 05:00:00,6,0,1,2015,62598.0
2015-01-19 06:00:00,7,0,1,2015,70382.75
2015-01-19 07:00:00,8,0,1,2015,72925.5
2015-01-19 08:00:00,9,0,1,2015,73251.5
2015-01-19 09:00:00,10,0,1,2015,74128.0
2015-01-19 10:00:00,11,0,1,2015,74971.25
2015-01-19 11:00:00,12,0,1,2015,74628.75
2015-01-19 12:00:00,13,0,1,2015,74157.75
2015-01-19 13:00:00,14,0,1,2015,73102.25
2015-01-19 14:00:00,15,0,1,2015,72447.0
2015-01-19 15:00:00,16,0,1,2015,72203.0
2015-01-19 16:00:00,17,0,1,2015,75302.25
2015-01-19 17:00:00,18,0,1,2015,75177.25
2015-01-19 18:00:00,19,0,1,2015,73262.75
2015-01-19 19:00:00,20,0,1,2015,68736.25
2015-01-19 20:00:00,21,0,1,2015,65333.25
2015-01-19 21:00:00,22,0,1,2015,62466.25
2015-01-19 22:00:00,23,0,1,2015,57935.5
2015-01-19 23:00:00,0,1,1,2015,54571.25
2015-01-20 00:00:00,1,1,1,2015,52430.5
2015-01-20 01:00:00,2,1,1,2015,51515.5
2015-01-20 02:00:00,3,1,1,2015,51945.0
2015-01-20 03:00:00,4,1,1,2015,52922.0
2015-01-20 04:00:00,5,1,1,2015,56087.25
2015-01-20 05:00:00,6,1,1,2015,63879.75
2015-01-20 06:00:00,7,1,1,2015,71203.0
2015-01-20 07:00:00,8,1,1,2015,74027.25
2015-01-20 08:00:00,9,1,1,2015,74268.75
2015-01-20 09:00:00,10,1,1,2015,75349.25
2015-01-20 10:00:00,11,1,1,2015,75910.0
2015-01-20 11:00:00,12,1,1,2015,75384.25
2015-01-20 12:00:00,13,1,1,2015,74837.0
2015-01-20 13:00:00,14,1,1,2015,73846.5
2015-01-20 14:00:00,15,1,1,2015,73181.5
2015-01-20 15:00:00,16,1,1,2015,73004.75
2015-01-20 16:00:00,17,1,1,2015,75949.0
2015-01-20 17:00:00,18,1,1,2015,75605.25
2015-01-20 18:00:00,19,1,1,2015,73413.5
2015-01-20 19:00:00,20,1,1,2015,69330.0
2015-01-20 20:00:00,21,1,1,2015,65707.25
2015-01-20 21:00:00,22,1,1,2015,62663.25
2015-01-20 22:00:00,23,1,1,2015,58564.5
2015-01-20 23:00:00,0,2,1,2015,54942.25
2015-01-21 00:00:00,1,2,1,2015,52773.5
2015-01-21 01:00:00,2,2,1,2015,51867.75
2015-01-21 02:00:00,3,2,1,2015,52135.0
2015-01-21 03:00:00,4,2,1,2015,53122.0
2015-01-21 04:00:00,5,2,1,2015,56299.75
2015-01-21 05:00:00,6,2,1,2015,64038.75
2015-01-21 06:00:00,7,2,1,2015,71255.5
2015-01-21 07:00:00,8,2,1,2015,73767.0
2015-01-21 08:00:00,9,2,1,2015,73891.25
2015-01-21 09:00:00,10,2,1,2015,74800.25
2015-01-21 10:00:00,11,2,1,2015,75331.75
2015-01-21 11:00:00,12,2,1,2015,74657.0
2015-01-21 12:00:00,13,2,1,2015,74134.75
2015-01-21 13:00:00,14,2,1,2015,73202.25
2015-01-21 14:00:00,15,2,1,2015,72413.5
2015-01-21 15:00:00,16,2,1,2015,72178.0
2015-01-21 16:00:00,17,2,1,2015,75638.0
2015-01-21 17:00:00,18,2,1,2015,75854.25
2015-01-21 18:00:00,19,2,1,2015,73810.5
2015-01-21 19:00:00,20,2,1,2015,69449.5
2015-01-21 20:00:00,21,2,1,2015,65985.0
2015-01-21 21:00:00,22,2,1,2015,63171.5
2015-01-21 22:00:00,23,2,1,2015,58887.25
2015-01-21 23:00:00,0,3,1,2015,55525.5
2015-01-22 00:00:00,1,3,1,2015,53545.25
2015-01-22 01:00:00,2,3,1,2015,52621.25
2015-01-22 02:00:00,3,3,1,2015,52552.75
2015-01-22 03:00:00,4,3,1,2015,53421.0
2015-01-22 04:00:00,5,3,1,2015,56385.5
2015-01-22 05:00:00,6,3,1,2015,63984.5
2015-01-22 06:00:00,7,3,1,2015,71492.75
2015-01-22 07:00:00,8,3,1,2015,74042.0
2015-01-22 08:00:00,9,3,1,2015,74265.5
2015-01-22 09:00:00,10,3,1,2015,75310.25
