Time (UTC),Local hour of the day,Local day of the week,Local month of the year,Local year,Electricity demand [MW]
2015-01-04 11:00:00,11,6,1,2015,37957.0
2015-01-04 12:00:00,12,6,1,2015,39277.5
2015-01-04 13:00:00,13,6,1,2015,39686.5
2015-01-04 14:00:00,14,6,1,2015,39564.0
2015-01-04 15:00:00,15,6,1,2015,40033.5
2015-01-04 16:00:00,16,6,1,2015,42243.5
2015-01-04 17:00:00,17,6,1,2015,46127.5
2015-01-04 18:00:00,18,6,1,2015,45940.0
2015-01-04 19:00:00,19,6,1,2015,44030.5
2015-01-04 20:00:00,20,6,1,2015,41779.0
2015-01-04 21:00:00,21,6,1,2015,38865.5
2015-01-04 22:00:00,22,6,1,2015,35273.0
2015-01-04 23:00:00,23,6,1,2015,31574.0
2015-01-05 00:00:00,0,0,1,2015,29049.5
2015-01-05 01:00:00,1,0,1,2015,29059.0
2015-01-05 02:00:00,2,0,1,2015,28197.0
2015-01-05 03:00:00,3,0,1,2015,27743.5
2015-01-05 04:00:00,4,0,1,2015,26729.0
2015-01-05 05:00:00,5,0,1,2015,26842.5
2015-01-05 06:00:00,6,0,1,2015,30099.5
2015-01-05 07:00:00,7,0,1,2015,36837.5
2015-01-05 08:00:00,8,0,1,2015,41842.0
2015-01-05 09:00:00,9,0,1,2015,43719.5
2015-01-05 10:00:00,10,0,1,2015,44722.0
2015-01-05 11:00:00,11,0,1,2015,45019.5
2015-01-05 12:00:00,12,0,1,2015,45274.0
2015-01-05 13:00:00,13,0,1,2015,45283.0
2015-01-05 14:00:00,14,0,1,2015,45186.5
2015-01-05 15:00:00,15,0,1,2015,45328.0
2015-01-05 16:00:00,16,0,1,2015,47151.5
2015-01-05 17:00:00,17,0,1,2015,49545.0
2015-01-05 18:00:00,18,0,1,2015,49079.5
2015-01-05 19:00:00,19,0,1,2015,48256.5
2015-01-05 20:00:00,20,0,1,2015,45416.0
2015-01-05 21:00:00,21,0,1,2015,41738.5
2015-01-05 22:00:00,22,0,1,2015,37170.5
2015-01-05 23:00:00,23,0,1,2015,32596.0
2015-01-06 00:00:00,0,1,1,2015,29731.5
2015-01-06 01:00:00,1,1,1,2015,29715.5
2015-01-06 02:00:00,2,1,1,2015,28624.5
2015-01-06 03:00:00,3,1,1,2015,27820.0
2015-01-06 04:00:00,4,1,1,2015,26737.0
2015-01-06 05:00:00,5,1,1,2015,26703.0
2015-01-06 06:00:00,6,1,1,2015,29796.5
2015-01-06 07:00:00,7,1,1,2015,36997.0
2015-01-06 08:00:00,8,1,1,2015,41975.0
2015-01-06 09:00:00,9,1,1,2015,42872.0
2015-01-06 10:00:00,10,1,1,2015,43507.0
2015-01-06 11:00:00,11,1,1,2015,43425.5
2015-01-06 12:00:00,12,1,1,2015,43320.5
2015-01-06 13:00:00,13,1,1,2015,42949.5
2015-01-06 14:00:00,14,1,1,2015,42720.5
2015-01-06 15:00:00,15,1,1,2015,42870.5
2015-01-06 16:00:00,16,1,1,2015,45131.5
2015-01-06 17:00:00,17,1,1,2015,49187.5
2015-01-06 18:00:00,18,1,1,2015,49257.0
2015-01-06 19:00:00,19,1,1,2015,48783.0
2015-01-06 20:00:00,20,1,1,2015,46277.5
2015-01-06 21:00:00,21,1,1,2015,42621.0
2015-01-06 22:00:00,22,1,1,2015,38107.0
2015-01-06 23:00:00,23,1,1,2015,33618.5
2015-01-07 00:00:00,0,2,1,2015,30706.5
2015-01-07 01:00:00,1,2,1,2015,30678.0
2015-01-07 02:00:00,2,2,1,2015,29512.0
2015-01-07 03:00:00,3,2,1,2015,28745.5
2015-01-07 04:00:00,4,2,1,2015,27582.0
2015-01-07 05:00:00,5,2,1,2015,27368.5
2015-01-07 06:00:00,6,2,1,2015,30286.0
2015-01-07 07:00:00,7,2,1,2015,37456.0
2015-01-07 08:00:00,8,2,1,2015,42223.5
2015-01-07 09:00:00,9,2,1,2015,42761.0
2015-01-07 10:00:00,10,2,1,2015,43535.0
2015-01-07 11:00:00,11,2,1,2015,43805.0
2015-01-07 12:00:00,12,2,1,2015,44274.5
2015-01-07 13:00:00,13,2,1,2015,44126.0
2015-01-07 14:00:00,14,2,1,2015,44294.5
2015-01-07 15:00:00,15,2,1,2015,44057.0
2015-01-07 16:00:00,16,2,1,2015,46530.0
2015-01-07 17:00:00,17,2,1,2015,49579.5
2015-01-07 18:00:00,18,2,1,2015,49094.5
2015-01-07 19:00:00,19,2,1,2015,47262.5
2015-01-07 20:00:00,20,2,1,2015,44541.5
2015-01-07 21:00:00,21,2,1,2015,40849.5
2015-01-07 22:00:00,22,2,1,2015,36424.0
2015-01-07 23:00:00,23,2,1,2015,32205.0
2015-01-08 00:00:00,0,3,1,2015,29114.0
2015-01-08 01:00:00,1,3,1,2015,29184.5
2015-01-08 02:00:00,2,3,1,2015,28116.5
2015-01-08 03:00:00,3,3,1,2015,27527.5
2015-01-08 04:00:00,4,3,1,2015,26552.5
2015-01-08 05:00:00,5,3,1,2015,26865.0
2015-01-08 06:00:00,6,3,1,2015,30095.0
2015-01-08 07:00:00,7,3,1,2015,37409.5
2015-01-08 08:00:00,8,3,1,2015,42836.5
2015-01-08 09:00:00,9,3,1,2015,43803.5
2015-01-08 10:00:00,10,3,1,2015,44531.0
2015-01-08 11:00:00,11,3,1,2015,44193.5
2015-01-08 12:00:00,12,3,1,2015,43427.0
2015-01-08 13:00:00,13,3,1,2015,42445.0
2015-01-08 14:00:00,14,3,1,2015,41931.5
2015-01-08 15:00:00,15,3,1,2015,42246.0
2015-01-08 16:00:00,16,3,1,2015,44446.0
2015-01-08 17:00:00,17,3,1,2015,48563.5
2015-01-08 18:00:00,18,3,1,2015,48780.5
2015-01-08 19:00:00,19,3,1,2015,47737.0
2015-01-08 20:00:00,20,3,1,2015,44809.5
2015-01-08 21:00:00,21,3,1,2015,40817.0
2015-01-08 22:00:00,22,3,1,2015,36322.0
2015-01-08 23:00:00,23,3,1,2015,32242.5
2015-01-09 00:00:00,0,4,1,2015,29478.5
2015-01-09 01:00:00,1,4,1,2015,29181.5
2015-01-09 02:00:00,2,4,1,2015,28125.0
2015-01-09 03:00:00,3,4,1,2015,27441.5
2015-01-09 04:00:00,4,4,1,2015,26413.0
2015-01-09 05:00:00,5,4,1,2015,26386.0
2015-01-09 06:00:00,6,4,1,2015,29388.5
2015-01-09 07:00:00,7,4,1,2015,36308.5
2015-01-09 08:00:00,8,4,1,2015,41171.0
2015-01-09 09:00:00,9,4,1,2015,41515.0
2015-01-09 10:00:00,10,4,1,2015,41463.0
2015-01-09 11:00:00,11,4,1,2015,41037.5
2015-01-09 12:00:00,12,4,1,2015,41018.5
2015-01-09 13:00:00,13,4,1,2015,41362.0
2015-01-09 14:00:00,14,4,1,2015,41795.5
2015-01-09 15:00:00,15,4,1,2015,42048.5
2015-01-09 16:00:00,16,4,1,2015,44213.0
2015-01-09 17:00:00,17,4,1,2015,47127.5
2015-01-09 18:00:00,18,4,1,2015,46555.5
2015-01-09 19:00:00,19,4,1,2015,44325.0
2015-01-09 20:00:00,20,4,1,2015,41198.5
2015-01-09 21:00:00,21,4,1,2015,37803.5
2015-01-09 22:00:00,22,4,1,2015,34132.5
2015-01-09 23:00:00,23,4,1,2015,30902.5
2015-01-10 00:00:00,0,5,1,2015,28429.5
2015-01-10 01:00:00,1,5,1,2015,28184.5
2015-01-10 02:00:00,2,5,1,2015,26426.5
2015-01-10 03:00:00,3,5,1,2015,25488.5
2015-01-10 04:00:00,4,5,1,2015,24215.0
2015-01-10 05:00:00,5,5,1,2015,23814.5
2015-01-10 06:00:00,6,5,1,2015,24797.5
2015-01-10 07:00:00,7,5,1,2015,27432.0
2015-01-10 08:00:00,8,5,1,2015,30365.5
2015-01-10 09:00:00,9,5,1,2015,33625.0
2015-01-10 10:00:00,10,5,1,2015,35669.0
2015-01-10 11:00:00,11,5,1,2015,36500.5
2015-01-10 12:00:00,12,5,1,2015,36611.5
2015-01-10 13:00:00,13,5,1,2015,36056.0
2015-01-10 14:00:00,14,5,1,2015,35528.5
2015-01-10 15:00:00,15,5,1,2015,35577.5
2015-01-10 16:00:00,16,5,1,2015,37581.5
2015-01-10 17:00:00,17,5,1,2015,42407.5
2015-01-10 18:00:00,18,5,1,2015,43621.5
2015-01-10 19:00:00,19,5,1,2015,41838.5
2015-01-10 20:00:00,20,5,1,2015,38665.5
2015-01-10 21:00:00,21,5,1,2015,36244.5
2015-01-10 22:00:00,22,5,1,2015,33506.0
2015-01-10 23:00:00,23,5,1,2015,31063.5
2015-01-11 00:00:00,0,6,1,2015,28879.5
2015-01-11 01:00:00,1,6,1,2015,28532.0
2015-01-11 02:00:00,2,6,1,2015,26801.0
2015-01-11 03:00:00,3,6,1,2015,25830.0
2015-01-11 04:00:00,4,6,1,2015,24536.0
2015-01-11 05:00:00,5,6,1,2015,23965.0
2015-01-11 06:00:00,6,6,1,2015,24479.0
2015-01-11 07:00:00,7,6,1,2015,25945.0
2015-01-11 08:00:00,8,6,1,2015,27756.5
2015-01-11 09:00:00,9,6,1,2015,31154.5
2015-01-11 10:00:00,10,6,1,2015,34233.0
2015-01-11 11:00:00,11,6,1,2015,35843.5
2015-01-11 12:00:00,12,6,1,2015,36823.5
2015-01-11 13:00:00,13,6,1,2015,37670.0
2015-01-11 14:00:00,14,6,1,2015,37860.0
2015-01-11 15:00:00,15,6,1,2015,38285.0
2015-01-11 16:00:00,16,6,1,2015,40633.5
2015-01-11 17:00:00,17,6,1,2015,44214.5
2015-01-11 18:00:00,18,6,1,2015,44082.5
2015-01-11 19:00:00,19,6,1,2015,41979.5
2015-01-11 20:00:00,20,6,1,2015,39626.5
2015-01-11 21:00:00,21,6,1,2015,36644.0
2015-01-11 22:00:00,22,6,1,2015,33203.5
2015-01-11 23:00:00,23,6,1,2015,29347.5
2015-01-12 00:00:00,0,0,1,2015,26811.5
2015-01-12 01:00:00,1,0,1,2015,27016.5
2015-01-12 02:00:00,2,0,1,2015,26163.0
2015-01-12 03:00:00,3,0,1,2015,25534.0
2015-01-12 04:00:00,4,0,1,2015,24738.5
2015-01-12 05:00:00,5,0,1,2015,25060.5
2015-01-12 06:00:00,6,0,1,2015,28516.0
2015-01-12 07:00:00,7,0,1,2015,35916.5
2015-01-12 08:00:00,8,0,1,2015,40963.5
2015-01-12 09:00:00,9,0,1,2015,41584.5
2015-01-12 10:00:00,10,0,1,2015,42606.5
2015-01-12 11:00:00,11,0,1,2015,43030.0
2015-01-12 12:00:00,12,0,1,2015,43329.0
2015-01-12 13:00:00,13,0,1,2015,43369.0
2015-01-12 14:00:00,14,0,1,2015,43376.0
2015-01-12 15:00:00,15,0,1,2015,43400.0
2015-01-12 16:00:00,16,0,1,2015,45756.0
2015-01-12 17:00:00,17,0,1,2015,49735.0
2015-01-12 18:00:00,18,0,1,2015,49569.0
2015-01-12 19:00:00,19,0,1,2015,47783.5
2015-01-12 20:00:00,20,0,1,2015,44797.0
2015-01-12 21:00:00,21,0,1,2015,41144.5
2015-01-12 22:00:00,22,0,1,2015,36537.0
2015-01-12 23:00:00,23,0,1,2015,32141.0
2015-01-13 00:00:00,0,1,1,2015,29312.5
2015-01-13 01:00:00,1,1,1,2015,29368.0
2015-01-13 02:00:00,2,1,1,2015,28444.0
2015-01-13 03:00:00,3,1,1,2015,27877.5
2015-01-13 04:00:00,4,1,1,2015,26952.5
2015-01-13 05:00:00,5,1,1,2015,26937.5
2015-01-13 06:00:00,6,1,1,2015,30237.0
2015-01-13 07:00:00,7,1,1,2015,37600.5
2015-01-13 08:00:00,8,1,1,2015,42675.0
2015-01-13 09:00:00,9,1,1,2015,42958.5
2015-01-13 10:00:00,10,1,1,2015,43110.0
2015-01-13 11:00:00,11,1,1,2015,43115.0
2015-01-13 12:00:00,12,1,1,2015,43620.0
2015-01-13 13:00:00,13,1,1,2015,43885.5
2015-01-13 14:00:00,14,1,1,2015,43748.5
2015-01-13 15:00:00,15,1,1,2015,43532.5
2015-01-13 16:00:00,16,1,1,2015,45333.5
2015-01-13 17:00:00,17,1,1,2015,48822.0
2015-01-13 18:00:00,18,1,1,2015,48732.0
2015-01-13 19:00:00,19,1,1,2015,48098.0
2015-01-13 20:00:00,20,1,1,2015,45703.5
2015-01-13 21:00:00,21,1,1,2015,42345.0
2015-01-13 22:00:00,22,1,1,2015,38041.5
2015-01-13 23:00:00,23,1,1,2015,33769.5
2015-01-14 00:00:00,0,2,1,2015,30697.5
2015-01-14 01:00:00,1,2,1,2015,30609.5
2015-01-14 02:00:00,2,2,1,2015,29580.0
2015-01-14 03:00:00,3,2,1,2015,29150.5
2015-01-14 04:00:00,4,2,1,2015,28170.0
2015-01-14 05:00:00,5,2,1,2015,28305.0
2015-01-14 06:00:00,6,2,1,2015,31375.0
2015-01-14 07:00:00,7,2,1,2015,38872.5
2015-01-14 08:00:00,8,2,1,2015,44078.0
2015-01-14 09:00:00,9,2,1,2015,44496.0
2015-01-14 10:00:00,10,2,1,2015,44547.0
2015-01-14 11:00:00,11,2,1,2015,43756.0
2015-01-14 12:00:00,12,2,1,2015,43532.0
2015-01-14 13:00:00,13,2,1,2015,43636.0
2015-01-14 14:00:00,14,2,1,2015,43969.0
2015-01-14 15:00:00,15,2,1,2015,44239.0
2015-01-14 16:00:00,16,2,1,2015,46561.5
2015-01-14 17:00:00,17,2,1,2015,49668.5
2015-01-14 18:00:00,18,2,1,2015,49228.0
2015-01-14 19:00:00,19,2,1,2015,47956.5
2015-01-14 20:00:00,20,2,1,2015,45304.5
2015-01-14 21:00:00,21,2,1,2015,41805.5
2015-01-14 22:00:00,22,2,1,2015,37252.5
2015-01-14 23:00:00,23,2,1,2015,32851.0
2015-01-15 00:00:00,0,3,1,2015,29784.5
2015-01-15 01:00:00,1,3,1,2015,29674.0
2015-01-15 02:00:00,2,3,1,2015,28526.0
2015-01-15 03:00:00,3,3,1,2015,28029.0
2015-01-15 04:00:00,4,3,1,2015,26803.0
2015-01-15 05:00:00,5,3,1,2015,26830.0
2015-01-15 06:00:00,6,3,1,2015,30034.0
2015-01-15 07:00:00,7,3,1,2015,37301.5
2015-01-15 08:00:00,8,3,1,2015,42320.0
2015-01-15 09:00:00,9,3,1,2015,42757.0
2015-01-15 10:00:00,10,3,1,2015,43008.0
2015-01-15 11:00:00,11,3,1,2015,42729.5
2015-01-15 12:00:00,12,3,1,2015,42544.5
2015-01-15 13:00:00,13,3,1,2015,42326.5
2015-01-15 14:00:00,14,3,1,2015,42097.0
2015-01-15 15:00:00,15,3,1,2015,42208.5
2015-01-15 16:00:00,16,3,1,2015,44363.0
2015-01-15 17:00:00,17,3,1,2015,48552.5
2015-01-15 18:00:00,18,3,1,2015,49012.5
2015-01-15 19:00:00,19,3,1,2015,47628.5
2015-01-15 20:00:00,20,3,1,2015,45117.5
2015-01-15 21:00:00,21,3,1,2015,41660.5
2015-01-15 22:00:00,22,3,1,2015,36995.0
2015-01-15 23:00:00,23,3,1,2015,32671.0
2015-01-16 00:00:00,0,4,1,2015,29820.0
2015-01-16 01:00:00,1,4,1,2015,29788.0
2015-01-16 02:00:00,2,4,1,2015,28932.5
2015-01-16 03:00:00,3,4,1,2015,28606.5
2015-01-16 04:00:00,4,4,1,2015,27826.0
2015-01-16 05:00:00,5,4,1,2015,28001.5
2015-01-16 06:00:00,6,4,1,2015,31398.5
2015-01-16 07:00:00,7,4,1,2015,38687.0
2015-01-16 08:00:00,8,4,1,2015,43980.5
2015-01-16 09:00:00,9,4,1,2015,44805.5
2015-01-16 10:00:00,10,4,1,2015,45287.0
2015-01-16 11:00:00,11,4,1,2015,45205.0
2015-01-16 12:00:00,12,4,1,2015,44702.5
2015-01-16 13:00:00,13,4,1,2015,44032.0
2015-01-16 14:00:00,14,4,1,2015,43499.0
2015-01-16 15:00:00,15,4,1,2015,43249.0
2015-01-16 16:00:00,16,4,1,2015,44990.5
2015-01-16 17:00:00,17,4,1,2015,48785.5
2015-01-16 18:00:00,18,4,1,2015,49307.0
2015-01-16 19:00:00,19,4,1,2015,48063.0
2015-01-16 20:00:00,20,4,1,2015,45436.5
2015-01-16 21:00:00,21,4,1,2015,42050.0
2015-01-16 22:00:00,22,4,1,2015,38208.0
2015-01-16 23:00:00,23,4,1,2015,34739.0
2015-01-17 00:00:00,0,5,1,2015,32116.0
2015-01-17 01:00:00,1,5,1,2015,31748.5
2015-01-17 02:00:00,2,5,1,2015,30440.5
2015-01-17 03:00:00,3,5,1,2015,29723.0
2015-01-17 04:00:00,4,5,1,2015,28393.5
2015-01-17 05:00:00,5,5,1,2015,28000.5
2015-01-17 06:00:00,6,5,1,2015,28894.0
2015-01-17 07:00:00,7,5,1,2015,31726.5
2015-01-17 08:00:00,8,5,1,2015,35087.5
2015-01-17 09:00:00,9,5,1,2015,39041.0
2015-01-17 10:00:00,10,5,1,2015,41171.0
2015-01-17 11:00:00,11,5,1,2015,41531.0
2015-01-17 12:00:00,12,5,1,2015,41073.0
2015-01-17 13:00:00,13,5,1,2015,40392.5
2015-01-17 14:00:00,14,5,1,2015,39884.0
2015-01-17 15:00:00,15,5,1,2015,39980.5
2015-01-17 16:00:00,16,5,1,2015,41385.5
2015-01-17 17:00:00,17,5,1,2015,45885.5
2015-01-17 18:00:00,18,5,1,2015,47049.0
2015-01-17 19:00:00,19,5,1,2015,45278.0
2015-01-17 20:00:00,20,5,1,2015,42222.0
2015-01-17 21:00:00,21,5,1,2015,39604.5
2015-01-17 22:00:00,22,5,1,2015,36840.5
2015-01-17 23:00:00,23,5,1,2015,34203.0
2015-01-18 00:00:00,0,6,1,2015,32003.5
2015-01-18 01:00:00,1,6,1,2015,31732.0
2015-01-18 02:00:00,2,6,1,2015,30313.5
2015-01-18 03:00:00,3,6,1,2015,29560.0
2015-01-18 04:00:00,4,6,1,2015,28257.0
2015-01-18 05:00:00,5,6,1,2015,27508.0
2015-01-18 06:00:00,6,6,1,2015,27839.5
2015-01-18 07:00:00,7,6,1,2015,29188.5
2015-01-18 08:00:00,8,6,1,2015,31071.5
2015-01-18 09:00:00,9,6,1,2015,34960.0
2015-01-18 10:00:00,10,6,1,2015,37969.0
2015-01-18 11:00:00,11,6,1,2015,39357.0
2015-01-18 12:00:00,12,6,1,2015,40056.0
2015-01-18 13:00:00,13,6,1,2015,40234.5
2015-01-18 14:00:00,14,6,1,2015,39900.0
2015-01-18 15:00:00,15,6,1,2015,40254.0
2015-01-18 16:00:00,16,6,1,2015,42006.5
2015-01-18 17:00:00,17,6,1,2015,46654.0
2015-01-18 18:00:00,18,6,1,2015,47567.5
2015-01-18 19:00:00,19,6,1,2015,45690.5
2015-01-18 20:00:00,20,6,1,2015,43370.0
2015-01-18 21:00:00,21,6,1,2015,40596.0
2015-01-18 22:00:00,22,6,1,2015,37077.0
2015-01-18 23:00:00,23,6,1,2015,33003.0
2015-01-19 00:00:00,0,0,1,2015,30433.5
2015-01-19 01:00:00,1,0,1,2015,30696.5
2015-01-19 02:00:00,2,0,1,2015,29836.5
2015-01-19 03:00:00,3,0,1,2015,29538.5
2015-01-19 04:00:00,4,0,1,2015,28857.0
2015-01-19 05:00:00,5,0,1,2015,29262.5
2015-01-19 06:00:00,6,0,1,2015,32985.5
2015-01-19 07:00:00,7,0,1,2015,40888.5
2015-01-19 08:00:00,8,0,1,2015,46197.0
2015-01-19 09:00:00,9,0,1,2015,47085.5
2015-01-19 10:00:00,10,0,1,2015,47718.5
2015-01-19 11:00:00,11,0,1,2015,47426.0
2015-01-19 12:00:00,12,0,1,2015,47256.5
2015-01-19 13:00:00,13,0,1,2015,47103.5
2015-01-19 14:00:00,14,0,1,2015,47004.5
2015-01-19 15:00:00,15,0,1,2015,47025.5
2015-01-19 16:00:00,16,0,1,2015,48900.0
2015-01-19 17:00:00,17,0,1,2015,51900.0
2015-01-19 18:00:00,18,0,1,2015,52012.0
2015-01-19 19:00:00,19,0,1,2015,50794.0
2015-01-19 20:00:00,20,0,1,2015,48917.5
2015-01-19 21:00:00,21,0,1,2015,45384.5
2015-01-19 22:00:00,22,0,1,2015,40889.0
2015-01-19 23:00:00,23,0,1,2015,36271.5
2015-01-20 00:00:00,0,1,1,2015,33367.0
2015-01-20 01:00:00,1,1,1,2015,33438.5
2015-01-20 02:00:00,2,1,1,2015,32552.5
2015-01-20 03:00:00,3,1,1,2015,32165.5
2015-01-20 04:00:00,4,1,1,2015,31192.0
2015-01-20 05:00:00,5,1,1,2015,31430.5
2015-01-20 06:00:00,6,1,1,2015,34637.5
2015-01-20 07:00:00,7,1,1,2015,42267.5
2015-01-20 08:00:00,8,1,1,2015,47126.5
2015-01-20 09:00:00,9,1,1,2015,47742.0
2015-01-20 10:00:00,10,1,1,2015,48324.5
2015-01-20 11:00:00,11,1,1,2015,48011.5
2015-01-20 12:00:00,12,1,1,2015,47724.0
2015-01-20 13:00:00,13,1,1,2015,47310.5
2015-01-20 14:00:00,14,1,1,2015,47061.5
2015-01-20 15:00:00,15,1,1,2015,47030.5
2015-01-20 16:00:00,16,1,1,2015,48878.0
2015-01-20 17:00:00,17,1,1,2015,51589.0
2015-01-20 18:00:00,18,1,1,2015,51679.0
2015-01-20 19:00:00,19,1,1,2015,51432.0
2015-01-20 20:00:00,20,1,1,2015,48839.0
2015-01-20 21:00:00,21,1,1,2015,45186.0
2015-01-20 22:00:00,22,1,1,2015,40628.5
2015-01-20 23:00:00,23,1,1,2015,35752.5
2015-01-21 00:00:00,0,2,1,2015,32733.0
2015-01-21 01:00:00,1,2,1,2015,32774.5
2015-01-21 02:00:00,2,2,1,2015,31881.0
2015-01-21 03:00:00,3,2,1,2015,31421.0
2015-01-21 04:00:00,4,2,1,2015,30542.0
2015-01-21 05:00:00,5,2,1,2015,30682.5
2015-01-21 06:00:00,6,2,1,2015,33900.5
2015-01-21 07:00:00,7,2,1,2015,41478.5
2015-01-21 08:00:00,8,2,1,2015,46496.0
2015-01-21 09:00:00,9,2,1,2015,47428.0
2015-01-21 10:00:00,10,2,1,2015,48440.5
2015-01-21 11:00:00,11,2,1,2015,48750.5
2015-01-21 12:00:00,12,2,1,2015,49005.5
2015-01-21 13:00:00,13,2,1,2015,48921.0
2015-01-21 14:00:00,14,2,1,2015,48790.5
2015-01-21 15:00:00,15,2,1,2015,48586.5
2015-01-21 16:00:00,16,2,1,2015,49883.0
2015-01-21 17:00:00,17,2,1,2015,52117.0
2015-01-21 18:00:00,18,2,1,2015,51970.5
2015-01-21 19:00:00,19,2,1,2015,51401.0
2015-01-21 20:00:00,20,2,1,2015,49249.5
2015-01-21 21:00:00,21,2,1,2015,45611.5
2015-01-21 22:00:00,22,2,1,2015,41004.5
2015-01-21 23:00:00,23,2,1,2015,36306.5
2015-01-22 00:00:00,0,3,1,2015,33344.5
2015-01-22 01:00:00,1,3,1,2015,33437.5
2015-01-22 02:00:00,2,3,1,2015,32581.5
2015-01-22 03:00:00,3,3,1,2015,32230.5
2015-01-22 04:00:00,4,3,1,2015,31260.0
2015-01-22 05:00:00,5,3,1,2015,31377.5
2015-01-22 06:00:00,6,3,1,2015,34519.5
2015-01-22 07:00:00,7,3,1,2015,41988.5
2015-01-22 08:00:00,8,3,1,2015,46684.5
2015-01-22 09:00:00,9,3,1,2015,47262.5
2015-01-22 10:00:00,10,3,1,2015,47843.0
