"GDP per capita, PPP (euro, the long-term exchange rate of 1.33 USD/€)", , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,
39,Chile,Americas,S America,6950.49590142867,7384.83522007602,8161.43203937429,8597.43622750571,8952.18820257756,9759.86533059023,10336.2877279153,10869.5244129535,11073.1010898276,10848.1020264183,11193.9084936876,11427.0667301645,11534.8840589643,11850.4727167986,12421.1854599277,12962.3014261117,13381.0294194019,13915.2036465301,14215.1331284212,13913.9870762351,14554.4913031153,15237.6210736138,15896.2238606609,16391.3779353528,16526.1814436472,16898.4570225433,17399.2678160227,17915.142117393,18446.1776541713,18992.4500234036,19554.0125755213,20130.8965459942,20723.1114507587,21330.6457581147,21953.4678457867,22591.5272471223,23244.7561849269,23913.0713851902,24596.3761559666,25294.5627089158,26007.5146925456,26735.1098970549,27477.2230809452,28233.7288593517,29004.5045834906,29789.4331299386,30588.4055079045,31401.3231825597,32228.100003285,33068.6636178764,33922.9562479366,34790.9346975873,35672.5694680667,36567.8428556204,37476.7459202826,38399.2742296139,39335.4223050676,40285.1767301177,41248.5079190139,42225.3605931039,43215.6430675648,44219.2155140056,45235.8774317949,46265.3546304091,47307.2860929635,48361.2111530279,49426.5574678954,50502.6303064363,51588.6036834568,52683.5138606482,53786.2556935196,54895.5822326512,56010.1078868791,57128.315328809,58248.5661750379,59369.1153126886,60488.1285800713,61603.7033532853,62713.8914531135,63816.7236774057,64910.2351910091,65992.4909731265,67061.6105323978,68115.7911512828,69153.3290085766,70172.6376447364,71172.2633700155,72150.8973603562,73107.3843309234,74040.7278134413,74950.0921841057,75834.8016888187,76694.3367889062,77528.3282025439,78336.5490456597,79118.9054834163,79875.4262926626,80606.2517106973,81311.6219101623,81991.865397552,82647.3875869922,83278.6597544053,83886.2085321462,84470.6060622903,85032.4608890941,85572.4096383482,86091.1095036308,86589.2315368103,87067.4547222285,87526.4608004233,88001.6747616117
40,China,Asia-Pacific,NE Asia,1140.01026787487,1228.78301933095,1387.10571814146,1562.37107189813,1746.84318286217,1917.93621764975,2086.30365124845,2255.60106170609,2409.51268398631,2570.71829802294,2765.53410999166,2973.35200008213,3221.99688275777,3522.82930755644,3854.81388098999,4267.25669324842,4781.92012725703,5432.26644065495,5924.59916907683,6439.54119473787,7089.85048762943,7725.18372272628,8283.45042074667,8876.004964218,9473.06904348798,10198.6206436039,11028.9154566951,11904.7804560736,12825.6383889085,13790.5641943076,14798.288779649,15847.2097008584,16935.4085608219,18060.6747178089,19220.5346931577,20412.2864938105,21633.0379276999,22879.7478930911,24149.2695687579,25438.3944197417,26743.8959605643,28062.5722794136,29391.2864169522,30727.0038051095,32066.8260973933,33408.0208559473,34748.0466954826,36084.5736149472,37415.4983700966,38738.9548509896,40053.3195260406,41357.2120980123,42649.4915876257,43929.2481185588,45195.7907253954,46448.6315458608,47687.4667928877,48912.1549330491,50122.6925276891,51319.1882231401,52501.8354074427,53670.8840827723,54826.6125340964,55969.2994032,57099.1967998708,58216.5050947474,59321.3500365908,60413.7628159751,61493.6636534872,62560.8494203735,63614.9857016185,64655.6035862848,65682.1013205524,66693.7507908251,67689.7086254849,68669.0315242176,69630.6952543701,70573.6166057273,71496.6774787483,72398.7502049841,73278.723167592,74135.5258065121,74968.1521552601,75775.6821592015,76557.3001604185,77312.3100917161,78040.1470907015,78740.3854131391,79412.742682837,80057.0806549398,80673.4027846983,81261.8489811094,81822.687983179,82356.3078270034,82863.2048771063,83343.9718793574,83799.2854598696,84229.8934491979,84636.6023584734,85020.2652778028,85381.770410762,85722.030404763,86041.9725874211,86342.5301750499,86624.6344817558,86889.2081264625,87137.1592104198,87369.376418872,87586.7249870052,87790.0434613179,88014.8913648006
41,Colombia,Americas,S America,5664.29986799834,5686.23821673692,5864.59304854192,5897.76113023057,6135.42877458496,6348.00762169399,6375.15087061754,6492.08235732087,6431.11396094725,6070.20503249905,6246.78401824931,6260.95545804811,6327.63813127743,6485.14841216442,6739.54630688485,6965.21033436293,7338.44363004008,7749.57147967237,7930.25048555058,7969.88002436172,8195.86791924884,8644.00545288578,8902.52319781142,9250.94119339546,9581.21505014514,9709.44446224068,10027.2793013401,10364.2909543824,10721.4500039279,11099.7428488602,11500.1666358588,11923.7234589211,12371.4138287847,12844.2294326329,13343.1452254938,13869.1109178475,14423.0419484876,15005.8100567833,15618.233593101,16261.0677290297,16934.9947488166,17640.6146186141,18378.4360393053,19148.8681904599,19952.2133662339,20788.6606879495,21658.2810522796,22561.0234385575,23496.71265447,24465.0485476428,25465.6066534141,26497.8401890207,27561.0832446293,28654.5549656322,29777.3644721034,30928.5162239901,32106.9155179416,33311.3737966379,34540.6134662678,35793.2719536491,37067.9047913684,38362.9875958547,39676.916896571,41008.0098801003,42354.5032249139,43714.5513139413,45086.2242147271,46467.5059025669,47856.2932624542,49250.3964337825,50647.5410520949,52045.3728917831,53441.4653225555,54833.3298641347,56218.4299648547,57594.1979505186,58958.0549023419,60307.433040674,61639.8000281708,62952.6844746486,64243.7018359171,65510.5798569554,66751.1827182155,67963.5331007651,69145.831485686,70296.4721367471,71414.0553719061,72497.3958967799,73545.5271402296,74557.7016882693,75533.388049268,76472.264094996,77374.2076051548,78239.2843968179,79067.734545951,79859.9572088092,80616.4945305178,81338.0150911628,82025.2972909462,82679.2130199151,83300.7118984355,83890.8063152954,84450.5574337012,84981.0622833862,85483.4420107904,85958.8313194917,86408.3690999224,86833.1902207599,87234.4184337815,87613.1603288402,88005.2466396437
42,Comoros,Africa,Africa,1151.47468511584,1057.72189740087,1114.85057299235,1115.58291997429,1026.98325505804,1034.62685454864,993.492901120843,1005.8942445419,992.052526551093,985.140247178666,1064.52015920496,1062.52657081771,1060.95929433476,1057.42382842681,1052.07787474483,1056.11050528563,1058.09765809897,1040.95945000309,1019.98011394785,1014.81109903123,1012.12494567238,1013.38176933171,1018.61699219787,1028.97277188307,1025.23539491081,1824.27204091071,2128.63328169926,2451.08413933692,2794.25988780867,3161.1434370847,3555.08938830398,3979.84115390684,4439.53766583029,4938.705649523999,5482.23308161949,6075.31940564498,6723.39849517918,7432.03135772472,8206.76725317717,9052.97426734938,9975.64333106711,10979.17297417714,12067.14538767334,13242.10717760897,14505.3700445285,15856.8470854512,17294.9392204186,18816.4833512549,20416.7694910977,22089.6287306982,23827.5881767403,25622.0836168828,27463.7162837864,29342.5371860975,31248.3412920002,33170.954380185096,35100.497379997,37027.6161154603,38943.6680796216,40840.8617331476,42712.3474482184,44552.2623148139,46355.7334196206,48118.845837684,49838.5824735874,51512.7431451492,53139.8500461456,54719.0460942029,56249.9917980268,57732.7652790389,59167.7690478033,60555.6461330785,61897.2072370908,63193.3697730072,64445.1089442968,65653.4204557106,66819.29400045451,67943.6963420641,69027.5625940861,70071.7941856352,71077.2619745016,72044.8130187456,72975.2796287377,73869.4894796334,74728.2757545404,75552.486496529,76342.9925597463,77100.6937543217,77826.5229668774,78521.4482011024,79186.4726165042,79822.6327461365,80430.9951460866,81012.6517729078,81568.714403468,82100.3084091414,82608.5661775603,83094.6204448831,83559.5977639967,84004.6122929564,84430.76004633,84839.113712268,85230.7181017327,85606.5862644191,85967.6962790157,86314.9887037025,86649.3646559638,86971.6844785214,87282.7669399236,87583.3889134738,87903.0494354184
43,Congo. Democratic Republic of the (Formerly Zaire),Africa,Africa,953.162768175946,840.524932232921,722.91018896685,601.179368744396,556.650235472474,542.214181758124,521.324877837679,479.526639671092,460.478143314462,430.071852747785,389.847808998134,370.85205804452,370.380948860815,378.916910341392,391.696706254453,402.574200881544,410.546964150784,422.333896634105,434.297248046447,432.452945210392,448.363043874911,464.021023578785,481.645575450394,506.311163907941,534.977541135634,1042.33853920451,1136.44690893528,1242.18539273249,1361.03073078748,1494.62712589532,1644.79730103052,1813.55199543448,2003.09717897688,2215.83816938371,2454.37976222409,2721.5214413192,3020.24674041487,3353.70588829501,3725.19100009241,4138.10328504616,4595.91202776218,5102.10546159746,5660.1340763503,6273.34736657189,6944.92550199403,7677.80785191436,8474.62068158311,9337.60662180135,10268.5586589767,11268.7613768397,12338.9419907237,13479.2333537639,14689.1506004075,15967.5824597294,17312.7975642967,18722.4653519973,20193.6904625724,21723.0589183128,23306.6938919885,24940.318535037,26619.3231815795,28338.8342603229,30093.7824242755,31878.9677230621,33689.1200613521,35518.9536711064,37363.2148348971,39216.7225939248,41074.4026234366,42931.314832443,44782.6755244338,46623.8751304817,48450.4925938879,50258.3074529196,52043.3105490173,53801.7141016004,55529.9616604928,57224.7381977966,58882.9803569461,60501.8866591553,62078.9272936253,63611.8529992987,65098.7024879918,66537.8078608154,67927.7975258446,69267.59622485,70556.4219075765,71793.7793394926,72979.4504793972,74113.48180461,75196.1688840354,76228.0385964853,77209.8294596379,78142.470573137,79027.0596892061,79864.8409091904,80657.1824691962,81405.5550276326,82111.5108070919,82776.6638774734,83402.671800671,83991.2187929143,84544.0005014725,85062.7104396181,85549.0280785072,86004.6085573045,86431.0739433835,86830.0059522835,87202.9400216067,87551.3606233567,87911.4070189054
44,Congo. Republic of the,Africa,Africa,3952.41436151866,3941.93963280244,3940.70762094591,3801.72732236117,3499.80711767836,3543.91571056945,3597.31698061618,3478.13722473906,3511.15259401151,3331.41190078777,3494.70165179418,3542.57898207479,3621.87136128802,3569.46033916914,3605.85813349933,3785.14652033833,3907.94746471324,3731.14557142034,3818.70147574492,3981.32645464061,4206.98988971607,4234.91419207236,4284.30554786758,4322.64989357965,4502.37505465605,4667.24634721835,4817.77901204547,4985.05800974171,5170.99916732641,5377.73083298642,5607.611548385,5863.24680651546,6147.50390655476,6463.52363918606,6814.72723326463,7204.81668548013,7637.766306989,8117.80309461783,8649.37342067896,9237.09359594259,9885.68216089581,10599.8723632534,11384.3042308175,12243.3969630508,13181.2040100739,14201.2550923724,15306.3913809904,16498.6018893387,17778.8705673569,19147.0443750552,20601.732523715,22140.2459749132,23758.584172027,25451.4729844322,27212.4542495558,29034.0234857758,30907.8087509996,32824.7806476719,34775.4814487827,36750.2604306979,38739.5027808922,40733.8407865381,42724.3381705696,44702.6411218313,46661.0924423802,48592.8080112842,50491.7172031451,52352.5708410839,54170.9216284355,55943.0827832268,57666.0708432402,59337.5384034912,60955.7019984769,62519.2695595069,64027.370967119,65479.4942705545,66875.4292333224,68215.2190400801,69499.1203013438,70727.5709385692,71901.1651287529,73020.6342295259,74086.832478939,75100.7262490573,76063.3857059929,76975.9778667378,77839.7602214264,78656.0742868817,79426.3386552423,80152.0412857306,80834.7309480438,81476.0078562742,82077.5136301518,82640.9207862199,83167.9219980042,83660.2193755309,84119.5140057227,84547.4959714817,84945.8350336799,85316.1721212476,85660.1117338098,85979.2153217473,86274.9956722233,86548.9122980073,86802.367799497,87036.7051494801,87253.2058346539,87453.0887773518,87637.5099547113,87807.562629978,87999.0220278606
45,Costa Rica,Americas,S America,5482.12360017474,5482.06574869822,5833.50653591103,6109.30282524263,6240.07652461798,6327.31611600113,6231.12256937121,6425.09274803873,6808.18253373494,7212.21776082188,7198.59197365735,7146.18641000956,7233.39696220601,7579.58325653839,7787.17309904071,8127.52787987155,8716.04006103052,9277.05105915102,9401.2814811978,9183.97049341012,9518.07082116878,9828.67861600668,10217.4058551772,10451.19666703,10700.8837819381,11175.7507933545,11625.9561578345,12100.7573550493,12601.0053185029,13127.5108520624,13681.0350842429,14262.2797047924,14871.8771551848,15510.3809667734,16178.2564586451,16875.8720203157,17603.4912110032,18361.2659061682,19149.2307123983,19967.2988529147,20815.2596977842,21692.7780755284,22599.3954569309,23534.5330485954,24497.4967748299,25487.4840637166,26503.5922891115,27544.8286573508,28610.1212682875,29698.331027612,30808.2640437673,31938.6841104977,33088.3248571807,34255.9011452397,35440.1193012993,36639.6858070281,37853.3141119581,39079.7292985521,40317.6704073118,41565.8903220523,42823.1532190904,44088.2296957253,45359.8898089577,46636.8943699811,47917.9849480287,49201.8731325135,50487.2296786839,51772.6742129449,53056.7661939236,54337.9978098194,55614.789438877,56885.4882076042,58148.3700529859,59401.6455357516,60643.4694698905,61871.9542396895,63085.1864818963,64281.2466301857,65458.2306644312,66614.2732892089,67747.5716925164,68856.4090114225,69939.1766567739,70994.39472078,72020.729802386,73017.0097262356,73982.2347905684,74915.5853458966,75816.4256687254,76684.3042433607,77518.9506925725,78320.2696996264,79088.3323375564,79823.3652664012,80525.7382773445,81195.9506574864,81834.6168245768,82442.4516419961,83020.2557752073,83568.9013960743,84089.3184845615,84582.4819214168,85049.3995128453,85491.1010404688,85908.6283880974,86303.0267614192,86675.3369877125,87026.5888598324,87357.7954714927,87669.9484786653,87998.7580265539
46,Croatia,Europe,Europe,,,,,,9431.11422546155,10373.8961076254,10874.5468829801,11251.7498943781,11016.7655857075,11762.4303006729,12128.0371987653,12764.3315813157,13473.7612643001,14027.0286699463,14601.2239120576,15306.8019773285,16109.6162091349,16445.9369212494,15250.278403289,15029.1671288736,15467.1033889203,15175.0841893798,15055.5058790832,15062.4718338032,15407.0994646744,15973.0868632345,16568.0119678522,17192.4967854995,17847.0621032361,18532.1147291954,19247.9353758157,19994.6675357291,20772.3077113537,21580.6973569173,22419.5168747889,23288.281975656,24186.3426640857,25112.8850480342,26066.9360945354,27047.3713665767,28052.9256813405,29082.2065314224,30133.7100126089,31205.8389087135,32296.9225001016,33405.2375917595,34529.0302023272,35666.5373198981,36816.0081151584,37975.7240082403,39144.0170122824,40319.285823103,41500.009188925,42684.7561746145,43872.1930288933,45061.0864677902,46250.3033003919,47438.8064408756,48625.6474709341,49809.9560359476,50990.9264734043,52167.8021795613,53339.8583163367,54506.3835407428,55666.661499399,56819.9528663617,57965.4787094834,59102.4059453139,60229.8355828494,61346.7943616323,62452.2302613221,63545.0122018699,64623.9340724113,65687.7230318305,66735.0518255326,67764.5546732337,68774.8461136865,69764.5420553493,70732.2821861711,71676.7528470088,72596.709474181,73490.9977659444,74358.572820172,75198.5156181128,76010.0463814651,76792.5344956513,77545.5048596635,78268.6406816882,78961.7828812007,79624.9263760093,80258.2136229285,80861.9258420347,81436.4723875661,81982.3787360619,82500.2735480355,82990.8752278475,83454.9783621862,83893.4403652547,84307.1686024737,84697.1082077427,85064.2307547868,85409.5238928863,85733.9820126429,86038.5979691464,86324.3558581638,86592.2248156761,86843.1537917659,87078.0672359563,87297.861621889,87537.9646153118
47,Crozet Islands (France),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
48,Cuba,Americas,N America,10296.5506612169,9124.44003191032,8014.27062255218,6782.85976242243,6796.31614819042,6929.72284501585,7439.28139427844,7615.14489792331,7598.36408338502,8040.67638093852,8488.55783723116,8731.44070153628,8829.9932543185,9140.01176869113,9645.24467664899,10706.273839773,11983.018071171,12843.1673869293,13364.5601062286,13549.5837534643,13860.0768480188,14229.1453159129,14633.4348100529,15000.2110007666,15162.5572790819,15524.5174742059,15959.8454077622,16435.9824133557,16955.9857890596,17522.9531653653,18139.9736223588,18810.067832084,19536.1169774757,20320.7808340058,21166.4062149537,22074.9279529051,23047.7656656096,24085.7206472592,25188.8782185733,26356.5216198423,27587.0638927504,28878.0040381438,30225.912969428,31626.4533839934,33074.4357114761,34563.9099194885,36088.2903915995,37640.5086118922,39213.1862739833,40798.8199201526,42389.9674716265,43979.4270965998,45560.3997340944,47126.6281116697,48672.5070602284,50193.1621067902,51684.4954891513,53143.200693016,54566.7482246092,55953.3465229967,57301.8826671512,58611.8478709285,59883.2527448927,61116.5370150848,62312.4779072904,63472.1008072465,64596.5951564548,65687.2378887557,66745.3260883382,67772.1199758603,68768.7968158578,69736.4158884446,70675.8942801082,71587.9929191724,72473.3120082555,73332.2947868864,74165.2383916193,74972.3104687419,75753.5701363739,76508.9918881056,77238.4910775392,77941.9497182582,78619.2414706318,79270.2548569943,79894.9139398948,80493.1959031154,81065.1451806428,81610.8839742434,82130.619176758,82624.6458688469,83093.3476773281,83537.1943715155,83956.7371304988,84352.6019413894,84725.4815899156,85076.1266849966,85405.3361230835,85713.9473510812,86002.8267331905,86272.860270994,86524.9448708378,86759.9803004931,86978.8619299596,87182.4743101432,87371.6856084888,87547.3428925126,87710.2682302483,87861.2555603681,88001.0682734829,88130.4374391541,88284.9174041195
49,Cyprus,Europe,Europe,17896.5741490693,17568.2179755316,18715.0423348646,18396.394751505,19082.9853825049,19883.2722970216,19886.8709519165,20078.0129250989,20843.1785309741,21577.1075262668,22560.013784948,23116.2659311464,23588.8644534851,23953.6748662541,24670.4796387621,25257.149759449,25961.2075989802,26657.9007338316,26938.106090994,25689.0194177659,25373.9140448952,24799.3337643344,23841.9289116675,22617.2927113841,22310.6645487117,22701.2577493477,23256.2826601411,23859.9034866408,24514.782410861,25223.3791320678,25987.8654012417,26810.0315855947,27691.1879880131,28632.0647467394,29632.7152172369,30692.4286574327,31809.6586443672,32981.973788007,34206.0368457154,35477.6172040279,36791.639892009,38142.2719317082,39523.0441243261,40927.003601191,42346.8899587435,43775.3258530841,45205.0117906476,46628.9146463172,48040.4401685805,49433.5812686292,50803.0360155088,52144.2916974683,53453.6737788347,54728.3608354903,55966.3684081144,57166.5060662032,58328.3127990445,59451.9761771794,60538.2406384755,61588.3098495036,62603.7474833981,63586.38003909,64538.2045854858,65461.3036081002,66357.7685033537,67229.6327265594,68078.815157463,68907.0738950788,69715.9704178788,70506.8438296084,71280.7947387098,72038.6781763939,72781.1048342983,73508.4497911589,74220.8677970096,74918.314094762,75600.5696870257,76267.2699065641,76917.9351279431,77552.0024707142,78168.8573938412,78767.8641672293,79348.3943263486,79909.8523644317,80451.6980856008,80973.465222137,81474.7760999131,81955.3523082393,82415.0214856446,82853.7204650208,83271.4951258188,83668.4973757244,84044.979729682,84401.287972361,84737.8523846102,85055.1779894483,85353.8342333987,85634.4444692026,85897.6755504926,86144.2277916322,86374.8254897491,86590.2081533031,86791.1225340041,86978.315517454,87152.5278930194,87314.4889950935,87464.9121857875,87604.4911326396,87733.8968234856,87853.7752534444,87999.4898167774
50,Czech Republic,Europe,Europe,14916.3195967028,13215.4853567355,13135.1069728168,13129.5832528184,13506.6837271896,14355.7887785197,14988.0515057502,14903.0426621421,14870.0260759875,15099.2844752421,15791.88894969,16335.0406155052,16636.1309413627,17240.2717450637,18087.7208400556,19226.3657992521,20492.9062550721,21500.1841965939,21900.642561113,20721.8649555201,21135.7789818247,21506.9268147542,21283.496595785,21164.062104711,21590.3298698298,22871.4480127451,23529.2816349821,24218.0243877369,24937.8184991104,25688.6355086609,26470.2638998752,27282.2989904888,28124.1355935523,28994.9639239629,29893.7691607745,30819.334985328,31770.2513012329,32744.9262084582,33741.602155925,34758.3760420864,35793.2228790042,36844.0224907089,37908.5885891486,38984.6994678823,40070.1294804182,41162.6804304198,42260.2119964474,43360.6703438428,44462.1141381955,45562.7372642981,46660.8876661428,47755.0818512538,48844.01474023,49926.5646839245,51001.7936110353,52068.9424038219,53127.421726093,54176.7986434127,55216.7794794591,56247.189444062,57267.9496473742,58279.0521806887,59280.533997055,60272.4503630923,61254.8486756292,62227.7434408585,63191.0931969838,64144.7801212135,65088.5929960923,66022.2141171146,66945.2106032776,67857.0304265148,68757.0033087916,69644.346453328,70518.1748873096,71377.5160075911,72221.3277491645,73048.5196493883,73857.9759688359,74648.5799596685,75419.2383492495,76168.9051313669,76896.6038273814,77601.4474889138,78282.6558536978,78939.5692264112,79571.6588254022,80178.5335032127,80759.9429038867,81315.7772553376,81846.0641050259,82350.9623888371,82830.7542756906,83285.835255464,83716.7029382638,84123.9450129702,84508.2267769436,84870.2786015392,85210.8836440734,85530.8660600924,85831.079913464,86112.3989284917,86375.7071797402,86621.8907726821,86851.8305322131,87066.3956866088,87266.4385113685,87452.7898801009,87626.255657518,87787.6138619632,87972.3459054361
51,Denmark,Europe,Europe,25004.41064893628,25263.92513029124,25677.953801536845,25569.61363073992,26891.468288799748,27571.72590088771,28211.23495449523,29010.365974811684,29546.359941472496,30316.910782589202,31347.901719584657,31492.89747701656,31538.82469009095,31575.84838785189,32325.472076090537,33022.15794054234,34163.46301599102,34292.698415150575,33847.03912558072,31953.488742125875,32328.852149983337,32566.959672174944,32232.063688603073,31941.904100696076,32148.528759294117,32496.1463501987,32940.9427204933,33399.0173365315,33870.5280991759,34355.6151357786,34854.399241649,35366.9803130275,35893.4357829282,36433.8190722091,36988.1580691599,37556.4536517259,38138.6782672073,38734.7745848388,39344.6542370598,39968.1966655001,40605.2480877072,41255.6206004157,41919.0914346896,42595.4023775455,43284.2593736817,43985.3323196941,44698.2550616653,45422.6256052707,46158.0065455803,46903.9257215688,47659.8770980088,48425.3218749409,49199.6898223483,49982.3808350284,50772.7667000261,51570.1930663913,52373.9816045221,53183.4323399828,53997.8261444942,54816.4273648354,55638.4865686843,56463.2433850202,57289.9294156163,58117.7711933993,58945.993163046,59773.8206591375,60600.4828574856,61425.2156758819,62247.2646014704,63065.8874231926,63880.3568492642,64689.9629913821,65494.0156992954,66291.8467314578,67082.8117496733,67866.2921279144,68641.6965677833,69408.4625153702,70166.0573765009,70913.9795295207,71651.7591368125,72378.9587581571,73095.1737708084,73800.0326027371,74493.1967869093,75174.3608456746,75843.2520153623,76499.62982201,77143.285519789,77774.0414041404,78391.7500119245,78996.2932209982,79587.581261608,80165.5516518243,80730.1680689523,81281.4191684707,81819.3173615685,82343.8975618009,82855.2159107721,83353.3484920963,83838.3900422044,84310.4526658484,84769.6645634429,85216.1687766654,85650.1219580264,86071.6931694313,86481.0627140862,86878.4210054585,87263.9674763975,87637.9095309404,88000.4615408026
52,Djibouti,Africa,Africa,2340.17669693642,2158.1884038209,2101.42129039051,1924.98396944885,1875.65178110615,1779.56066949893,1675.58785897066,1632.91094544124,1605.01052668637,1611.37734348321,1591.4132166439,1598.50297435348,1615.33921685107,1642.36070416641,1680.79706100264,1710.0968876937,1768.24763984733,1834.32328890514,1915.95223333448,1986.71285634734,2029.49620274253,2092.4596178877,2164.8098123105,2242.85242576722,2345.89799097584,2433.88012568263,2541.09706307413,2657.35918793615,2783.47253497335,2920.31211654506,3068.82619589424,3230.04041037218,3405.06163306101,3595.08144187338,3801.37904553979,4025.32349667182,4268.3750043175,4532.08514331458,4818.09574669082,5128.13626189076,5464.01935331918,5827.63454414212,6220.93971086251,6645.9502759596,7104.72598742831,7599.35522930989,8131.93687340476,8704.55975754923,9319.27995743248,9978.09610336947,10682.9230764382,11435.564495178,12237.6844697564,13090.7791505951,13996.1486291103,14954.8697569536,15967.7704359915,17035.4058951923,18158.0374154606,19335.6138939262,20567.7565612825,21853.7470863291,23192.5192277554,24582.6541304977,26022.3793171501,27509.5713960689,29041.7624963745,30616.1504425564,32229.6126917736,33878.7240671833,35559.7783217986,37268.81355078,39001.6414286364,40753.8801772561,42520.9910704391,44298.3181542706,46081.1307179617,47864.6678978338,49644.1846513505,51414.998212627,53172.5340488573,54912.3702892052,56630.2796007117,58322.2675418352,59984.6065307872,61613.8647158118,63206.9292175058,64761.0234164437,66273.7181691561,67742.9370388349,69166.9558125447,70544.396735256,71874.2180166226,73155.6992560957,74388.4234854947,75572.2565477003,76707.3245196489,77793.9898524123,78832.8268465342,79824.5970127224,80770.2247918273,81670.7740285959,82527.4255148654,83341.4558428248,84114.2177398914,84847.1219951631,85541.6210340086,86199.1941524728,86821.3343865144,87409.5369622175,88000.0335674273
53,Dominica,Americas,N America,5054.44290241261,5090.8406290282,5185.62645508769,5255.98437982696,5318.74035281458,5424.15052674822,5584.73890439305,5699.238624896,6022.18834675119,6097.42668126603,6139.89837583174,6170.62902227721,6049.76833157786,6491.39295203736,6676.92596693247,6650.51277669094,6831.02025841776,7254.47470249744,7756.29563590735,7653.49617683096,7686.49965593471,7661.20166121265,7535.09027169974,7546.14208838433,7802.41675851752,8065.55265426467,8371.50919197026,8704.16387597743,9065.63503717086,9458.14295567191,9883.99804234282,10345.5845822132,10845.3395236222,11385.7258874374,11969.2005132631,12598.1760593203,13274.9774311411,14001.7931276737,14780.6223516007,15613.2191160516,16501.0349674026,17445.1623019268,18446.280546693,19504.6076651661,20619.8595014139,21791.2193674102,23017.3199917641,24296.2394872709,25625.5123787233,27002.1559985889,28422.7117582409,29883.2999978367,31379.6863732619,32907.3571142919,34461.6000340764,36037.5879199483,37630.460904023,39235.4045938754,40847.721115575,42462.8907460205,44076.6224419299,45684.8922581014,47283.9693377015,48870.4298075205,50441.159484554,51993.3467697362,53524.4674530697,55032.2633742268,56514.7169748689,57970.0237514314,59396.5644834154,60792.8788899503,62157.6420769227,63489.6448003817,64787.7782118773,66051.0233900713,67278.4456211516,68469.1930865251,69622.4993648484,70737.6889672801,71814.1850057419,72851.5180448118,73849.3352046486,74807.4086568855,75725.6427762363,76604.079364088,77442.9005322239,78242.429011169,79003.1258161152,79725.5853539776,80410.5281807155,81058.7917143893,81671.3192751643,82249.1478595888,82793.3950659133,83305.2455740974,83785.9375533888,84236.749326957,84658.9865718487,85053.9702777535,85423.0256332901,85767.4719564942,86088.6137388781,86387.7328311051,86666.0817635734,86924.8781671892,87165.3002380537,87388.4831741802,87595.5165020028,87787.4422045969,87999.9978634303
54,Dominican Republic,Americas,N America,4002.44992725533,3961.93578581882,4294.66873346071,4518.39611284718,4538.04923149774,4702.81554478956,4952.4164478165,5260.78691476279,5539.41803908891,5818.31720109418,6051.58660495806,6065.79061335464,6318.69453409195,6207.47295690972,6195.4816477013,6670.74123683465,7277.2060707399,7783.45499865788,7918.04625803698,7884.75396559704,8426.99021644462,8553.09803847976,8667.44911644866,8969.93320363648,9513.17541481903,9875.01286854646,10283.5325726879,10709.7004626888,11153.9543750547,11616.7124468496,12098.3707573913,12599.3010977378,13119.8489093324,13660.3314332771,14221.0361107451,14802.2192728942,15404.105155191,16026.8852662053,16670.7181346113,17335.7294502935,18022.0126060832,18729.6296357816,19458.612531819,20208.9649122846,20980.6639923255,21773.6627992887,22587.8925548257,23423.2651308694,24279.6754704829,25157.0038496466,26055.1178428554,26973.8738447598,27913.117992972,28872.6863346042,29852.4040822254,30852.0838148409,31871.5224972963,32910.4972181272,33968.7595820171,35046.0287390058,36141.9830881993,37256.2507581063,38388.3990371762,39537.9230040607,40704.2336840557,41886.6461316709,43084.3679041921,44296.4884418135,45521.9699007708,46759.6399916824,48008.1873518188,49266.1599247266,50531.9667331431,51803.8833135853,53080.0609382456,54358.5395892622,55637.2644816051,56914.105764614,58186.8808800057,59453.3789265969,60711.3862880487,61958.7127259821,63193.2171299995,64412.8321480982,65615.5869920421,66799.6278159012,67963.2351936119,69104.8383633014,70223.0260523916,71316.5538389369,72384.3481335409,73425.5069766223,74439.2979340087,75425.1534380848,76382.6639621818,77311.5694341903,78211.7492942958,79083.2115846859,79926.08142981,80740.5892279578,81527.058831995,82285.8959520031,83017.576967761,83722.6382963286,84401.6664208135,85055.2886515226,85684.1646605877,86288.9788059024,86870.433239661,87429.24178064641,88000.8691632646
