Time (UTC),Local hour of the day,Local day of the week,Local month of the year,Local year,Temperature (K)
2015-01-01 03:00:00,0,3,1,2015,293.81628
2015-01-01 04:00:00,1,3,1,2015,294.05078
2015-01-01 05:00:00,2,3,1,2015,294.06946
2015-01-01 06:00:00,3,3,1,2015,293.74756
2015-01-01 07:00:00,4,3,1,2015,293.55545
2015-01-01 08:00:00,5,3,1,2015,293.1935
2015-01-01 09:00:00,6,3,1,2015,293.2582
2015-01-01 10:00:00,7,3,1,2015,293.72815
2015-01-01 11:00:00,8,3,1,2015,293.36475
2015-01-01 12:00:00,9,3,1,2015,292.3539
2015-01-01 13:00:00,10,3,1,2015,291.5403
2015-01-01 14:00:00,11,3,1,2015,290.61377
2015-01-01 15:00:00,12,3,1,2015,290.69202
2015-01-01 16:00:00,13,3,1,2015,289.96298
2015-01-01 17:00:00,14,3,1,2015,290.62048
2015-01-01 18:00:00,15,3,1,2015,292.0233
2015-01-01 19:00:00,16,3,1,2015,294.668
2015-01-01 20:00:00,17,3,1,2015,296.63898
2015-01-01 21:00:00,18,3,1,2015,296.89963
2015-01-01 22:00:00,19,3,1,2015,294.24646
2015-01-01 23:00:00,20,3,1,2015,293.49155
2015-01-02 00:00:00,21,3,1,2015,292.4286
2015-01-02 01:00:00,22,3,1,2015,291.8555
2015-01-02 02:00:00,23,3,1,2015,291.0033
2015-01-02 03:00:00,0,4,1,2015,290.64572
2015-01-02 04:00:00,1,4,1,2015,290.1535
2015-01-02 05:00:00,2,4,1,2015,288.92987
2015-01-02 06:00:00,3,4,1,2015,288.40347
2015-01-02 07:00:00,4,4,1,2015,288.02628
2015-01-02 08:00:00,5,4,1,2015,287.0764
2015-01-02 09:00:00,6,4,1,2015,286.92444
2015-01-02 10:00:00,7,4,1,2015,289.60583
2015-01-02 11:00:00,8,4,1,2015,290.2342
2015-01-02 12:00:00,9,4,1,2015,290.70984
2015-01-02 13:00:00,10,4,1,2015,291.15164
2015-01-02 14:00:00,11,4,1,2015,293.23148
2015-01-02 15:00:00,12,4,1,2015,294.1376
2015-01-02 16:00:00,13,4,1,2015,294.83185
2015-01-02 17:00:00,14,4,1,2015,296.2403
2015-01-02 18:00:00,15,4,1,2015,296.60486
2015-01-02 19:00:00,16,4,1,2015,296.69714
2015-01-02 20:00:00,17,4,1,2015,296.70663
2015-01-02 21:00:00,18,4,1,2015,296.57425
2015-01-02 22:00:00,19,4,1,2015,293.91214
2015-01-02 23:00:00,20,4,1,2015,293.28955
2015-01-03 00:00:00,21,4,1,2015,293.1253
2015-01-03 01:00:00,22,4,1,2015,293.29074
2015-01-03 02:00:00,23,4,1,2015,291.9986
2015-01-03 03:00:00,0,5,1,2015,290.4521
2015-01-03 04:00:00,1,5,1,2015,289.9933
2015-01-03 05:00:00,2,5,1,2015,288.61966
2015-01-03 06:00:00,3,5,1,2015,288.51157
2015-01-03 07:00:00,4,5,1,2015,288.59216
2015-01-03 08:00:00,5,5,1,2015,288.72873
2015-01-03 09:00:00,6,5,1,2015,288.77682
2015-01-03 10:00:00,7,5,1,2015,293.60995
2015-01-03 11:00:00,8,5,1,2015,294.10925
2015-01-03 12:00:00,9,5,1,2015,294.62253
2015-01-03 13:00:00,10,5,1,2015,295.43924
2015-01-03 14:00:00,11,5,1,2015,297.61893
2015-01-03 15:00:00,12,5,1,2015,298.17487
2015-01-03 16:00:00,13,5,1,2015,298.57614
2015-01-03 17:00:00,14,5,1,2015,300.06467
2015-01-03 18:00:00,15,5,1,2015,300.30508
2015-01-03 19:00:00,16,5,1,2015,300.6025
2015-01-03 20:00:00,17,5,1,2015,300.25815
2015-01-03 21:00:00,18,5,1,2015,300.25488
2015-01-03 22:00:00,19,5,1,2015,297.01328
2015-01-03 23:00:00,20,5,1,2015,296.88348
2015-01-04 00:00:00,21,5,1,2015,296.19928
2015-01-04 01:00:00,22,5,1,2015,296.182
2015-01-04 02:00:00,23,5,1,2015,294.89105
2015-01-04 03:00:00,0,6,1,2015,294.099
2015-01-04 04:00:00,1,6,1,2015,293.3772
2015-01-04 05:00:00,2,6,1,2015,291.28867
2015-01-04 06:00:00,3,6,1,2015,290.601
2015-01-04 07:00:00,4,6,1,2015,289.8211
2015-01-04 08:00:00,5,6,1,2015,288.67847
2015-01-04 09:00:00,6,6,1,2015,288.31375
2015-01-04 10:00:00,7,6,1,2015,290.44403
2015-01-04 11:00:00,8,6,1,2015,290.6491
2015-01-04 12:00:00,9,6,1,2015,291.36505
2015-01-04 13:00:00,10,6,1,2015,292.05188
2015-01-04 14:00:00,11,6,1,2015,294.08728
2015-01-04 15:00:00,12,6,1,2015,294.9807
2015-01-04 16:00:00,13,6,1,2015,295.30975
2015-01-04 17:00:00,14,6,1,2015,296.3674
2015-01-04 18:00:00,15,6,1,2015,296.33582
2015-01-04 19:00:00,16,6,1,2015,296.21246
2015-01-04 20:00:00,17,6,1,2015,295.88052
2015-01-04 21:00:00,18,6,1,2015,295.70566
2015-01-04 22:00:00,19,6,1,2015,293.39105
2015-01-04 23:00:00,20,6,1,2015,293.29095
2015-01-05 00:00:00,21,6,1,2015,293.22845
2015-01-05 01:00:00,22,6,1,2015,293.2563
2015-01-05 02:00:00,23,6,1,2015,292.61496
2015-01-05 03:00:00,0,0,1,2015,292.17325
2015-01-05 04:00:00,1,0,1,2015,292.42126
2015-01-05 05:00:00,2,0,1,2015,292.27542
2015-01-05 06:00:00,3,0,1,2015,292.11496
2015-01-05 07:00:00,4,0,1,2015,292.1108
2015-01-05 08:00:00,5,0,1,2015,292.16638
2015-01-05 09:00:00,6,0,1,2015,292.38
2015-01-05 10:00:00,7,0,1,2015,296.4483
2015-01-05 11:00:00,8,0,1,2015,296.95236
2015-01-05 12:00:00,9,0,1,2015,297.1112
2015-01-05 13:00:00,10,0,1,2015,297.23853
2015-01-05 14:00:00,11,0,1,2015,300.3673
2015-01-05 15:00:00,12,0,1,2015,301.42905
2015-01-05 16:00:00,13,0,1,2015,301.74545
2015-01-05 17:00:00,14,0,1,2015,303.2026
