Time (UTC),Local hour of the day,Local day of the week,Local month of the year,Local year,Temperature (K)
2014-12-31 23:00:00,0,3,1,2015,257.88983
2015-01-01 00:00:00,1,3,1,2015,257.42172
2015-01-01 01:00:00,2,3,1,2015,256.87863
2015-01-01 02:00:00,3,3,1,2015,255.87318
2015-01-01 03:00:00,4,3,1,2015,255.5895
2015-01-01 04:00:00,5,3,1,2015,255.25653
2015-01-01 05:00:00,6,3,1,2015,254.84686
2015-01-01 06:00:00,7,3,1,2015,254.68439
2015-01-01 07:00:00,8,3,1,2015,255.18224
2015-01-01 08:00:00,9,3,1,2015,257.80396
2015-01-01 09:00:00,10,3,1,2015,259.9353
2015-01-01 10:00:00,11,3,1,2015,263.41586
2015-01-01 11:00:00,12,3,1,2015,265.18332
2015-01-01 12:00:00,13,3,1,2015,265.6302
2015-01-01 13:00:00,14,3,1,2015,265.84
2015-01-01 14:00:00,15,3,1,2015,266.0443
2015-01-01 15:00:00,16,3,1,2015,265.84653
2015-01-01 16:00:00,17,3,1,2015,265.81302
2015-01-01 17:00:00,18,3,1,2015,264.7661
2015-01-01 18:00:00,19,3,1,2015,263.45862
2015-01-01 19:00:00,20,3,1,2015,263.1539
2015-01-01 20:00:00,21,3,1,2015,262.54697
2015-01-01 21:00:00,22,3,1,2015,261.815
2015-01-01 22:00:00,23,3,1,2015,261.9884
2015-01-01 23:00:00,0,4,1,2015,262.27975
2015-01-02 00:00:00,1,4,1,2015,262.78867
2015-01-02 01:00:00,2,4,1,2015,262.74585
2015-01-02 02:00:00,3,4,1,2015,263.4425
2015-01-02 03:00:00,4,4,1,2015,263.121
2015-01-02 04:00:00,5,4,1,2015,263.93542
2015-01-02 05:00:00,6,4,1,2015,265.06183
2015-01-02 06:00:00,7,4,1,2015,266.1154
2015-01-02 07:00:00,8,4,1,2015,266.69434
2015-01-02 08:00:00,9,4,1,2015,267.9898
2015-01-02 09:00:00,10,4,1,2015,269.68246
2015-01-02 10:00:00,11,4,1,2015,272.14795
2015-01-02 11:00:00,12,4,1,2015,273.34616
2015-01-02 12:00:00,13,4,1,2015,274.3646
2015-01-02 13:00:00,14,4,1,2015,275.32092
2015-01-02 14:00:00,15,4,1,2015,275.59412
2015-01-02 15:00:00,16,4,1,2015,274.96228
2015-01-02 16:00:00,17,4,1,2015,273.32642
2015-01-02 17:00:00,18,4,1,2015,271.5658
2015-01-02 18:00:00,19,4,1,2015,271.28778
2015-01-02 19:00:00,20,4,1,2015,271.31238
2015-01-02 20:00:00,21,4,1,2015,270.77304
2015-01-02 21:00:00,22,4,1,2015,270.55276
2015-01-02 22:00:00,23,4,1,2015,270.22528
2015-01-02 23:00:00,0,5,1,2015,271.3347
2015-01-03 00:00:00,1,5,1,2015,273.05087
2015-01-03 01:00:00,2,5,1,2015,272.993
2015-01-03 02:00:00,3,5,1,2015,272.62033
2015-01-03 03:00:00,4,5,1,2015,273.05084
2015-01-03 04:00:00,5,5,1,2015,273.43927
2015-01-03 05:00:00,6,5,1,2015,274.2416
2015-01-03 06:00:00,7,5,1,2015,274.6014
2015-01-03 07:00:00,8,5,1,2015,274.7786
2015-01-03 08:00:00,9,5,1,2015,273.3598
2015-01-03 09:00:00,10,5,1,2015,272.20477
2015-01-03 10:00:00,11,5,1,2015,275.5238
2015-01-03 11:00:00,12,5,1,2015,275.76617
2015-01-03 12:00:00,13,5,1,2015,276.11105
2015-01-03 13:00:00,14,5,1,2015,276.6016
2015-01-03 14:00:00,15,5,1,2015,275.78867
2015-01-03 15:00:00,16,5,1,2015,275.29074
2015-01-03 16:00:00,17,5,1,2015,274.46872
2015-01-03 17:00:00,18,5,1,2015,273.54276
2015-01-03 18:00:00,19,5,1,2015,273.68356
2015-01-03 19:00:00,20,5,1,2015,273.93518
2015-01-03 20:00:00,21,5,1,2015,274.12076
2015-01-03 21:00:00,22,5,1,2015,274.486
2015-01-03 22:00:00,23,5,1,2015,274.3915
2015-01-03 23:00:00,0,6,1,2015,274.64087
2015-01-04 00:00:00,1,6,1,2015,274.30844
2015-01-04 01:00:00,2,6,1,2015,273.91833
2015-01-04 02:00:00,3,6,1,2015,273.40234
2015-01-04 03:00:00,4,6,1,2015,273.77454
2015-01-04 04:00:00,5,6,1,2015,274.13284
2015-01-04 05:00:00,6,6,1,2015,274.66367
2015-01-04 06:00:00,7,6,1,2015,275.0869
2015-01-04 07:00:00,8,6,1,2015,275.32697
2015-01-04 08:00:00,9,6,1,2015,275.60468
2015-01-04 09:00:00,10,6,1,2015,275.70157
2015-01-04 10:00:00,11,6,1,2015,276.1196
2015-01-04 11:00:00,12,6,1,2015,276.37375
2015-01-04 12:00:00,13,6,1,2015,276.34705
2015-01-04 13:00:00,14,6,1,2015,275.93643
2015-01-04 14:00:00,15,6,1,2015,275.27997
2015-01-04 15:00:00,16,6,1,2015,274.8987
2015-01-04 16:00:00,17,6,1,2015,274.15808
2015-01-04 17:00:00,18,6,1,2015,273.66275
2015-01-04 18:00:00,19,6,1,2015,273.63422
2015-01-04 19:00:00,20,6,1,2015,273.62
2015-01-04 20:00:00,21,6,1,2015,273.21472
2015-01-04 21:00:00,22,6,1,2015,273.16138
2015-01-04 22:00:00,23,6,1,2015,272.2882
2015-01-04 23:00:00,0,0,1,2015,271.8554
2015-01-05 00:00:00,1,0,1,2015,271.95132
2015-01-05 01:00:00,2,0,1,2015,271.84006
2015-01-05 02:00:00,3,0,1,2015,271.4103
2015-01-05 03:00:00,4,0,1,2015,271.28284
2015-01-05 04:00:00,5,0,1,2015,271.35443
2015-01-05 05:00:00,6,0,1,2015,270.89066
2015-01-05 06:00:00,7,0,1,2015,270.58264
2015-01-05 07:00:00,8,0,1,2015,270.50403
2015-01-05 08:00:00,9,0,1,2015,270.6794
2015-01-05 09:00:00,10,0,1,2015,271.00803
2015-01-05 10:00:00,11,0,1,2015,271.4149
2015-01-05 11:00:00,12,0,1,2015,271.72473
2015-01-05 12:00:00,13,0,1,2015,272.05716
2015-01-05 13:00:00,14,0,1,2015,272.32425
2015-01-05 14:00:00,15,0,1,2015,271.89572
2015-01-05 15:00:00,16,0,1,2015,271.6287
2015-01-05 16:00:00,17,0,1,2015,270.63498
2015-01-05 17:00:00,18,0,1,2015,269.75598
2015-01-05 18:00:00,19,0,1,2015,270.41345
2015-01-05 19:00:00,20,0,1,2015,270.9311
2015-01-05 20:00:00,21,0,1,2015,270.9396
2015-01-05 21:00:00,22,0,1,2015,271.21133
2015-01-05 22:00:00,23,0,1,2015,271.2271
2015-01-05 23:00:00,0,1,1,2015,271.23538
2015-01-06 00:00:00,1,1,1,2015,271.31174
2015-01-06 01:00:00,2,1,1,2015,271.51505
2015-01-06 02:00:00,3,1,1,2015,271.21014
2015-01-06 03:00:00,4,1,1,2015,270.94885
2015-01-06 04:00:00,5,1,1,2015,270.75067
2015-01-06 05:00:00,6,1,1,2015,270.54578
2015-01-06 06:00:00,7,1,1,2015,270.28613
2015-01-06 07:00:00,8,1,1,2015,269.97714
2015-01-06 08:00:00,9,1,1,2015,270.3609
2015-01-06 09:00:00,10,1,1,2015,270.69348
2015-01-06 10:00:00,11,1,1,2015,271.21765
2015-01-06 11:00:00,12,1,1,2015,271.39368
2015-01-06 12:00:00,13,1,1,2015,271.69073
