Time (UTC),Local hour of the day,Local day of the week,Local month of the year,Local year,Temperature (K),Monthly average temperature (K),Monthly average temperature rank,Annual average temperature (K),5 percentile temperature (K),95 percentile temperature (K)
2014-12-31 23:00:00,0,3,1,2015,258.40634,273.51532,12.0,283.31723,271.282958984375,299.06416015625
2015-01-01 00:00:00,1,3,1,2015,257.93018,273.51532,12.0,283.31723,271.282958984375,299.06416015625
2015-01-01 01:00:00,2,3,1,2015,258.56677,273.51532,12.0,283.31723,271.282958984375,299.06416015625
2015-01-01 02:00:00,3,3,1,2015,257.64728,273.51532,12.0,283.31723,271.282958984375,299.06416015625
2015-01-01 03:00:00,4,3,1,2015,257.35468,273.51532,12.0,283.31723,271.282958984375,299.06416015625
2015-01-01 04:00:00,5,3,1,2015,256.99612,273.51532,12.0,283.31723,271.282958984375,299.06416015625
2015-01-01 05:00:00,6,3,1,2015,256.5743,273.51532,12.0,283.31723,271.282958984375,299.06416015625
2015-01-01 06:00:00,7,3,1,2015,256.7282,273.51532,12.0,283.31723,271.282958984375,299.06416015625
2015-01-01 07:00:00,8,3,1,2015,257.12604,273.51532,12.0,283.31723,271.282958984375,299.06416015625
2015-01-01 08:00:00,9,3,1,2015,259.3454,273.51532,12.0,283.31723,271.282958984375,299.06416015625
2015-01-01 09:00:00,10,3,1,2015,260.88843,273.51532,12.0,283.31723,271.282958984375,299.06416015625
2015-01-01 10:00:00,11,3,1,2015,263.45752,273.51532,12.0,283.31723,271.282958984375,299.06416015625
2015-01-01 11:00:00,12,3,1,2015,265.43506,273.51532,12.0,283.31723,271.282958984375,299.06416015625
2015-01-01 12:00:00,13,3,1,2015,266.2771,273.51532,12.0,283.31723,271.282958984375,299.06416015625
2015-01-01 13:00:00,14,3,1,2015,266.46436,273.51532,12.0,283.31723,271.282958984375,299.06416015625
2015-01-01 14:00:00,15,3,1,2015,266.0161,273.51532,12.0,283.31723,271.282958984375,299.06416015625
2015-01-01 15:00:00,16,3,1,2015,264.50537,273.51532,12.0,283.31723,271.282958984375,299.06416015625
2015-01-01 16:00:00,17,3,1,2015,263.65308,273.51532,12.0,283.31723,271.282958984375,299.06416015625
2015-01-01 17:00:00,18,3,1,2015,263.0415,273.51532,12.0,283.31723,271.282958984375,299.06416015625
2015-01-01 18:00:00,19,3,1,2015,263.26025,273.51532,12.0,283.31723,271.282958984375,299.06416015625
2015-01-01 19:00:00,20,3,1,2015,263.0354,273.51532,12.0,283.31723,271.282958984375,299.06416015625
2015-01-01 20:00:00,21,3,1,2015,262.43042,273.51532,12.0,283.31723,271.282958984375,299.06416015625
2015-01-01 21:00:00,22,3,1,2015,261.96582,273.51532,12.0,283.31723,271.282958984375,299.06416015625
2015-01-01 22:00:00,23,3,1,2015,262.08148,273.51532,12.0,283.31723,271.282958984375,299.06416015625
2015-01-01 23:00:00,0,4,1,2015,261.71097,273.51532,12.0,283.31723,271.282958984375,299.06416015625
2015-01-02 00:00:00,1,4,1,2015,261.9334,273.51532,12.0,283.31723,271.282958984375,299.06416015625
2015-01-02 01:00:00,2,4,1,2015,261.80704,273.51532,12.0,283.31723,271.282958984375,299.06416015625
2015-01-02 02:00:00,3,4,1,2015,263.19574,273.51532,12.0,283.31723,271.282958984375,299.06416015625
2015-01-02 03:00:00,4,4,1,2015,263.14554,273.51532,12.0,283.31723,271.282958984375,299.06416015625
2015-01-02 04:00:00,5,4,1,2015,263.79196,273.51532,12.0,283.31723,271.282958984375,299.06416015625
2015-01-02 05:00:00,6,4,1,2015,264.87497,273.51532,12.0,283.31723,271.282958984375,299.06416015625
