Time (UTC),Local hour of the day,Local day of the week,Local month of the year,Local year,Temperature (K)
2014-12-31 18:30:00,0,3,1,2015,298.09344482421875
2014-12-31 19:30:00,1,3,1,2015,297.79444715711804
2014-12-31 20:30:00,2,3,1,2015,297.437744140625
2014-12-31 21:30:00,3,3,1,2015,297.0053304036458
2014-12-31 22:30:00,4,3,1,2015,296.6429036458333
2014-12-31 23:30:00,5,3,1,2015,296.6303439670139
2015-01-01 00:30:00,6,3,1,2015,296.58501519097223
2015-01-01 01:30:00,7,3,1,2015,297.27096218532984
2015-01-01 02:30:00,8,3,1,2015,298.1246270073785
2015-01-01 03:30:00,9,3,1,2015,298.36345757378473
2015-01-01 04:30:00,10,3,1,2015,300.03500027126734
2015-01-01 05:30:00,11,3,1,2015,301.751458062066
2015-01-01 06:30:00,12,3,1,2015,301.9046156141493
2015-01-01 07:30:00,13,3,1,2015,302.1502753363715
2015-01-01 08:30:00,14,3,1,2015,302.12449137369794
2015-01-01 09:30:00,15,3,1,2015,301.3768242730035
2015-01-01 10:30:00,16,3,1,2015,300.8538547092014
2015-01-01 11:30:00,17,3,1,2015,300.7367214626736
2015-01-01 12:30:00,18,3,1,2015,300.48314073350696
2015-01-01 13:30:00,19,3,1,2015,299.38726128472223
2015-01-01 14:30:00,20,3,1,2015,298.3138156467014
2015-01-01 15:30:00,21,3,1,2015,298.01614718967016
2015-01-01 16:30:00,22,3,1,2015,297.59573703342016
2015-01-01 17:30:00,23,3,1,2015,297.1573079427083
2015-01-01 18:30:00,0,4,1,2015,296.9118381076389
2015-01-01 19:30:00,1,4,1,2015,296.44688585069446
2015-01-01 20:30:00,2,4,1,2015,295.92437065972223
2015-01-01 21:30:00,3,4,1,2015,295.64728461371527
2015-01-01 22:30:00,4,4,1,2015,295.4946560329861
2015-01-01 23:30:00,5,4,1,2015,295.92522515190973
2015-01-02 00:30:00,6,4,1,2015,296.5024007161458
2015-01-02 01:30:00,7,4,1,2015,297.2293294270833
2015-01-02 02:30:00,8,4,1,2015,297.839599609375
2015-01-02 03:30:00,9,4,1,2015,297.99858940972223
2015-01-02 04:30:00,10,4,1,2015,299.83208550347223
2015-01-02 05:30:00,11,4,1,2015,301.5526055230035
2015-01-02 06:30:00,12,4,1,2015,301.62114800347223
2015-01-02 07:30:00,13,4,1,2015,301.89271375868054
2015-01-02 08:30:00,14,4,1,2015,302.16448296440973
2015-01-02 09:30:00,15,4,1,2015,301.5401543511285
2015-01-02 10:30:00,16,4,1,2015,300.83995225694446
2015-01-02 11:30:00,17,4,1,2015,300.7179226345486
2015-01-02 12:30:00,18,4,1,2015,300.55706108940973
2015-01-02 13:30:00,19,4,1,2015,299.4712863498264
2015-01-02 14:30:00,20,4,1,2015,297.9727511935764
2015-01-02 15:30:00,21,4,1,2015,297.5259738498264
2015-01-02 16:30:00,22,4,1,2015,296.98333062065973
2015-01-02 17:30:00,23,4,1,2015,296.32501898871527
2015-01-02 18:30:00,0,5,1,2015,296.2342258029514
2015-01-02 19:30:00,1,5,1,2015,295.765380859375
2015-01-02 20:30:00,2,5,1,2015,295.1110432942708
2015-01-02 21:30:00,3,5,1,2015,294.62482367621527
2015-01-02 22:30:00,4,5,1,2015,294.30486382378473
2015-01-02 23:30:00,5,5,1,2015,294.6241183810764
2015-01-03 00:30:00,6,5,1,2015,294.9310302734375
2015-01-03 01:30:00,7,5,1,2015,295.68516710069446
2015-01-03 02:30:00,8,5,1,2015,297.0857204861111
2015-01-03 03:30:00,9,5,1,2015,297.7762044270833
2015-01-03 04:30:00,10,5,1,2015,300.1117689344618
2015-01-03 05:30:00,11,5,1,2015,302.3494127061632
2015-01-03 06:30:00,12,5,1,2015,302.4220445421007
2015-01-03 07:30:00,13,5,1,2015,302.5169745551215
2015-01-03 08:30:00,14,5,1,2015,302.69632297092016
2015-01-03 09:30:00,15,5,1,2015,302.22882080078125
2015-01-03 10:30:00,16,5,1,2015,301.4132554796007
2015-01-03 11:30:00,17,5,1,2015,301.0403306749132
2015-01-03 12:30:00,18,5,1,2015,300.6084933810764
2015-01-03 13:30:00,19,5,1,2015,299.5885077582465
2015-01-03 14:30:00,20,5,1,2015,298.423102484809
2015-01-03 15:30:00,21,5,1,2015,297.9840087890625
2015-01-03 16:30:00,22,5,1,2015,297.8854031032986
2015-01-03 17:30:00,23,5,1,2015,297.7701822916667
2015-01-03 18:30:00,0,6,1,2015,297.51377360026044
2015-01-03 19:30:00,1,6,1,2015,296.6982896592882
2015-01-03 20:30:00,2,6,1,2015,296.0477566189236
2015-01-03 21:30:00,3,6,1,2015,296.00311957465277
2015-01-03 22:30:00,4,6,1,2015,295.8687337239583
2015-01-03 23:30:00,5,6,1,2015,295.9900716145833
2015-01-04 00:30:00,6,6,1,2015,296.16124131944446
2015-01-04 01:30:00,7,6,1,2015,297.0409884982639
2015-01-04 02:30:00,8,6,1,2015,298.0733913845486
2015-01-04 03:30:00,9,6,1,2015,298.17365180121527
2015-01-04 04:30:00,10,6,1,2015,300.058837890625
2015-01-04 05:30:00,11,6,1,2015,302.1031019422743
2015-01-04 06:30:00,12,6,1,2015,302.242926703559
2015-01-04 07:30:00,13,6,1,2015,302.71524386935766
2015-01-04 08:30:00,14,6,1,2015,303.3244154188368
2015-01-04 09:30:00,15,6,1,2015,302.47391086154516
2015-01-04 10:30:00,16,6,1,2015,301.4590250651042
2015-01-04 11:30:00,17,6,1,2015,301.33543565538196
2015-01-04 12:30:00,18,6,1,2015,301.15509711371527
2015-01-04 13:30:00,19,6,1,2015,300.07061767578125
2015-01-04 14:30:00,20,6,1,2015,298.95343017578125
2015-01-04 15:30:00,21,6,1,2015,298.81690809461804
2015-01-04 16:30:00,22,6,1,2015,298.56955973307294
2015-01-04 17:30:00,23,6,1,2015,298.02708604600696
2015-01-04 18:30:00,0,0,1,2015,297.70220269097223
2015-01-04 19:30:00,1,0,1,2015,297.38429090711804
2015-01-04 20:30:00,2,0,1,2015,297.0958523220486
2015-01-04 21:30:00,3,0,1,2015,296.8781331380208
2015-01-04 22:30:00,4,0,1,2015,296.4908854166667
2015-01-04 23:30:00,5,0,1,2015,296.34491644965277
2015-01-05 00:30:00,6,0,1,2015,296.26593695746527
2015-01-05 01:30:00,7,0,1,2015,296.8367919921875
2015-01-05 02:30:00,8,0,1,2015,297.72263590494794
2015-01-05 03:30:00,9,0,1,2015,298.09111870659723
2015-01-05 04:30:00,10,0,1,2015,300.09549289279516
2015-01-05 05:30:00,11,0,1,2015,302.06614176432294
2015-01-05 06:30:00,12,0,1,2015,302.2599283854167
2015-01-05 07:30:00,13,0,1,2015,302.9641859266493
2015-01-05 08:30:00,14,0,1,2015,303.62811957465277
2015-01-05 09:30:00,15,0,1,2015,302.9144219292535
2015-01-05 10:30:00,16,0,1,2015,302.14407687717016
2015-01-05 11:30:00,17,0,1,2015,302.0113796657986
2015-01-05 12:30:00,18,0,1,2015,301.7395290798611
2015-01-05 13:30:00,19,0,1,2015,300.373779296875
2015-01-05 14:30:00,20,0,1,2015,299.1043429904514
2015-01-05 15:30:00,21,0,1,2015,298.8717447916667
2015-01-05 16:30:00,22,0,1,2015,298.4656711154514
2015-01-05 17:30:00,23,0,1,2015,297.88377549913196
2015-01-05 18:30:00,0,1,1,2015,297.4258626302083
2015-01-05 19:30:00,1,1,1,2015,297.04181586371527
2015-01-05 20:30:00,2,1,1,2015,296.83721245659723
2015-01-05 21:30:00,3,1,1,2015,296.4128011067708
2015-01-05 22:30:00,4,1,1,2015,295.93230523003473
2015-01-05 23:30:00,5,1,1,2015,295.9652099609375
2015-01-06 00:30:00,6,1,1,2015,296.0591227213542
2015-01-06 01:30:00,7,1,1,2015,296.96381293402777
2015-01-06 02:30:00,8,1,1,2015,297.99276394314234
2015-01-06 03:30:00,9,1,1,2015,298.28034125434027
2015-01-06 04:30:00,10,1,1,2015,299.76656765407984
2015-01-06 05:30:00,11,1,1,2015,301.21695285373266
2015-01-06 06:30:00,12,1,1,2015,301.49546305338544
2015-01-06 07:30:00,13,1,1,2015,301.88127983940973
2015-01-06 08:30:00,14,1,1,2015,302.1811930338542
2015-01-06 09:30:00,15,1,1,2015,300.99445258246527
2015-01-06 10:30:00,16,1,1,2015,299.73744032118054
2015-01-06 11:30:00,17,1,1,2015,299.6790500217014
2015-01-06 12:30:00,18,1,1,2015,299.5031331380208
2015-01-06 13:30:00,19,1,1,2015,298.5975341796875
2015-01-06 14:30:00,20,1,1,2015,297.6625569661458
2015-01-06 15:30:00,21,1,1,2015,297.55474175347223
2015-01-06 16:30:00,22,1,1,2015,297.41246202256946
2015-01-06 17:30:00,23,1,1,2015,297.1180013020833
2015-01-06 18:30:00,0,2,1,2015,296.86509874131946
2015-01-06 19:30:00,1,2,1,2015,296.6227077907986
2015-01-06 20:30:00,2,2,1,2015,296.5193142361111
2015-01-06 21:30:00,3,2,1,2015,296.2372233072917
2015-01-06 22:30:00,4,2,1,2015,295.8914523654514
2015-01-06 23:30:00,5,2,1,2015,295.84459092881946
2015-01-07 00:30:00,6,2,1,2015,295.6891818576389
2015-01-07 01:30:00,7,2,1,2015,296.3089870876736
2015-01-07 02:30:00,8,2,1,2015,297.12813991970484
2015-01-07 03:30:00,9,2,1,2015,297.38380262586804
2015-01-07 04:30:00,10,2,1,2015,299.55714925130206
2015-01-07 05:30:00,11,2,1,2015,301.6978759765625
2015-01-07 06:30:00,12,2,1,2015,301.8701171875
2015-01-07 07:30:00,13,2,1,2015,302.19602457682294
2015-01-07 08:30:00,14,2,1,2015,302.53761800130206
2015-01-07 09:30:00,15,2,1,2015,301.9001193576389
2015-01-07 10:30:00,16,2,1,2015,301.11371527777777
2015-01-07 11:30:00,17,2,1,2015,300.88856336805554
2015-01-07 12:30:00,18,2,1,2015,300.5380452473958
2015-01-07 13:30:00,19,2,1,2015,299.1794704861111
2015-01-07 14:30:00,20,2,1,2015,298.0291476779514
2015-01-07 15:30:00,21,2,1,2015,297.95722113715277
2015-01-07 16:30:00,22,2,1,2015,297.47551812065973
