Time (UTC),Local hour of the day,Local day of the week,Local month of the year,Local year,Temperature (K),Monthly average temperature (K),Monthly average temperature rank,Annual average temperature (K),5 percentile temperature (K),95 percentile temperature (K)
2014-12-31 23:00:00,0,3,1,2015,261.6622,274.9779,12.0,286.56873,271.7338623046875,304.6877807617187
2015-01-01 00:00:00,1,3,1,2015,261.71338,274.9779,12.0,286.56873,271.7338623046875,304.6877807617187
2015-01-01 01:00:00,2,3,1,2015,261.28552,274.9779,12.0,286.56873,271.7338623046875,304.6877807617187
2015-01-01 02:00:00,3,3,1,2015,259.8875,274.9779,12.0,286.56873,271.7338623046875,304.6877807617187
2015-01-01 03:00:00,4,3,1,2015,259.19257,274.9779,12.0,286.56873,271.7338623046875,304.6877807617187
2015-01-01 04:00:00,5,3,1,2015,258.49026,274.9779,12.0,286.56873,271.7338623046875,304.6877807617187
2015-01-01 05:00:00,6,3,1,2015,257.38486,274.9779,12.0,286.56873,271.7338623046875,304.6877807617187
2015-01-01 06:00:00,7,3,1,2015,256.89032,274.9779,12.0,286.56873,271.7338623046875,304.6877807617187
2015-01-01 07:00:00,8,3,1,2015,257.50494,274.9779,12.0,286.56873,271.7338623046875,304.6877807617187
2015-01-01 08:00:00,9,3,1,2015,261.54852,274.9779,12.0,286.56873,271.7338623046875,304.6877807617187
2015-01-01 09:00:00,10,3,1,2015,263.60327,274.9779,12.0,286.56873,271.7338623046875,304.6877807617187
2015-01-01 10:00:00,11,3,1,2015,267.53955,274.9779,12.0,286.56873,271.7338623046875,304.6877807617187
2015-01-01 11:00:00,12,3,1,2015,268.22803,274.9779,12.0,286.56873,271.7338623046875,304.6877807617187
2015-01-01 12:00:00,13,3,1,2015,268.15796,274.9779,12.0,286.56873,271.7338623046875,304.6877807617187
2015-01-01 13:00:00,14,3,1,2015,267.97607,274.9779,12.0,286.56873,271.7338623046875,304.6877807617187
2015-01-01 14:00:00,15,3,1,2015,267.55127,274.9779,12.0,286.56873,271.7338623046875,304.6877807617187
2015-01-01 15:00:00,16,3,1,2015,266.06787,274.9779,12.0,286.56873,271.7338623046875,304.6877807617187
2015-01-01 16:00:00,17,3,1,2015,265.06714,274.9779,12.0,286.56873,271.7338623046875,304.6877807617187
2015-01-01 17:00:00,18,3,1,2015,261.88733,274.9779,12.0,286.56873,271.7338623046875,304.6877807617187
2015-01-01 18:00:00,19,3,1,2015,260.36206,274.9779,12.0,286.56873,271.7338623046875,304.6877807617187
2015-01-01 19:00:00,20,3,1,2015,259.25034,274.9779,12.0,286.56873,271.7338623046875,304.6877807617187
2015-01-01 20:00:00,21,3,1,2015,257.75073,274.9779,12.0,286.56873,271.7338623046875,304.6877807617187
2015-01-01 21:00:00,22,3,1,2015,256.96017,274.9779,12.0,286.56873,271.7338623046875,304.6877807617187
2015-01-01 22:00:00,23,3,1,2015,255.20647,274.9779,12.0,286.56873,271.7338623046875,304.6877807617187
2015-01-01 23:00:00,0,4,1,2015,254.9844,274.9779,12.0,286.56873,271.7338623046875,304.6877807617187
2015-01-02 00:00:00,1,4,1,2015,255.42558,274.9779,12.0,286.56873,271.7338623046875,304.6877807617187
2015-01-02 01:00:00,2,4,1,2015,255.9047,274.9779,12.0,286.56873,271.7338623046875,304.6877807617187
2015-01-02 02:00:00,3,4,1,2015,256.21136,274.9779,12.0,286.56873,271.7338623046875,304.6877807617187
2015-01-02 03:00:00,4,4,1,2015,256.06546,274.9779,12.0,286.56873,271.7338623046875,304.6877807617187
2015-01-02 04:00:00,5,4,1,2015,256.5439,274.9779,12.0,286.56873,271.7338623046875,304.6877807617187
2015-01-02 05:00:00,6,4,1,2015,257.43747,274.9779,12.0,286.56873,271.7338623046875,304.6877807617187
2015-01-02 06:00:00,7,4,1,2015,257.77014,274.9779,12.0,286.56873,271.7338623046875,304.6877807617187
2015-01-02 07:00:00,8,4,1,2015,259.21127,274.9779,12.0,286.56873,271.7338623046875,304.6877807617187
2015-01-02 08:00:00,9,4,1,2015,264.03516,274.9779,12.0,286.56873,271.7338623046875,304.6877807617187
2015-01-02 09:00:00,10,4,1,2015,265.89014,274.9779,12.0,286.56873,271.7338623046875,304.6877807617187
2015-01-02 10:00:00,11,4,1,2015,270.36475,274.9779,12.0,286.56873,271.7338623046875,304.6877807617187
2015-01-02 11:00:00,12,4,1,2015,271.10767,274.9779,12.0,286.56873,271.7338623046875,304.6877807617187
2015-01-02 12:00:00,13,4,1,2015,271.52344,274.9779,12.0,286.56873,271.7338623046875,304.6877807617187
2015-01-02 13:00:00,14,4,1,2015,272.2749,274.9779,12.0,286.56873,271.7338623046875,304.6877807617187
2015-01-02 14:00:00,15,4,1,2015,272.3274,274.9779,12.0,286.56873,271.7338623046875,304.6877807617187
2015-01-02 15:00:00,16,4,1,2015,272.0315,274.9779,12.0,286.56873,271.7338623046875,304.6877807617187
2015-01-02 16:00:00,17,4,1,2015,271.52368,274.9779,12.0,286.56873,271.7338623046875,304.6877807617187
2015-01-02 17:00:00,18,4,1,2015,268.6919,274.9779,12.0,286.56873,271.7338623046875,304.6877807617187
2015-01-02 18:00:00,19,4,1,2015,268.16626,274.9779,12.0,286.56873,271.7338623046875,304.6877807617187
2015-01-02 19:00:00,20,4,1,2015,267.7666,274.9779,12.0,286.56873,271.7338623046875,304.6877807617187
2015-01-02 20:00:00,21,4,1,2015,266.57642,274.9779,12.0,286.56873,271.7338623046875,304.6877807617187
2015-01-02 21:00:00,22,4,1,2015,265.6682,274.9779,12.0,286.56873,271.7338623046875,304.6877807617187
2015-01-02 22:00:00,23,4,1,2015,265.2444,274.9779,12.0,286.56873,271.7338623046875,304.6877807617187
2015-01-02 23:00:00,0,5,1,2015,264.56494,274.9779,12.0,286.56873,271.7338623046875,304.6877807617187
2015-01-03 00:00:00,1,5,1,2015,263.70972,274.9779,12.0,286.56873,271.7338623046875,304.6877807617187
2015-01-03 01:00:00,2,5,1,2015,263.19678,274.9779,12.0,286.56873,271.7338623046875,304.6877807617187
2015-01-03 02:00:00,3,5,1,2015,264.2334,274.9779,12.0,286.56873,271.7338623046875,304.6877807617187
2015-01-03 03:00:00,4,5,1,2015,265.18408,274.9779,12.0,286.56873,271.7338623046875,304.6877807617187
2015-01-03 04:00:00,5,5,1,2015,266.20728,274.9779,12.0,286.56873,271.7338623046875,304.6877807617187
2015-01-03 05:00:00,6,5,1,2015,269.2312,274.9779,12.0,286.56873,271.7338623046875,304.6877807617187
2015-01-03 06:00:00,7,5,1,2015,270.4497,274.9779,12.0,286.56873,271.7338623046875,304.6877807617187
2015-01-03 07:00:00,8,5,1,2015,270.87646,274.9779,12.0,286.56873,271.7338623046875,304.6877807617187
2015-01-03 08:00:00,9,5,1,2015,270.79883,274.9779,12.0,286.56873,271.7338623046875,304.6877807617187
2015-01-03 09:00:00,10,5,1,2015,274.6848,274.9779,12.0,286.56873,271.7338623046875,304.6877807617187
2015-01-03 10:00:00,11,5,1,2015,279.48364,274.9779,12.0,286.56873,271.7338623046875,304.6877807617187
2015-01-03 11:00:00,12,5,1,2015,280.01465,274.9779,12.0,286.56873,271.7338623046875,304.6877807617187
2015-01-03 12:00:00,13,5,1,2015,277.4663,274.9779,12.0,286.56873,271.7338623046875,304.6877807617187
2015-01-03 13:00:00,14,5,1,2015,278.72095,274.9779,12.0,286.56873,271.7338623046875,304.6877807617187
2015-01-03 14:00:00,15,5,1,2015,280.2776,274.9779,12.0,286.56873,271.7338623046875,304.6877807617187
2015-01-03 15:00:00,16,5,1,2015,280.15576,274.9779,12.0,286.56873,271.7338623046875,304.6877807617187
2015-01-03 16:00:00,17,5,1,2015,279.26733,274.9779,12.0,286.56873,271.7338623046875,304.6877807617187
2015-01-03 17:00:00,18,5,1,2015,274.85352,274.9779,12.0,286.56873,271.7338623046875,304.6877807617187
2015-01-03 18:00:00,19,5,1,2015,274.67358,274.9779,12.0,286.56873,271.7338623046875,304.6877807617187
2015-01-03 19:00:00,20,5,1,2015,274.46558,274.9779,12.0,286.56873,271.7338623046875,304.6877807617187
2015-01-03 20:00:00,21,5,1,2015,273.35645,274.9779,12.0,286.56873,271.7338623046875,304.6877807617187
2015-01-03 21:00:00,22,5,1,2015,272.58887,274.9779,12.0,286.56873,271.7338623046875,304.6877807617187
2015-01-03 22:00:00,23,5,1,2015,271.57056,274.9779,12.0,286.56873,271.7338623046875,304.6877807617187
2015-01-03 23:00:00,0,6,1,2015,271.9026,274.9779,12.0,286.56873,271.7338623046875,304.6877807617187
2015-01-04 00:00:00,1,6,1,2015,272.57275,274.9779,12.0,286.56873,271.7338623046875,304.6877807617187
2015-01-04 01:00:00,2,6,1,2015,272.67896,274.9779,12.0,286.56873,271.7338623046875,304.6877807617187
2015-01-04 02:00:00,3,6,1,2015,273.29102,274.9779,12.0,286.56873,271.7338623046875,304.6877807617187
2015-01-04 03:00:00,4,6,1,2015,273.23853,274.9779,12.0,286.56873,271.7338623046875,304.6877807617187
2015-01-04 04:00:00,5,6,1,2015,273.44556,274.9779,12.0,286.56873,271.7338623046875,304.6877807617187
2015-01-04 05:00:00,6,6,1,2015,273.5608,274.9779,12.0,286.56873,271.7338623046875,304.6877807617187
2015-01-04 06:00:00,7,6,1,2015,273.56738,274.9779,12.0,286.56873,271.7338623046875,304.6877807617187
2015-01-04 07:00:00,8,6,1,2015,272.90356,274.9779,12.0,286.56873,271.7338623046875,304.6877807617187
2015-01-04 08:00:00,9,6,1,2015,275.1765,274.9779,12.0,286.56873,271.7338623046875,304.6877807617187
2015-01-04 09:00:00,10,6,1,2015,277.3025,274.9779,12.0,286.56873,271.7338623046875,304.6877807617187
2015-01-04 10:00:00,11,6,1,2015,280.13696,274.9779,12.0,286.56873,271.7338623046875,304.6877807617187
2015-01-04 11:00:00,12,6,1,2015,280.83838,274.9779,12.0,286.56873,271.7338623046875,304.6877807617187
2015-01-04 12:00:00,13,6,1,2015,280.2151,274.9779,12.0,286.56873,271.7338623046875,304.6877807617187
2015-01-04 13:00:00,14,6,1,2015,278.99634,274.9779,12.0,286.56873,271.7338623046875,304.6877807617187
2015-01-04 14:00:00,15,6,1,2015,278.20337,274.9779,12.0,286.56873,271.7338623046875,304.6877807617187
2015-01-04 15:00:00,16,6,1,2015,278.24634,274.9779,12.0,286.56873,271.7338623046875,304.6877807617187
2015-01-04 16:00:00,17,6,1,2015,277.75073,274.9779,12.0,286.56873,271.7338623046875,304.6877807617187
2015-01-04 17:00:00,18,6,1,2015,276.73047,274.9779,12.0,286.56873,271.7338623046875,304.6877807617187
2015-01-04 18:00:00,19,6,1,2015,276.79785,274.9779,12.0,286.56873,271.7338623046875,304.6877807617187
2015-01-04 19:00:00,20,6,1,2015,276.36523,274.9779,12.0,286.56873,271.7338623046875,304.6877807617187
2015-01-04 20:00:00,21,6,1,2015,275.36816,274.9779,12.0,286.56873,271.7338623046875,304.6877807617187
2015-01-04 21:00:00,22,6,1,2015,274.46997,274.9779,12.0,286.56873,271.7338623046875,304.6877807617187
2015-01-04 22:00:00,23,6,1,2015,272.6582,274.9779,12.0,286.56873,271.7338623046875,304.6877807617187
2015-01-04 23:00:00,0,0,1,2015,272.7339,274.9779,12.0,286.56873,271.7338623046875,304.6877807617187
2015-01-05 00:00:00,1,0,1,2015,272.81592,274.9779,12.0,286.56873,271.7338623046875,304.6877807617187
2015-01-05 01:00:00,2,0,1,2015,273.23438,274.9779,12.0,286.56873,271.7338623046875,304.6877807617187
2015-01-05 02:00:00,3,0,1,2015,272.2495,274.9779,12.0,286.56873,271.7338623046875,304.6877807617187
2015-01-05 03:00:00,4,0,1,2015,272.06714,274.9779,12.0,286.56873,271.7338623046875,304.6877807617187
2015-01-05 04:00:00,5,0,1,2015,272.0923,274.9779,12.0,286.56873,271.7338623046875,304.6877807617187
2015-01-05 05:00:00,6,0,1,2015,271.23267,274.9779,12.0,286.56873,271.7338623046875,304.6877807617187
2015-01-05 06:00:00,7,0,1,2015,271.70068,274.9779,12.0,286.56873,271.7338623046875,304.6877807617187
2015-01-05 07:00:00,8,0,1,2015,272.53247,274.9779,12.0,286.56873,271.7338623046875,304.6877807617187
2015-01-05 08:00:00,9,0,1,2015,274.81982,274.9779,12.0,286.56873,271.7338623046875,304.6877807617187
2015-01-05 09:00:00,10,0,1,2015,274.8125,274.9779,12.0,286.56873,271.7338623046875,304.6877807617187
2015-01-05 10:00:00,11,0,1,2015,275.00928,274.9779,12.0,286.56873,271.7338623046875,304.6877807617187
2015-01-05 11:00:00,12,0,1,2015,274.7705,274.9779,12.0,286.56873,271.7338623046875,304.6877807617187
2015-01-05 12:00:00,13,0,1,2015,274.77612,274.9779,12.0,286.56873,271.7338623046875,304.6877807617187
2015-01-05 13:00:00,14,0,1,2015,274.42407,274.9779,12.0,286.56873,271.7338623046875,304.6877807617187
2015-01-05 14:00:00,15,0,1,2015,273.4248,274.9779,12.0,286.56873,271.7338623046875,304.6877807617187
2015-01-05 15:00:00,16,0,1,2015,272.61523,274.9779,12.0,286.56873,271.7338623046875,304.6877807617187
2015-01-05 16:00:00,17,0,1,2015,273.41992,274.9779,12.0,286.56873,271.7338623046875,304.6877807617187
2015-01-05 17:00:00,18,0,1,2015,271.9524,274.9779,12.0,286.56873,271.7338623046875,304.6877807617187
2015-01-05 18:00:00,19,0,1,2015,270.51025,274.9779,12.0,286.56873,271.7338623046875,304.6877807617187
2015-01-05 19:00:00,20,0,1,2015,269.19238,274.9779,12.0,286.56873,271.7338623046875,304.6877807617187
2015-01-05 20:00:00,21,0,1,2015,270.92334,274.9779,12.0,286.56873,271.7338623046875,304.6877807617187
2015-01-05 21:00:00,22,0,1,2015,269.91382,274.9779,12.0,286.56873,271.7338623046875,304.6877807617187
2015-01-05 22:00:00,23,0,1,2015,269.44043,274.9779,12.0,286.56873,271.7338623046875,304.6877807617187
2015-01-05 23:00:00,0,1,1,2015,269.3274,274.9779,12.0,286.56873,271.7338623046875,304.6877807617187
2015-01-06 00:00:00,1,1,1,2015,268.48383,274.9779,12.0,286.56873,271.7338623046875,304.6877807617187
2015-01-06 01:00:00,2,1,1,2015,268.77374,274.9779,12.0,286.56873,271.7338623046875,304.6877807617187
2015-01-06 02:00:00,3,1,1,2015,267.739,274.9779,12.0,286.56873,271.7338623046875,304.6877807617187
2015-01-06 03:00:00,4,1,1,2015,268.18042,274.9779,12.0,286.56873,271.7338623046875,304.6877807617187
2015-01-06 04:00:00,5,1,1,2015,267.67993,274.9779,12.0,286.56873,271.7338623046875,304.6877807617187
2015-01-06 05:00:00,6,1,1,2015,267.2068,274.9779,12.0,286.56873,271.7338623046875,304.6877807617187
2015-01-06 06:00:00,7,1,1,2015,267.828,274.9779,12.0,286.56873,271.7338623046875,304.6877807617187
