Time (UTC),Local hour of the day,Local day of the week,Local month of the year,Local year,Temperature (K),Monthly average temperature (K),Monthly average temperature rank,Annual average temperature (K),5 percentile temperature (K),95 percentile temperature (K)
2015-01-01 03:00:00,0,3,1,2015,292.33496,296.27414,3.0,290.64508,280.3758544921875,301.169482421875
2015-01-01 04:00:00,1,3,1,2015,292.72656,296.27414,3.0,290.64508,280.3758544921875,301.169482421875
2015-01-01 05:00:00,2,3,1,2015,292.89258,296.27414,3.0,290.64508,280.3758544921875,301.169482421875
2015-01-01 06:00:00,3,3,1,2015,292.7085,296.27414,3.0,290.64508,280.3758544921875,301.169482421875
2015-01-01 07:00:00,4,3,1,2015,292.55176,296.27414,3.0,290.64508,280.3758544921875,301.169482421875
2015-01-01 08:00:00,5,3,1,2015,292.1792,296.27414,3.0,290.64508,280.3758544921875,301.169482421875
2015-01-01 09:00:00,6,3,1,2015,292.26147,296.27414,3.0,290.64508,280.3758544921875,301.169482421875
2015-01-01 10:00:00,7,3,1,2015,293.27393,296.27414,3.0,290.64508,280.3758544921875,301.169482421875
2015-01-01 11:00:00,8,3,1,2015,292.7456,296.27414,3.0,290.64508,280.3758544921875,301.169482421875
2015-01-01 12:00:00,9,3,1,2015,291.61694,296.27414,3.0,290.64508,280.3758544921875,301.169482421875
2015-01-01 13:00:00,10,3,1,2015,291.07764,296.27414,3.0,290.64508,280.3758544921875,301.169482421875
2015-01-01 14:00:00,11,3,1,2015,290.2837,296.27414,3.0,290.64508,280.3758544921875,301.169482421875
2015-01-01 15:00:00,12,3,1,2015,290.8003,296.27414,3.0,290.64508,280.3758544921875,301.169482421875
2015-01-01 16:00:00,13,3,1,2015,289.92065,296.27414,3.0,290.64508,280.3758544921875,301.169482421875
2015-01-01 17:00:00,14,3,1,2015,291.00635,296.27414,3.0,290.64508,280.3758544921875,301.169482421875
2015-01-01 18:00:00,15,3,1,2015,292.8579,296.27414,3.0,290.64508,280.3758544921875,301.169482421875
2015-01-01 19:00:00,16,3,1,2015,296.0315,296.27414,3.0,290.64508,280.3758544921875,301.169482421875
2015-01-01 20:00:00,17,3,1,2015,297.54565,296.27414,3.0,290.64508,280.3758544921875,301.169482421875
2015-01-01 21:00:00,18,3,1,2015,297.18262,296.27414,3.0,290.64508,280.3758544921875,301.169482421875
2015-01-01 22:00:00,19,3,1,2015,293.4563,296.27414,3.0,290.64508,280.3758544921875,301.169482421875
2015-01-01 23:00:00,20,3,1,2015,292.48242,296.27414,3.0,290.64508,280.3758544921875,301.169482421875
2015-01-02 00:00:00,21,3,1,2015,291.63452,296.27414,3.0,290.64508,280.3758544921875,301.169482421875
2015-01-02 01:00:00,22,3,1,2015,291.1194,296.27414,3.0,290.64508,280.3758544921875,301.169482421875
2015-01-02 02:00:00,23,3,1,2015,290.0686,296.27414,3.0,290.64508,280.3758544921875,301.169482421875
2015-01-02 03:00:00,0,4,1,2015,289.7295,296.27414,3.0,290.64508,280.3758544921875,301.169482421875
2015-01-02 04:00:00,1,4,1,2015,289.24683,296.27414,3.0,290.64508,280.3758544921875,301.169482421875
2015-01-02 05:00:00,2,4,1,2015,287.7771,296.27414,3.0,290.64508,280.3758544921875,301.169482421875
2015-01-02 06:00:00,3,4,1,2015,287.26025,296.27414,3.0,290.64508,280.3758544921875,301.169482421875
2015-01-02 07:00:00,4,4,1,2015,286.91626,296.27414,3.0,290.64508,280.3758544921875,301.169482421875
2015-01-02 08:00:00,5,4,1,2015,285.7129,296.27414,3.0,290.64508,280.3758544921875,301.169482421875
2015-01-02 09:00:00,6,4,1,2015,285.60107,296.27414,3.0,290.64508,280.3758544921875,301.169482421875
2015-01-02 10:00:00,7,4,1,2015,289.50146,296.27414,3.0,290.64508,280.3758544921875,301.169482421875
2015-01-02 11:00:00,8,4,1,2015,290.28345,296.27414,3.0,290.64508,280.3758544921875,301.169482421875
2015-01-02 12:00:00,9,4,1,2015,290.76367,296.27414,3.0,290.64508,280.3758544921875,301.169482421875
2015-01-02 13:00:00,10,4,1,2015,291.12646,296.27414,3.0,290.64508,280.3758544921875,301.169482421875
2015-01-02 14:00:00,11,4,1,2015,293.6985,296.27414,3.0,290.64508,280.3758544921875,301.169482421875
2015-01-02 15:00:00,12,4,1,2015,294.61743,296.27414,3.0,290.64508,280.3758544921875,301.169482421875
2015-01-02 16:00:00,13,4,1,2015,295.22876,296.27414,3.0,290.64508,280.3758544921875,301.169482421875
2015-01-02 17:00:00,14,4,1,2015,296.87158,296.27414,3.0,290.64508,280.3758544921875,301.169482421875
2015-01-02 18:00:00,15,4,1,2015,297.12915,296.27414,3.0,290.64508,280.3758544921875,301.169482421875
2015-01-02 19:00:00,16,4,1,2015,297.09863,296.27414,3.0,290.64508,280.3758544921875,301.169482421875
2015-01-02 20:00:00,17,4,1,2015,297.0354,296.27414,3.0,290.64508,280.3758544921875,301.169482421875
2015-01-02 21:00:00,18,4,1,2015,296.8069,296.27414,3.0,290.64508,280.3758544921875,301.169482421875
2015-01-02 22:00:00,19,4,1,2015,293.09595,296.27414,3.0,290.64508,280.3758544921875,301.169482421875
2015-01-02 23:00:00,20,4,1,2015,292.229,296.27414,3.0,290.64508,280.3758544921875,301.169482421875
2015-01-03 00:00:00,21,4,1,2015,292.3191,296.27414,3.0,290.64508,280.3758544921875,301.169482421875
2015-01-03 01:00:00,22,4,1,2015,292.51514,296.27414,3.0,290.64508,280.3758544921875,301.169482421875
2015-01-03 02:00:00,23,4,1,2015,290.45996,296.27414,3.0,290.64508,280.3758544921875,301.169482421875
2015-01-03 03:00:00,0,5,1,2015,288.25244,296.27414,3.0,290.64508,280.3758544921875,301.169482421875
2015-01-03 04:00:00,1,5,1,2015,287.8811,296.27414,3.0,290.64508,280.3758544921875,301.169482421875
2015-01-03 05:00:00,2,5,1,2015,286.08667,296.27414,3.0,290.64508,280.3758544921875,301.169482421875
2015-01-03 06:00:00,3,5,1,2015,286.0005,296.27414,3.0,290.64508,280.3758544921875,301.169482421875
2015-01-03 07:00:00,4,5,1,2015,286.17725,296.27414,3.0,290.64508,280.3758544921875,301.169482421875
2015-01-03 08:00:00,5,5,1,2015,286.51367,296.27414,3.0,290.64508,280.3758544921875,301.169482421875
2015-01-03 09:00:00,6,5,1,2015,286.7102,296.27414,3.0,290.64508,280.3758544921875,301.169482421875
2015-01-03 10:00:00,7,5,1,2015,293.2395,296.27414,3.0,290.64508,280.3758544921875,301.169482421875
2015-01-03 11:00:00,8,5,1,2015,293.96753,296.27414,3.0,290.64508,280.3758544921875,301.169482421875
2015-01-03 12:00:00,9,5,1,2015,294.6223,296.27414,3.0,290.64508,280.3758544921875,301.169482421875
2015-01-03 13:00:00,10,5,1,2015,295.5586,296.27414,3.0,290.64508,280.3758544921875,301.169482421875
2015-01-03 14:00:00,11,5,1,2015,298.3711,296.27414,3.0,290.64508,280.3758544921875,301.169482421875
2015-01-03 15:00:00,12,5,1,2015,298.9624,296.27414,3.0,290.64508,280.3758544921875,301.169482421875
2015-01-03 16:00:00,13,5,1,2015,299.30835,296.27414,3.0,290.64508,280.3758544921875,301.169482421875
2015-01-03 17:00:00,14,5,1,2015,301.1289,296.27414,3.0,290.64508,280.3758544921875,301.169482421875
2015-01-03 18:00:00,15,5,1,2015,301.23804,296.27414,3.0,290.64508,280.3758544921875,301.169482421875
2015-01-03 19:00:00,16,5,1,2015,301.44214,296.27414,3.0,290.64508,280.3758544921875,301.169482421875
2015-01-03 20:00:00,17,5,1,2015,300.81543,296.27414,3.0,290.64508,280.3758544921875,301.169482421875
2015-01-03 21:00:00,18,5,1,2015,300.7666,296.27414,3.0,290.64508,280.3758544921875,301.169482421875
2015-01-03 22:00:00,19,5,1,2015,296.34985,296.27414,3.0,290.64508,280.3758544921875,301.169482421875
2015-01-03 23:00:00,20,5,1,2015,296.29126,296.27414,3.0,290.64508,280.3758544921875,301.169482421875
2015-01-04 00:00:00,21,5,1,2015,295.49854,296.27414,3.0,290.64508,280.3758544921875,301.169482421875
2015-01-04 01:00:00,22,5,1,2015,295.67896,296.27414,3.0,290.64508,280.3758544921875,301.169482421875
2015-01-04 02:00:00,23,5,1,2015,294.00195,296.27414,3.0,290.64508,280.3758544921875,301.169482421875
2015-01-04 03:00:00,0,6,1,2015,292.99634,296.27414,3.0,290.64508,280.3758544921875,301.169482421875
2015-01-04 04:00:00,1,6,1,2015,292.1819,296.27414,3.0,290.64508,280.3758544921875,301.169482421875
2015-01-04 05:00:00,2,6,1,2015,289.69556,296.27414,3.0,290.64508,280.3758544921875,301.169482421875
2015-01-04 06:00:00,3,6,1,2015,289.22363,296.27414,3.0,290.64508,280.3758544921875,301.169482421875
2015-01-04 07:00:00,4,6,1,2015,288.4309,296.27414,3.0,290.64508,280.3758544921875,301.169482421875
2015-01-04 08:00:00,5,6,1,2015,286.96753,296.27414,3.0,290.64508,280.3758544921875,301.169482421875
2015-01-04 09:00:00,6,6,1,2015,286.5874,296.27414,3.0,290.64508,280.3758544921875,301.169482421875
2015-01-04 10:00:00,7,6,1,2015,290.00415,296.27414,3.0,290.64508,280.3758544921875,301.169482421875
2015-01-04 11:00:00,8,6,1,2015,290.2815,296.27414,3.0,290.64508,280.3758544921875,301.169482421875
2015-01-04 12:00:00,9,6,1,2015,291.09595,296.27414,3.0,290.64508,280.3758544921875,301.169482421875
2015-01-04 13:00:00,10,6,1,2015,291.83618,296.27414,3.0,290.64508,280.3758544921875,301.169482421875
2015-01-04 14:00:00,11,6,1,2015,294.52173,296.27414,3.0,290.64508,280.3758544921875,301.169482421875
2015-01-04 15:00:00,12,6,1,2015,295.69946,296.27414,3.0,290.64508,280.3758544921875,301.169482421875
2015-01-04 16:00:00,13,6,1,2015,296.09058,296.27414,3.0,290.64508,280.3758544921875,301.169482421875
2015-01-04 17:00:00,14,6,1,2015,297.4961,296.27414,3.0,290.64508,280.3758544921875,301.169482421875
2015-01-04 18:00:00,15,6,1,2015,297.43066,296.27414,3.0,290.64508,280.3758544921875,301.169482421875
2015-01-04 19:00:00,16,6,1,2015,297.29297,296.27414,3.0,290.64508,280.3758544921875,301.169482421875
2015-01-04 20:00:00,17,6,1,2015,296.8213,296.27414,3.0,290.64508,280.3758544921875,301.169482421875
2015-01-04 21:00:00,18,6,1,2015,296.48364,296.27414,3.0,290.64508,280.3758544921875,301.169482421875
2015-01-04 22:00:00,19,6,1,2015,293.05273,296.27414,3.0,290.64508,280.3758544921875,301.169482421875
2015-01-04 23:00:00,20,6,1,2015,292.82568,296.27414,3.0,290.64508,280.3758544921875,301.169482421875
2015-01-05 00:00:00,21,6,1,2015,292.65576,296.27414,3.0,290.64508,280.3758544921875,301.169482421875
2015-01-05 01:00:00,22,6,1,2015,292.58008,296.27414,3.0,290.64508,280.3758544921875,301.169482421875
2015-01-05 02:00:00,23,6,1,2015,291.60107,296.27414,3.0,290.64508,280.3758544921875,301.169482421875
2015-01-05 03:00:00,0,0,1,2015,290.948,296.27414,3.0,290.64508,280.3758544921875,301.169482421875
2015-01-05 04:00:00,1,0,1,2015,291.3501,296.27414,3.0,290.64508,280.3758544921875,301.169482421875
2015-01-05 05:00:00,2,0,1,2015,291.26587,296.27414,3.0,290.64508,280.3758544921875,301.169482421875
2015-01-05 06:00:00,3,0,1,2015,291.0581,296.27414,3.0,290.64508,280.3758544921875,301.169482421875
2015-01-05 07:00:00,4,0,1,2015,290.95044,296.27414,3.0,290.64508,280.3758544921875,301.169482421875
2015-01-05 08:00:00,5,0,1,2015,290.8921,296.27414,3.0,290.64508,280.3758544921875,301.169482421875
2015-01-05 09:00:00,6,0,1,2015,291.08984,296.27414,3.0,290.64508,280.3758544921875,301.169482421875
2015-01-05 10:00:00,7,0,1,2015,296.76318,296.27414,3.0,290.64508,280.3758544921875,301.169482421875
2015-01-05 11:00:00,8,0,1,2015,297.45996,296.27414,3.0,290.64508,280.3758544921875,301.169482421875
2015-01-05 12:00:00,9,0,1,2015,297.5652,296.27414,3.0,290.64508,280.3758544921875,301.169482421875
2015-01-05 13:00:00,10,0,1,2015,297.48267,296.27414,3.0,290.64508,280.3758544921875,301.169482421875
2015-01-05 14:00:00,11,0,1,2015,301.45996,296.27414,3.0,290.64508,280.3758544921875,301.169482421875
2015-01-05 15:00:00,12,0,1,2015,302.59375,296.27414,3.0,290.64508,280.3758544921875,301.169482421875
2015-01-05 16:00:00,13,0,1,2015,302.8164,296.27414,3.0,290.64508,280.3758544921875,301.169482421875
2015-01-05 17:00:00,14,0,1,2015,304.69458,296.27414,3.0,290.64508,280.3758544921875,301.169482421875
2015-01-05 18:00:00,15,0,1,2015,304.78174,296.27414,3.0,290.64508,280.3758544921875,301.169482421875
2015-01-05 19:00:00,16,0,1,2015,304.87598,296.27414,3.0,290.64508,280.3758544921875,301.169482421875
2015-01-05 20:00:00,17,0,1,2015,304.396,296.27414,3.0,290.64508,280.3758544921875,301.169482421875
2015-01-05 21:00:00,18,0,1,2015,304.17554,296.27414,3.0,290.64508,280.3758544921875,301.169482421875
2015-01-05 22:00:00,19,0,1,2015,301.1084,296.27414,3.0,290.64508,280.3758544921875,301.169482421875
2015-01-05 23:00:00,20,0,1,2015,300.7334,296.27414,3.0,290.64508,280.3758544921875,301.169482421875
2015-01-06 00:00:00,21,0,1,2015,300.56958,296.27414,3.0,290.64508,280.3758544921875,301.169482421875
2015-01-06 01:00:00,22,0,1,2015,300.70728,296.27414,3.0,290.64508,280.3758544921875,301.169482421875
2015-01-06 02:00:00,23,0,1,2015,299.5122,296.27414,3.0,290.64508,280.3758544921875,301.169482421875
2015-01-06 03:00:00,0,1,1,2015,298.93042,296.27414,3.0,290.64508,280.3758544921875,301.169482421875
2015-01-06 04:00:00,1,1,1,2015,298.9768,296.27414,3.0,290.64508,280.3758544921875,301.169482421875
2015-01-06 05:00:00,2,1,1,2015,298.1267,296.27414,3.0,290.64508,280.3758544921875,301.169482421875
2015-01-06 06:00:00,3,1,1,2015,297.40015,296.27414,3.0,290.64508,280.3758544921875,301.169482421875
2015-01-06 07:00:00,4,1,1,2015,297.43677,296.27414,3.0,290.64508,280.3758544921875,301.169482421875
2015-01-06 08:00:00,5,1,1,2015,297.46484,296.27414,3.0,290.64508,280.3758544921875,301.169482421875
2015-01-06 09:00:00,6,1,1,2015,297.47192,296.27414,3.0,290.64508,280.3758544921875,301.169482421875
2015-01-06 10:00:00,7,1,1,2015,296.53125,296.27414,3.0,290.64508,280.3758544921875,301.169482421875
2015-01-06 11:00:00,8,1,1,2015,296.55078,296.27414,3.0,290.64508,280.3758544921875,301.169482421875
2015-01-06 12:00:00,9,1,1,2015,296.4568,296.27414,3.0,290.64508,280.3758544921875,301.169482421875
2015-01-06 13:00:00,10,1,1,2015,296.6267,296.27414,3.0,290.64508,280.3758544921875,301.169482421875
2015-01-06 14:00:00,11,1,1,2015,298.64844,296.27414,3.0,290.64508,280.3758544921875,301.169482421875
2015-01-06 15:00:00,12,1,1,2015,299.9082,296.27414,3.0,290.64508,280.3758544921875,301.169482421875
2015-01-06 16:00:00,13,1,1,2015,300.9851,296.27414,3.0,290.64508,280.3758544921875,301.169482421875
2015-01-06 17:00:00,14,1,1,2015,299.80054,296.27414,3.0,290.64508,280.3758544921875,301.169482421875
2015-01-06 18:00:00,15,1,1,2015,299.09692,296.27414,3.0,290.64508,280.3758544921875,301.169482421875
2015-01-06 19:00:00,16,1,1,2015,300.25195,296.27414,3.0,290.64508,280.3758544921875,301.169482421875
2015-01-06 20:00:00,17,1,1,2015,297.22192,296.27414,3.0,290.64508,280.3758544921875,301.169482421875
2015-01-06 21:00:00,18,1,1,2015,296.01587,296.27414,3.0,290.64508,280.3758544921875,301.169482421875
2015-01-06 22:00:00,19,1,1,2015,296.90405,296.27414,3.0,290.64508,280.3758544921875,301.169482421875
2015-01-06 23:00:00,20,1,1,2015,296.67896,296.27414,3.0,290.64508,280.3758544921875,301.169482421875
2015-01-07 00:00:00,21,1,1,2015,296.85547,296.27414,3.0,290.64508,280.3758544921875,301.169482421875
2015-01-07 01:00:00,22,1,1,2015,296.48877,296.27414,3.0,290.64508,280.3758544921875,301.169482421875
2015-01-07 02:00:00,23,1,1,2015,295.77588,296.27414,3.0,290.64508,280.3758544921875,301.169482421875
2015-01-07 03:00:00,0,2,1,2015,295.23853,296.27414,3.0,290.64508,280.3758544921875,301.169482421875
2015-01-07 04:00:00,1,2,1,2015,294.9939,296.27414,3.0,290.64508,280.3758544921875,301.169482421875
2015-01-07 05:00:00,2,2,1,2015,294.23096,296.27414,3.0,290.64508,280.3758544921875,301.169482421875
2015-01-07 06:00:00,3,2,1,2015,294.18628,296.27414,3.0,290.64508,280.3758544921875,301.169482421875
2015-01-07 07:00:00,4,2,1,2015,293.27466,296.27414,3.0,290.64508,280.3758544921875,301.169482421875
2015-01-07 08:00:00,5,2,1,2015,292.69995,296.27414,3.0,290.64508,280.3758544921875,301.169482421875
2015-01-07 09:00:00,6,2,1,2015,292.98364,296.27414,3.0,290.64508,280.3758544921875,301.169482421875
2015-01-07 10:00:00,7,2,1,2015,295.50537,296.27414,3.0,290.64508,280.3758544921875,301.169482421875
2015-01-07 11:00:00,8,2,1,2015,295.43018,296.27414,3.0,290.64508,280.3758544921875,301.169482421875
2015-01-07 12:00:00,9,2,1,2015,295.687,296.27414,3.0,290.64508,280.3758544921875,301.169482421875
2015-01-07 13:00:00,10,2,1,2015,295.8142,296.27414,3.0,290.64508,280.3758544921875,301.169482421875
2015-01-07 14:00:00,11,2,1,2015,298.61353,296.27414,3.0,290.64508,280.3758544921875,301.169482421875
2015-01-07 15:00:00,12,2,1,2015,299.75098,296.27414,3.0,290.64508,280.3758544921875,301.169482421875
2015-01-07 16:00:00,13,2,1,2015,299.46313,296.27414,3.0,290.64508,280.3758544921875,301.169482421875
2015-01-07 17:00:00,14,2,1,2015,300.80298,296.27414,3.0,290.64508,280.3758544921875,301.169482421875
2015-01-07 18:00:00,15,2,1,2015,301.2683,296.27414,3.0,290.64508,280.3758544921875,301.169482421875
2015-01-07 19:00:00,16,2,1,2015,301.58984,296.27414,3.0,290.64508,280.3758544921875,301.169482421875
2015-01-07 20:00:00,17,2,1,2015,301.81665,296.27414,3.0,290.64508,280.3758544921875,301.169482421875
2015-01-07 21:00:00,18,2,1,2015,301.68506,296.27414,3.0,290.64508,280.3758544921875,301.169482421875
2015-01-07 22:00:00,19,2,1,2015,298.5183,296.27414,3.0,290.64508,280.3758544921875,301.169482421875
2015-01-07 23:00:00,20,2,1,2015,298.1499,296.27414,3.0,290.64508,280.3758544921875,301.169482421875
