Time (UTC),Local hour of the day,Local day of the week,Local month of the year,Local year,Temperature (K)
2014-12-31 22:00:00,0,3,1,2015,276.48544
2014-12-31 23:00:00,1,3,1,2015,276.38217
2015-01-01 00:00:00,2,3,1,2015,276.36508
2015-01-01 01:00:00,3,3,1,2015,276.5419
2015-01-01 02:00:00,4,3,1,2015,276.81653
2015-01-01 03:00:00,5,3,1,2015,276.9621
2015-01-01 04:00:00,6,3,1,2015,277.03326
2015-01-01 05:00:00,7,3,1,2015,277.1075
2015-01-01 06:00:00,8,3,1,2015,277.2228
2015-01-01 07:00:00,9,3,1,2015,277.37466
2015-01-01 08:00:00,10,3,1,2015,277.6245
2015-01-01 09:00:00,11,3,1,2015,277.66904
2015-01-01 10:00:00,12,3,1,2015,277.37808
2015-01-01 11:00:00,13,3,1,2015,277.36084
2015-01-01 12:00:00,14,3,1,2015,277.34937
2015-01-01 13:00:00,15,3,1,2015,277.34586
2015-01-01 14:00:00,16,3,1,2015,277.27588
2015-01-01 15:00:00,17,3,1,2015,277.2521
2015-01-01 16:00:00,18,3,1,2015,277.30087
2015-01-01 17:00:00,19,3,1,2015,277.24332
2015-01-01 18:00:00,20,3,1,2015,277.23096
2015-01-01 19:00:00,21,3,1,2015,277.18906
2015-01-01 20:00:00,22,3,1,2015,277.00528
2015-01-01 21:00:00,23,3,1,2015,276.85513
2015-01-01 22:00:00,0,4,1,2015,276.60278
2015-01-01 23:00:00,1,4,1,2015,276.6146
2015-01-02 00:00:00,2,4,1,2015,276.54208
2015-01-02 01:00:00,3,4,1,2015,276.39804
2015-01-02 02:00:00,4,4,1,2015,276.17667
2015-01-02 03:00:00,5,4,1,2015,276.11816
2015-01-02 04:00:00,6,4,1,2015,276.05347
2015-01-02 05:00:00,7,4,1,2015,276.0258
2015-01-02 06:00:00,8,4,1,2015,275.94644
2015-01-02 07:00:00,9,4,1,2015,276.14868
2015-01-02 08:00:00,10,4,1,2015,276.6022
2015-01-02 09:00:00,11,4,1,2015,277.0262
2015-01-02 10:00:00,12,4,1,2015,277.4878
2015-01-02 11:00:00,13,4,1,2015,277.64673
2015-01-02 12:00:00,14,4,1,2015,277.75455
2015-01-02 13:00:00,15,4,1,2015,277.73648
2015-01-02 14:00:00,16,4,1,2015,277.57285
2015-01-02 15:00:00,17,4,1,2015,277.36093
2015-01-02 16:00:00,18,4,1,2015,276.7509
2015-01-02 17:00:00,19,4,1,2015,276.40933
2015-01-02 18:00:00,20,4,1,2015,276.45663
2015-01-02 19:00:00,21,4,1,2015,276.76138
2015-01-02 20:00:00,22,4,1,2015,276.86548
2015-01-02 21:00:00,23,4,1,2015,276.7483
2015-01-02 22:00:00,0,5,1,2015,276.37784
2015-01-02 23:00:00,1,5,1,2015,275.9165
2015-01-03 00:00:00,2,5,1,2015,275.53525
2015-01-03 01:00:00,3,5,1,2015,275.8439
2015-01-03 02:00:00,4,5,1,2015,276.4287
2015-01-03 03:00:00,5,5,1,2015,276.55908
2015-01-03 04:00:00,6,5,1,2015,276.76846
2015-01-03 05:00:00,7,5,1,2015,277.07364
2015-01-03 06:00:00,8,5,1,2015,277.36572
2015-01-03 07:00:00,9,5,1,2015,277.76904
2015-01-03 08:00:00,10,5,1,2015,277.89127
2015-01-03 09:00:00,11,5,1,2015,278.03183
2015-01-03 10:00:00,12,5,1,2015,278.77206
2015-01-03 11:00:00,13,5,1,2015,279.0411
2015-01-03 12:00:00,14,5,1,2015,279.39444
2015-01-03 13:00:00,15,5,1,2015,279.58725
2015-01-03 14:00:00,16,5,1,2015,279.75912
2015-01-03 15:00:00,17,5,1,2015,279.61865
2015-01-03 16:00:00,18,5,1,2015,279.63583
2015-01-03 17:00:00,19,5,1,2015,279.52603
2015-01-03 18:00:00,20,5,1,2015,279.5271
2015-01-03 19:00:00,21,5,1,2015,279.53134
2015-01-03 20:00:00,22,5,1,2015,279.1071
2015-01-03 21:00:00,23,5,1,2015,278.95346
2015-01-03 22:00:00,0,6,1,2015,279.02823
2015-01-03 23:00:00,1,6,1,2015,279.0328
2015-01-04 00:00:00,2,6,1,2015,279.06104
2015-01-04 01:00:00,3,6,1,2015,279.09433
2015-01-04 02:00:00,4,6,1,2015,279.08853
2015-01-04 03:00:00,5,6,1,2015,279.18253
2015-01-04 04:00:00,6,6,1,2015,279.191
2015-01-04 05:00:00,7,6,1,2015,279.34464
2015-01-04 06:00:00,8,6,1,2015,279.63052
2015-01-04 07:00:00,9,6,1,2015,279.91333
2015-01-04 08:00:00,10,6,1,2015,280.39722
2015-01-04 09:00:00,11,6,1,2015,280.771
2015-01-04 10:00:00,12,6,1,2015,281.82968
2015-01-04 11:00:00,13,6,1,2015,282.1311
2015-01-04 12:00:00,14,6,1,2015,282.20792
2015-01-04 13:00:00,15,6,1,2015,281.69815
2015-01-04 14:00:00,16,6,1,2015,281.60117
2015-01-04 15:00:00,17,6,1,2015,281.65454
2015-01-04 16:00:00,18,6,1,2015,281.6713
2015-01-04 17:00:00,19,6,1,2015,281.53906
2015-01-04 18:00:00,20,6,1,2015,281.3545
2015-01-04 19:00:00,21,6,1,2015,280.23306
2015-01-04 20:00:00,22,6,1,2015,279.02505
2015-01-04 21:00:00,23,6,1,2015,278.63208
2015-01-04 22:00:00,0,0,1,2015,278.41797
2015-01-04 23:00:00,1,0,1,2015,278.20718
2015-01-05 00:00:00,2,0,1,2015,278.10434
2015-01-05 01:00:00,3,0,1,2015,277.9336
2015-01-05 02:00:00,4,0,1,2015,277.50082
2015-01-05 03:00:00,5,0,1,2015,277.24942
2015-01-05 04:00:00,6,0,1,2015,277.10986
2015-01-05 05:00:00,7,0,1,2015,276.8746
2015-01-05 06:00:00,8,0,1,2015,276.8856
2015-01-05 07:00:00,9,0,1,2015,277.27206
2015-01-05 08:00:00,10,0,1,2015,277.70264
2015-01-05 09:00:00,11,0,1,2015,277.82095
2015-01-05 10:00:00,12,0,1,2015,277.81332
2015-01-05 11:00:00,13,0,1,2015,278.07584
2015-01-05 12:00:00,14,0,1,2015,278.06778
2015-01-05 13:00:00,15,0,1,2015,278.05298
2015-01-05 14:00:00,16,0,1,2015,277.6937
2015-01-05 15:00:00,17,0,1,2015,277.40298
2015-01-05 16:00:00,18,0,1,2015,277.32095
2015-01-05 17:00:00,19,0,1,2015,277.25772
2015-01-05 18:00:00,20,0,1,2015,277.30386
2015-01-05 19:00:00,21,0,1,2015,277.31674
2015-01-05 20:00:00,22,0,1,2015,277.4038
2015-01-05 21:00:00,23,0,1,2015,277.4125
2015-01-05 22:00:00,0,1,1,2015,277.06412
2015-01-05 23:00:00,1,1,1,2015,276.69955
2015-01-06 00:00:00,2,1,1,2015,276.42896
2015-01-06 01:00:00,3,1,1,2015,276.17667
2015-01-06 02:00:00,4,1,1,2015,275.96533
2015-01-06 03:00:00,5,1,1,2015,276.0183
2015-01-06 04:00:00,6,1,1,2015,275.87003
2015-01-06 05:00:00,7,1,1,2015,276.0206
2015-01-06 06:00:00,8,1,1,2015,275.796
2015-01-06 07:00:00,9,1,1,2015,275.66138
2015-01-06 08:00:00,10,1,1,2015,275.82422
2015-01-06 09:00:00,11,1,1,2015,275.85928
2015-01-06 10:00:00,12,1,1,2015,275.88608
2015-01-06 11:00:00,13,1,1,2015,275.8776
2015-01-06 12:00:00,14,1,1,2015,275.97305
2015-01-06 13:00:00,15,1,1,2015,275.9835
2015-01-06 14:00:00,16,1,1,2015,275.8978
2015-01-06 15:00:00,17,1,1,2015,275.89517
2015-01-06 16:00:00,18,1,1,2015,275.89658
2015-01-06 17:00:00,19,1,1,2015,275.73218
2015-01-06 18:00:00,20,1,1,2015,275.5175
2015-01-06 19:00:00,21,1,1,2015,275.32617
2015-01-06 20:00:00,22,1,1,2015,275.2955
2015-01-06 21:00:00,23,1,1,2015,275.2997
2015-01-06 22:00:00,0,2,1,2015,274.9724
2015-01-06 23:00:00,1,2,1,2015,274.88013
2015-01-07 00:00:00,2,2,1,2015,274.8138
2015-01-07 01:00:00,3,2,1,2015,274.63004
2015-01-07 02:00:00,4,2,1,2015,274.3527
2015-01-07 03:00:00,5,2,1,2015,273.95273
2015-01-07 04:00:00,6,2,1,2015,273.58633
2015-01-07 05:00:00,7,2,1,2015,273.1268
2015-01-07 06:00:00,8,2,1,2015,272.5515
2015-01-07 07:00:00,9,2,1,2015,272.43808
2015-01-07 08:00:00,10,2,1,2015,272.23056
2015-01-07 09:00:00,11,2,1,2015,272.1913
2015-01-07 10:00:00,12,2,1,2015,271.7892
2015-01-07 11:00:00,13,2,1,2015,271.81558
2015-01-07 12:00:00,14,2,1,2015,271.78662
2015-01-07 13:00:00,15,2,1,2015,271.50235
2015-01-07 14:00:00,16,2,1,2015,271.27368
2015-01-07 15:00:00,17,2,1,2015,271.2308
2015-01-07 16:00:00,18,2,1,2015,271.17538
2015-01-07 17:00:00,19,2,1,2015,270.95468
2015-01-07 18:00:00,20,2,1,2015,270.86856
2015-01-07 19:00:00,21,2,1,2015,270.85938
2015-01-07 20:00:00,22,2,1,2015,270.82315
2015-01-07 21:00:00,23,2,1,2015,270.96045
2015-01-07 22:00:00,0,3,1,2015,270.9838
2015-01-07 23:00:00,1,3,1,2015,271.021
