Time (UTC),Local hour of the day,Local day of the week,Local month of the year,Local year,Temperature (K)
2014-12-31 23:00:00,0,3,1,2015,275.30338
2015-01-01 00:00:00,1,3,1,2015,274.82797
2015-01-01 01:00:00,2,3,1,2015,274.60138
2015-01-01 02:00:00,3,3,1,2015,274.09924
2015-01-01 03:00:00,4,3,1,2015,273.75858
2015-01-01 04:00:00,5,3,1,2015,273.78125
2015-01-01 05:00:00,6,3,1,2015,273.69446
2015-01-01 06:00:00,7,3,1,2015,274.0338
2015-01-01 07:00:00,8,3,1,2015,273.8966
2015-01-01 08:00:00,9,3,1,2015,273.9917
2015-01-01 09:00:00,10,3,1,2015,275.7441
2015-01-01 10:00:00,11,3,1,2015,279.75375
2015-01-01 11:00:00,12,3,1,2015,281.0978
2015-01-01 12:00:00,13,3,1,2015,282.4572
2015-01-01 13:00:00,14,3,1,2015,283.11105
2015-01-01 14:00:00,15,3,1,2015,284.32297
2015-01-01 15:00:00,16,3,1,2015,284.6649
2015-01-01 16:00:00,17,3,1,2015,283.82605
2015-01-01 17:00:00,18,3,1,2015,281.20752
2015-01-01 18:00:00,19,3,1,2015,280.08838
2015-01-01 19:00:00,20,3,1,2015,279.2956
2015-01-01 20:00:00,21,3,1,2015,277.4699
2015-01-01 21:00:00,22,3,1,2015,276.4936
2015-01-01 22:00:00,23,3,1,2015,275.77704
2015-01-01 23:00:00,0,4,1,2015,275.45856
2015-01-02 00:00:00,1,4,1,2015,275.32376
2015-01-02 01:00:00,2,4,1,2015,275.16516
2015-01-02 02:00:00,3,4,1,2015,274.62134
2015-01-02 03:00:00,4,4,1,2015,274.37683
2015-01-02 04:00:00,5,4,1,2015,274.1713
2015-01-02 05:00:00,6,4,1,2015,273.94397
2015-01-02 06:00:00,7,4,1,2015,274.10812
2015-01-02 07:00:00,8,4,1,2015,274.11374
2015-01-02 08:00:00,9,4,1,2015,274.75433
2015-01-02 09:00:00,10,4,1,2015,276.02036
2015-01-02 10:00:00,11,4,1,2015,280.50647
2015-01-02 11:00:00,12,4,1,2015,281.77347
2015-01-02 12:00:00,13,4,1,2015,282.78735
2015-01-02 13:00:00,14,4,1,2015,283.7313
2015-01-02 14:00:00,15,4,1,2015,285.28702
2015-01-02 15:00:00,16,4,1,2015,285.4137
2015-01-02 16:00:00,17,4,1,2015,284.33228
2015-01-02 17:00:00,18,4,1,2015,282.3093
2015-01-02 18:00:00,19,4,1,2015,281.09943
2015-01-02 19:00:00,20,4,1,2015,280.08627
2015-01-02 20:00:00,21,4,1,2015,278.64587
2015-01-02 21:00:00,22,4,1,2015,277.95142
2015-01-02 22:00:00,23,4,1,2015,276.57727
2015-01-02 23:00:00,0,5,1,2015,276.4486
2015-01-03 00:00:00,1,5,1,2015,276.2607
2015-01-03 01:00:00,2,5,1,2015,276.34955
2015-01-03 02:00:00,3,5,1,2015,275.60254
2015-01-03 03:00:00,4,5,1,2015,275.8247
2015-01-03 04:00:00,5,5,1,2015,275.96487
2015-01-03 05:00:00,6,5,1,2015,276.09818
2015-01-03 06:00:00,7,5,1,2015,276.28845
2015-01-03 07:00:00,8,5,1,2015,276.28424
2015-01-03 08:00:00,9,5,1,2015,276.05664
2015-01-03 09:00:00,10,5,1,2015,275.79767
2015-01-03 10:00:00,11,5,1,2015,282.13513
2015-01-03 11:00:00,12,5,1,2015,283.2668
2015-01-03 12:00:00,13,5,1,2015,284.2354
2015-01-03 13:00:00,14,5,1,2015,285.04016
2015-01-03 14:00:00,15,5,1,2015,286.60895
2015-01-03 15:00:00,16,5,1,2015,286.81116
2015-01-03 16:00:00,17,5,1,2015,285.50323
2015-01-03 17:00:00,18,5,1,2015,283.4618
2015-01-03 18:00:00,19,5,1,2015,282.46698
2015-01-03 19:00:00,20,5,1,2015,281.3204
2015-01-03 20:00:00,21,5,1,2015,280.15268
2015-01-03 21:00:00,22,5,1,2015,279.29916
2015-01-03 22:00:00,23,5,1,2015,277.9792
2015-01-03 23:00:00,0,6,1,2015,277.86743
2015-01-04 00:00:00,1,6,1,2015,277.71988
2015-01-04 01:00:00,2,6,1,2015,277.47235
2015-01-04 02:00:00,3,6,1,2015,276.86047
2015-01-04 03:00:00,4,6,1,2015,276.81296
2015-01-04 04:00:00,5,6,1,2015,276.96445
2015-01-04 05:00:00,6,6,1,2015,276.79257
2015-01-04 06:00:00,7,6,1,2015,276.7885
2015-01-04 07:00:00,8,6,1,2015,276.45673
2015-01-04 08:00:00,9,6,1,2015,277.23816
2015-01-04 09:00:00,10,6,1,2015,278.49973
2015-01-04 10:00:00,11,6,1,2015,282.5352
2015-01-04 11:00:00,12,6,1,2015,283.90173
2015-01-04 12:00:00,13,6,1,2015,284.9994
2015-01-04 13:00:00,14,6,1,2015,285.67538
2015-01-04 14:00:00,15,6,1,2015,287.20422
2015-01-04 15:00:00,16,6,1,2015,287.7279
2015-01-04 16:00:00,17,6,1,2015,286.71014
2015-01-04 17:00:00,18,6,1,2015,285.22787
2015-01-04 18:00:00,19,6,1,2015,284.0394
2015-01-04 19:00:00,20,6,1,2015,282.62674
2015-01-04 20:00:00,21,6,1,2015,281.07953
2015-01-04 21:00:00,22,6,1,2015,280.02356
2015-01-04 22:00:00,23,6,1,2015,278.51953
2015-01-04 23:00:00,0,0,1,2015,277.89514
2015-01-05 00:00:00,1,0,1,2015,277.48932
2015-01-05 01:00:00,2,0,1,2015,277.32922
2015-01-05 02:00:00,3,0,1,2015,276.56482
2015-01-05 03:00:00,4,0,1,2015,276.23553
2015-01-05 04:00:00,5,0,1,2015,276.35315
2015-01-05 05:00:00,6,0,1,2015,276.2444
2015-01-05 06:00:00,7,0,1,2015,276.28662
2015-01-05 07:00:00,8,0,1,2015,276.14813
2015-01-05 08:00:00,9,0,1,2015,276.7851
2015-01-05 09:00:00,10,0,1,2015,278.13022
2015-01-05 10:00:00,11,0,1,2015,281.8973
2015-01-05 11:00:00,12,0,1,2015,283.09625
2015-01-05 12:00:00,13,0,1,2015,283.8868
2015-01-05 13:00:00,14,0,1,2015,284.41736
2015-01-05 14:00:00,15,0,1,2015,285.61035
2015-01-05 15:00:00,16,0,1,2015,285.71225
2015-01-05 16:00:00,17,0,1,2015,284.9516
2015-01-05 17:00:00,18,0,1,2015,282.6883
2015-01-05 18:00:00,19,0,1,2015,281.8143
2015-01-05 19:00:00,20,0,1,2015,281.17828
2015-01-05 20:00:00,21,0,1,2015,280.39273
2015-01-05 21:00:00,22,0,1,2015,278.972
2015-01-05 22:00:00,23,0,1,2015,277.62186
2015-01-05 23:00:00,0,1,1,2015,277.0344
2015-01-06 00:00:00,1,1,1,2015,276.72626
2015-01-06 01:00:00,2,1,1,2015,276.6222
2015-01-06 02:00:00,3,1,1,2015,275.82037
2015-01-06 03:00:00,4,1,1,2015,275.808
2015-01-06 04:00:00,5,1,1,2015,275.76434
2015-01-06 05:00:00,6,1,1,2015,275.70178
2015-01-06 06:00:00,7,1,1,2015,275.64343
2015-01-06 07:00:00,8,1,1,2015,275.4565
2015-01-06 08:00:00,9,1,1,2015,275.6261
2015-01-06 09:00:00,10,1,1,2015,276.61755
2015-01-06 10:00:00,11,1,1,2015,279.625
2015-01-06 11:00:00,12,1,1,2015,280.52084
2015-01-06 12:00:00,13,1,1,2015,281.15256
2015-01-06 13:00:00,14,1,1,2015,281.65253
2015-01-06 14:00:00,15,1,1,2015,282.6632
2015-01-06 15:00:00,16,1,1,2015,282.82944
2015-01-06 16:00:00,17,1,1,2015,282.1381
2015-01-06 17:00:00,18,1,1,2015,280.2478
2015-01-06 18:00:00,19,1,1,2015,280.29202
2015-01-06 19:00:00,20,1,1,2015,279.3238
2015-01-06 20:00:00,21,1,1,2015,277.78552
2015-01-06 21:00:00,22,1,1,2015,277.13458
2015-01-06 22:00:00,23,1,1,2015,276.10675
2015-01-06 23:00:00,0,2,1,2015,275.8797
2015-01-07 00:00:00,1,2,1,2015,275.4963
2015-01-07 01:00:00,2,2,1,2015,275.34424
2015-01-07 02:00:00,3,2,1,2015,274.89285
2015-01-07 03:00:00,4,2,1,2015,274.8618
2015-01-07 04:00:00,5,2,1,2015,274.9989
2015-01-07 05:00:00,6,2,1,2015,274.8911
