Time (UTC),Local hour of the day,Local day of the week,Local month of the year,Local year,Temperature (K)
2015-01-01 00:00:00,0,3,1,2015,280.40414
2015-01-01 01:00:00,1,3,1,2015,280.24655
2015-01-01 02:00:00,2,3,1,2015,279.7223
2015-01-01 03:00:00,3,3,1,2015,279.65268
2015-01-01 04:00:00,4,3,1,2015,279.20444
2015-01-01 05:00:00,5,3,1,2015,278.69315
2015-01-01 06:00:00,6,3,1,2015,278.44547
2015-01-01 07:00:00,7,3,1,2015,278.2857
2015-01-01 08:00:00,8,3,1,2015,278.63754
2015-01-01 09:00:00,9,3,1,2015,278.75974
2015-01-01 10:00:00,10,3,1,2015,282.43628
2015-01-01 11:00:00,11,3,1,2015,283.23996
2015-01-01 12:00:00,12,3,1,2015,284.0566
2015-01-01 13:00:00,13,3,1,2015,284.9203
2015-01-01 14:00:00,14,3,1,2015,286.64502
2015-01-01 15:00:00,15,3,1,2015,287.05475
2015-01-01 16:00:00,16,3,1,2015,287.1071
2015-01-01 17:00:00,17,3,1,2015,285.41565
2015-01-01 18:00:00,18,3,1,2015,284.2681
2015-01-01 19:00:00,19,3,1,2015,283.87958
2015-01-01 20:00:00,20,3,1,2015,282.80368
2015-01-01 21:00:00,21,3,1,2015,282.63684
2015-01-01 22:00:00,22,3,1,2015,281.47736
2015-01-01 23:00:00,23,3,1,2015,281.18402
2015-01-02 00:00:00,0,4,1,2015,280.84525
2015-01-02 01:00:00,1,4,1,2015,280.47095
2015-01-02 02:00:00,2,4,1,2015,280.04083
2015-01-02 03:00:00,3,4,1,2015,279.66656
2015-01-02 04:00:00,4,4,1,2015,279.5001
2015-01-02 05:00:00,5,4,1,2015,278.84415
2015-01-02 06:00:00,6,4,1,2015,278.7943
2015-01-02 07:00:00,7,4,1,2015,278.5278
2015-01-02 08:00:00,8,4,1,2015,278.66928
2015-01-02 09:00:00,9,4,1,2015,278.97693
2015-01-02 10:00:00,10,4,1,2015,282.36343
2015-01-02 11:00:00,11,4,1,2015,282.8629
2015-01-02 12:00:00,12,4,1,2015,283.91214
2015-01-02 13:00:00,13,4,1,2015,284.76688
2015-01-02 14:00:00,14,4,1,2015,286.11993
2015-01-02 15:00:00,15,4,1,2015,286.34186
2015-01-02 16:00:00,16,4,1,2015,286.33945
2015-01-02 17:00:00,17,4,1,2015,284.89392
2015-01-02 18:00:00,18,4,1,2015,284.17343
2015-01-02 19:00:00,19,4,1,2015,283.74576
2015-01-02 20:00:00,20,4,1,2015,282.24222
2015-01-02 21:00:00,21,4,1,2015,282.13632
2015-01-02 22:00:00,22,4,1,2015,281.788
2015-01-02 23:00:00,23,4,1,2015,281.5007
2015-01-03 00:00:00,0,5,1,2015,281.26917
2015-01-03 01:00:00,1,5,1,2015,280.74625
2015-01-03 02:00:00,2,5,1,2015,279.96756
2015-01-03 03:00:00,3,5,1,2015,279.4829
2015-01-03 04:00:00,4,5,1,2015,279.201
2015-01-03 05:00:00,5,5,1,2015,278.9046
2015-01-03 06:00:00,6,5,1,2015,278.8451
2015-01-03 07:00:00,7,5,1,2015,278.6471
2015-01-03 08:00:00,8,5,1,2015,278.63434
2015-01-03 09:00:00,9,5,1,2015,279.2061
2015-01-03 10:00:00,10,5,1,2015,282.6056
2015-01-03 11:00:00,11,5,1,2015,283.3612
2015-01-03 12:00:00,12,5,1,2015,284.34738
2015-01-03 13:00:00,13,5,1,2015,285.13828
2015-01-03 14:00:00,14,5,1,2015,286.7854
2015-01-03 15:00:00,15,5,1,2015,287.09674
2015-01-03 16:00:00,16,5,1,2015,287.07397
2015-01-03 17:00:00,17,5,1,2015,284.99283
2015-01-03 18:00:00,18,5,1,2015,284.33463
2015-01-03 19:00:00,19,5,1,2015,284.24966
2015-01-03 20:00:00,20,5,1,2015,283.05133
2015-01-03 21:00:00,21,5,1,2015,282.72473
2015-01-03 22:00:00,22,5,1,2015,281.6886
2015-01-03 23:00:00,23,5,1,2015,281.53064
2015-01-04 00:00:00,0,6,1,2015,281.22705
2015-01-04 01:00:00,1,6,1,2015,280.91876
2015-01-04 02:00:00,2,6,1,2015,280.51822
2015-01-04 03:00:00,3,6,1,2015,280.1615
2015-01-04 04:00:00,4,6,1,2015,279.9907
2015-01-04 05:00:00,5,6,1,2015,279.41605
2015-01-04 06:00:00,6,6,1,2015,279.15332
2015-01-04 07:00:00,7,6,1,2015,278.9754
2015-01-04 08:00:00,8,6,1,2015,279.29956
2015-01-04 09:00:00,9,6,1,2015,279.5911
2015-01-04 10:00:00,10,6,1,2015,282.60266
2015-01-04 11:00:00,11,6,1,2015,283.38806
2015-01-04 12:00:00,12,6,1,2015,284.43384
2015-01-04 13:00:00,13,6,1,2015,285.12244
2015-01-04 14:00:00,14,6,1,2015,286.93362
2015-01-04 15:00:00,15,6,1,2015,287.28403
2015-01-04 16:00:00,16,6,1,2015,287.1941
2015-01-04 17:00:00,17,6,1,2015,284.86505
2015-01-04 18:00:00,18,6,1,2015,283.55762
2015-01-04 19:00:00,19,6,1,2015,283.00867
2015-01-04 20:00:00,20,6,1,2015,282.121
2015-01-04 21:00:00,21,6,1,2015,282.3476
2015-01-04 22:00:00,22,6,1,2015,281.2958
2015-01-04 23:00:00,23,6,1,2015,281.0718
2015-01-05 00:00:00,0,0,1,2015,280.85803
2015-01-05 01:00:00,1,0,1,2015,280.69205
2015-01-05 02:00:00,2,0,1,2015,280.14578
2015-01-05 03:00:00,3,0,1,2015,279.17108
2015-01-05 04:00:00,4,0,1,2015,278.66586
2015-01-05 05:00:00,5,0,1,2015,278.63458
2015-01-05 06:00:00,6,0,1,2015,278.09067
2015-01-05 07:00:00,7,0,1,2015,278.08585
