Time (UTC),Local hour of the day,Local day of the week,Local month of the year,Local year,Temperature (K)
2014-12-31 22:00:00,0,3,1,2015,259.7565
2014-12-31 23:00:00,1,3,1,2015,259.54697
2015-01-01 00:00:00,2,3,1,2015,258.8566
2015-01-01 01:00:00,3,3,1,2015,258.10867
2015-01-01 02:00:00,4,3,1,2015,257.7786
2015-01-01 03:00:00,5,3,1,2015,257.88486
2015-01-01 04:00:00,6,3,1,2015,257.52176
2015-01-01 05:00:00,7,3,1,2015,256.9083
2015-01-01 06:00:00,8,3,1,2015,257.66983
2015-01-01 07:00:00,9,3,1,2015,257.34653
2015-01-01 08:00:00,10,3,1,2015,260.11365
2015-01-01 09:00:00,11,3,1,2015,260.9742
2015-01-01 10:00:00,12,3,1,2015,264.24527
2015-01-01 11:00:00,13,3,1,2015,265.18353
2015-01-01 12:00:00,14,3,1,2015,265.38733
2015-01-01 13:00:00,15,3,1,2015,265.37234
2015-01-01 14:00:00,16,3,1,2015,265.84424
2015-01-01 15:00:00,17,3,1,2015,265.8923
2015-01-01 16:00:00,18,3,1,2015,265.39505
2015-01-01 17:00:00,19,3,1,2015,264.23474
2015-01-01 18:00:00,20,3,1,2015,263.65482
2015-01-01 19:00:00,21,3,1,2015,262.84277
2015-01-01 20:00:00,22,3,1,2015,261.63635
2015-01-01 21:00:00,23,3,1,2015,260.9719
2015-01-01 22:00:00,0,4,1,2015,260.1138
2015-01-01 23:00:00,1,4,1,2015,260.0311
2015-01-02 00:00:00,2,4,1,2015,260.57056
2015-01-02 01:00:00,3,4,1,2015,260.7261
2015-01-02 02:00:00,4,4,1,2015,261.1211
2015-01-02 03:00:00,5,4,1,2015,261.34802
2015-01-02 04:00:00,6,4,1,2015,261.90414
2015-01-02 05:00:00,7,4,1,2015,262.80008
2015-01-02 06:00:00,8,4,1,2015,264.2786
2015-01-02 07:00:00,9,4,1,2015,264.61078
2015-01-02 08:00:00,10,4,1,2015,266.5243
2015-01-02 09:00:00,11,4,1,2015,267.02036
2015-01-02 10:00:00,12,4,1,2015,269.5238
2015-01-02 11:00:00,13,4,1,2015,270.13916
2015-01-02 12:00:00,14,4,1,2015,271.09637
2015-01-02 13:00:00,15,4,1,2015,271.57288
2015-01-02 14:00:00,16,4,1,2015,271.21237
2015-01-02 15:00:00,17,4,1,2015,270.69928
2015-01-02 16:00:00,18,4,1,2015,270.41974
2015-01-02 17:00:00,19,4,1,2015,269.84683
2015-01-02 18:00:00,20,4,1,2015,269.46335
2015-01-02 19:00:00,21,4,1,2015,269.29504
2015-01-02 20:00:00,22,4,1,2015,269.08118
2015-01-02 21:00:00,23,4,1,2015,269.08032
2015-01-02 22:00:00,0,5,1,2015,268.71683
2015-01-02 23:00:00,1,5,1,2015,268.64957
2015-01-03 00:00:00,2,5,1,2015,269.2492
2015-01-03 01:00:00,3,5,1,2015,268.8856
2015-01-03 02:00:00,4,5,1,2015,269.3061
2015-01-03 03:00:00,5,5,1,2015,269.73227
2015-01-03 04:00:00,6,5,1,2015,270.87958
2015-01-03 05:00:00,7,5,1,2015,271.5986
2015-01-03 06:00:00,8,5,1,2015,271.90738
2015-01-03 07:00:00,9,5,1,2015,272.4852
2015-01-03 08:00:00,10,5,1,2015,272.6415
2015-01-03 09:00:00,11,5,1,2015,273.82373
2015-01-03 10:00:00,12,5,1,2015,276.78943
2015-01-03 11:00:00,13,5,1,2015,276.60037
2015-01-03 12:00:00,14,5,1,2015,276.414
2015-01-03 13:00:00,15,5,1,2015,276.29773
2015-01-03 14:00:00,16,5,1,2015,275.8483
2015-01-03 15:00:00,17,5,1,2015,275.39252
2015-01-03 16:00:00,18,5,1,2015,275.15253
2015-01-03 17:00:00,19,5,1,2015,273.3854
2015-01-03 18:00:00,20,5,1,2015,271.96765
2015-01-03 19:00:00,21,5,1,2015,271.6878
2015-01-03 20:00:00,22,5,1,2015,271.00793
2015-01-03 21:00:00,23,5,1,2015,270.7297
2015-01-03 22:00:00,0,6,1,2015,270.40585
2015-01-03 23:00:00,1,6,1,2015,270.65845
2015-01-04 00:00:00,2,6,1,2015,271.26807
2015-01-04 01:00:00,3,6,1,2015,271.31848
2015-01-04 02:00:00,4,6,1,2015,271.76086
2015-01-04 03:00:00,5,6,1,2015,272.01566
