Time (UTC),Local hour of the day,Local day of the week,Local month of the year,Local year,Temperature (K)
2015-01-01 06:00:00,0,3,1,2015,284.07742
2015-01-01 07:00:00,1,3,1,2015,283.4695
2015-01-01 08:00:00,2,3,1,2015,282.63058
2015-01-01 09:00:00,3,3,1,2015,282.00714
2015-01-01 10:00:00,4,3,1,2015,280.872
2015-01-01 11:00:00,5,3,1,2015,280.7953
2015-01-01 12:00:00,6,3,1,2015,280.44397
2015-01-01 13:00:00,7,3,1,2015,279.62103
2015-01-01 14:00:00,8,3,1,2015,280.70926
2015-01-01 15:00:00,9,3,1,2015,282.86823
2015-01-01 16:00:00,10,3,1,2015,284.5843
2015-01-01 17:00:00,11,3,1,2015,289.90088
2015-01-01 18:00:00,12,3,1,2015,290.86594
2015-01-01 19:00:00,13,3,1,2015,291.12762
2015-01-01 20:00:00,14,3,1,2015,292.537
2015-01-01 21:00:00,15,3,1,2015,293.18283
2015-01-01 22:00:00,16,3,1,2015,291.59824
2015-01-01 23:00:00,17,3,1,2015,291.1571
2015-01-02 00:00:00,18,3,1,2015,288.7157
2015-01-02 01:00:00,19,3,1,2015,287.44275
2015-01-02 02:00:00,20,3,1,2015,284.6272
2015-01-02 03:00:00,21,3,1,2015,283.87424
2015-01-02 04:00:00,22,3,1,2015,282.8651
2015-01-02 05:00:00,23,3,1,2015,281.64645
2015-01-02 06:00:00,0,4,1,2015,281.1333
2015-01-02 07:00:00,1,4,1,2015,280.68448
2015-01-02 08:00:00,2,4,1,2015,279.4004
2015-01-02 09:00:00,3,4,1,2015,278.9151
2015-01-02 10:00:00,4,4,1,2015,278.30505
2015-01-02 11:00:00,5,4,1,2015,277.96033
2015-01-02 12:00:00,6,4,1,2015,278.11545
2015-01-02 13:00:00,7,4,1,2015,277.4928
2015-01-02 14:00:00,8,4,1,2015,279.92896
2015-01-02 15:00:00,9,4,1,2015,282.35223
2015-01-02 16:00:00,10,4,1,2015,285.22052
2015-01-02 17:00:00,11,4,1,2015,290.359
2015-01-02 18:00:00,12,4,1,2015,291.27563
2015-01-02 19:00:00,13,4,1,2015,291.42133
2015-01-02 20:00:00,14,4,1,2015,292.22095
2015-01-02 21:00:00,15,4,1,2015,292.06512
2015-01-02 22:00:00,16,4,1,2015,290.37805
2015-01-02 23:00:00,17,4,1,2015,289.4458
2015-01-03 00:00:00,18,4,1,2015,288.8204
2015-01-03 01:00:00,19,4,1,2015,287.26123
2015-01-03 02:00:00,20,4,1,2015,285.1566
2015-01-03 03:00:00,21,4,1,2015,284.02002
2015-01-03 04:00:00,22,4,1,2015,282.26587
2015-01-03 05:00:00,23,4,1,2015,280.6583
2015-01-03 06:00:00,0,5,1,2015,281.07123
2015-01-03 07:00:00,1,5,1,2015,280.76666
2015-01-03 08:00:00,2,5,1,2015,280.3607
2015-01-03 09:00:00,3,5,1,2015,280.2675
2015-01-03 10:00:00,4,5,1,2015,279.27942
2015-01-03 11:00:00,5,5,1,2015,279.18433
2015-01-03 12:00:00,6,5,1,2015,280.08087
2015-01-03 13:00:00,7,5,1,2015,279.77234
2015-01-03 14:00:00,8,5,1,2015,281.24197
2015-01-03 15:00:00,9,5,1,2015,282.22195
2015-01-03 16:00:00,10,5,1,2015,284.6955
2015-01-03 17:00:00,11,5,1,2015,289.33768
2015-01-03 18:00:00,12,5,1,2015,289.60132
2015-01-03 19:00:00,13,5,1,2015,290.15656
2015-01-03 20:00:00,14,5,1,2015,290.7933
2015-01-03 21:00:00,15,5,1,2015,291.45367
2015-01-03 22:00:00,16,5,1,2015,290.02368
2015-01-03 23:00:00,17,5,1,2015,289.62524
2015-01-04 00:00:00,18,5,1,2015,289.5226
2015-01-04 01:00:00,19,5,1,2015,287.81155
2015-01-04 02:00:00,20,5,1,2015,286.27148
2015-01-04 03:00:00,21,5,1,2015,284.28952
2015-01-04 04:00:00,22,5,1,2015,283.35223
2015-01-04 05:00:00,23,5,1,2015,282.2457
2015-01-04 06:00:00,0,6,1,2015,282.17957
2015-01-04 07:00:00,1,6,1,2015,281.91745
2015-01-04 08:00:00,2,6,1,2015,280.9877
2015-01-04 09:00:00,3,6,1,2015,280.40857
2015-01-04 10:00:00,4,6,1,2015,279.88565
2015-01-04 11:00:00,5,6,1,2015,279.87308
2015-01-04 12:00:00,6,6,1,2015,280.52628
2015-01-04 13:00:00,7,6,1,2015,280.25394
2015-01-04 14:00:00,8,6,1,2015,280.94034
2015-01-04 15:00:00,9,6,1,2015,282.21487
2015-01-04 16:00:00,10,6,1,2015,283.72034
2015-01-04 17:00:00,11,6,1,2015,287.81946
2015-01-04 18:00:00,12,6,1,2015,288.91614
2015-01-04 19:00:00,13,6,1,2015,290.1137
