Time (UTC),Local hour of the day,Local day of the week,Local month of the year,Local year,Temperature (K)
2015-01-01 05:00:00,0,3,1,2015,265.8217
2015-01-01 06:00:00,1,3,1,2015,265.78638
2015-01-01 07:00:00,2,3,1,2015,265.89078
2015-01-01 08:00:00,3,3,1,2015,266.01663
2015-01-01 09:00:00,4,3,1,2015,266.2457
2015-01-01 10:00:00,5,3,1,2015,266.94577
2015-01-01 11:00:00,6,3,1,2015,266.99158
2015-01-01 12:00:00,7,3,1,2015,267.0751
2015-01-01 13:00:00,8,3,1,2015,267.12115
2015-01-01 14:00:00,9,3,1,2015,267.40726
2015-01-01 15:00:00,10,3,1,2015,268.65704
2015-01-01 16:00:00,11,3,1,2015,268.908
2015-01-01 17:00:00,12,3,1,2015,269.28207
2015-01-01 18:00:00,13,3,1,2015,269.39917
2015-01-01 19:00:00,14,3,1,2015,269.41937
2015-01-01 20:00:00,15,3,1,2015,269.6129
2015-01-01 21:00:00,16,3,1,2015,270.25378
2015-01-01 22:00:00,17,3,1,2015,269.9452
2015-01-01 23:00:00,18,3,1,2015,269.96008
2015-01-02 00:00:00,19,3,1,2015,269.8618
2015-01-02 01:00:00,20,3,1,2015,269.7467
2015-01-02 02:00:00,21,3,1,2015,269.73004
2015-01-02 03:00:00,22,3,1,2015,269.47452
2015-01-02 04:00:00,23,3,1,2015,269.49097
2015-01-02 05:00:00,0,4,1,2015,269.38605
2015-01-02 06:00:00,1,4,1,2015,269.37277
2015-01-02 07:00:00,2,4,1,2015,269.26987
2015-01-02 08:00:00,3,4,1,2015,269.2062
2015-01-02 09:00:00,4,4,1,2015,268.0899
2015-01-02 10:00:00,5,4,1,2015,266.90826
2015-01-02 11:00:00,6,4,1,2015,266.74844
2015-01-02 12:00:00,7,4,1,2015,266.57315
2015-01-02 13:00:00,8,4,1,2015,266.4918
2015-01-02 14:00:00,9,4,1,2015,266.69205
2015-01-02 15:00:00,10,4,1,2015,267.64148
2015-01-02 16:00:00,11,4,1,2015,267.8037
2015-01-02 17:00:00,12,4,1,2015,268.02615
2015-01-02 18:00:00,13,4,1,2015,268.18176
2015-01-02 19:00:00,14,4,1,2015,268.28598
2015-01-02 20:00:00,15,4,1,2015,268.25415
2015-01-02 21:00:00,16,4,1,2015,268.18738
2015-01-02 22:00:00,17,4,1,2015,266.19635
2015-01-02 23:00:00,18,4,1,2015,265.9892
2015-01-03 00:00:00,19,4,1,2015,265.7832
2015-01-03 01:00:00,20,4,1,2015,265.32697
2015-01-03 02:00:00,21,4,1,2015,264.8935
2015-01-03 03:00:00,22,4,1,2015,264.17148
2015-01-03 04:00:00,23,4,1,2015,264.1617
2015-01-03 05:00:00,0,5,1,2015,263.6072
2015-01-03 06:00:00,1,5,1,2015,263.32477
2015-01-03 07:00:00,2,5,1,2015,263.52716
2015-01-03 08:00:00,3,5,1,2015,263.5573
2015-01-03 09:00:00,4,5,1,2015,263.59103
2015-01-03 10:00:00,5,5,1,2015,265.01102
2015-01-03 11:00:00,6,5,1,2015,265.1257
2015-01-03 12:00:00,7,5,1,2015,265.09103
2015-01-03 13:00:00,8,5,1,2015,265.03677
2015-01-03 14:00:00,9,5,1,2015,265.58115
2015-01-03 15:00:00,10,5,1,2015,267.80768
2015-01-03 16:00:00,11,5,1,2015,267.88834
2015-01-03 17:00:00,12,5,1,2015,268.3004
2015-01-03 18:00:00,13,5,1,2015,268.55142
2015-01-03 19:00:00,14,5,1,2015,268.62698
2015-01-03 20:00:00,15,5,1,2015,268.80267
2015-01-03 21:00:00,16,5,1,2015,269.4352
2015-01-03 22:00:00,17,5,1,2015,269.6192
2015-01-03 23:00:00,18,5,1,2015,269.63507
2015-01-04 00:00:00,19,5,1,2015,269.70914
2015-01-04 01:00:00,20,5,1,2015,269.59314
2015-01-04 02:00:00,21,5,1,2015,269.68884
2015-01-04 03:00:00,22,5,1,2015,270.5658
2015-01-04 04:00:00,23,5,1,2015,270.71252
2015-01-04 05:00:00,0,6,1,2015,271.13525
2015-01-04 06:00:00,1,6,1,2015,271.2782
2015-01-04 07:00:00,2,6,1,2015,271.41812
2015-01-04 08:00:00,3,6,1,2015,271.5821
2015-01-04 09:00:00,4,6,1,2015,272.6796
2015-01-04 10:00:00,5,6,1,2015,271.36813
2015-01-04 11:00:00,6,6,1,2015,271.32288
2015-01-04 12:00:00,7,6,1,2015,271.3308
2015-01-04 13:00:00,8,6,1,2015,271.716
2015-01-04 14:00:00,9,6,1,2015,271.52216
2015-01-04 15:00:00,10,6,1,2015,272.58374
2015-01-04 16:00:00,11,6,1,2015,272.78748
2015-01-04 17:00:00,12,6,1,2015,273.46936
2015-01-04 18:00:00,13,6,1,2015,273.80072
2015-01-04 19:00:00,14,6,1,2015,273.51257
2015-01-04 20:00:00,15,6,1,2015,273.3141
2015-01-04 21:00:00,16,6,1,2015,272.8805
2015-01-04 22:00:00,17,6,1,2015,272.1775
2015-01-04 23:00:00,18,6,1,2015,272.1639
2015-01-05 00:00:00,19,6,1,2015,272.03073
2015-01-05 01:00:00,20,6,1,2015,272.01242
2015-01-05 02:00:00,21,6,1,2015,271.8871
2015-01-05 03:00:00,22,6,1,2015,268.8149
2015-01-05 04:00:00,23,6,1,2015,268.5267
2015-01-05 05:00:00,0,0,1,2015,267.90195
2015-01-05 06:00:00,1,0,1,2015,267.40225
2015-01-05 07:00:00,2,0,1,2015,266.88245
2015-01-05 08:00:00,3,0,1,2015,266.27164
2015-01-05 09:00:00,4,0,1,2015,264.40805
2015-01-05 10:00:00,5,0,1,2015,262.28738
2015-01-05 11:00:00,6,0,1,2015,262.24622
2015-01-05 12:00:00,7,0,1,2015,262.03082
2015-01-05 13:00:00,8,0,1,2015,261.7485
2015-01-05 14:00:00,9,0,1,2015,261.34485
2015-01-05 15:00:00,10,0,1,2015,261.02307
2015-01-05 16:00:00,11,0,1,2015,261.1235
2015-01-05 17:00:00,12,0,1,2015,261.0811
2015-01-05 18:00:00,13,0,1,2015,261.09488
2015-01-05 19:00:00,14,0,1,2015,261.05035
2015-01-05 20:00:00,15,0,1,2015,260.71863
2015-01-05 21:00:00,16,0,1,2015,260.19962
2015-01-05 22:00:00,17,0,1,2015,259.02335
2015-01-05 23:00:00,18,0,1,2015,258.80264
2015-01-06 00:00:00,19,0,1,2015,258.62122
2015-01-06 01:00:00,20,0,1,2015,258.45538
2015-01-06 02:00:00,21,0,1,2015,258.78525
2015-01-06 03:00:00,22,0,1,2015,258.80322
2015-01-06 04:00:00,23,0,1,2015,258.9953
2015-01-06 05:00:00,0,1,1,2015,258.9557
2015-01-06 06:00:00,1,1,1,2015,258.59473
2015-01-06 07:00:00,2,1,1,2015,258.36398
2015-01-06 08:00:00,3,1,1,2015,258.5814
