Time (UTC),Local hour of the day,Local day of the week,Local month of the year,Local year,Temperature (K)
2014-12-31 11:00:00,0,3,1,2015,292.20358
2014-12-31 12:00:00,1,3,1,2015,292.31464
2014-12-31 13:00:00,2,3,1,2015,292.34937
2014-12-31 14:00:00,3,3,1,2015,291.56696
2014-12-31 15:00:00,4,3,1,2015,291.46857
2014-12-31 16:00:00,5,3,1,2015,291.3003
2014-12-31 17:00:00,6,3,1,2015,290.76248
2014-12-31 18:00:00,7,3,1,2015,290.90823
2014-12-31 19:00:00,8,3,1,2015,291.11792
2014-12-31 20:00:00,9,3,1,2015,292.39847
2014-12-31 21:00:00,10,3,1,2015,292.4662
2014-12-31 22:00:00,11,3,1,2015,293.48697
2014-12-31 23:00:00,12,3,1,2015,293.40494
2015-01-01 00:00:00,13,3,1,2015,293.318
2015-01-01 01:00:00,14,3,1,2015,293.23334
2015-01-01 02:00:00,15,3,1,2015,293.3827
2015-01-01 03:00:00,16,3,1,2015,293.13403
2015-01-01 04:00:00,17,3,1,2015,292.80142
2015-01-01 05:00:00,18,3,1,2015,291.786
2015-01-01 06:00:00,19,3,1,2015,291.83917
2015-01-01 07:00:00,20,3,1,2015,291.95215
2015-01-01 08:00:00,21,3,1,2015,290.05182
2015-01-01 09:00:00,22,3,1,2015,289.8778
2015-01-01 10:00:00,23,3,1,2015,288.6487
2015-01-01 11:00:00,0,4,1,2015,288.6473
2015-01-01 12:00:00,1,4,1,2015,288.62238
2015-01-01 13:00:00,2,4,1,2015,288.7853
2015-01-01 14:00:00,3,4,1,2015,288.02002
2015-01-01 15:00:00,4,4,1,2015,288.18463
2015-01-01 16:00:00,5,4,1,2015,288.58234
2015-01-01 17:00:00,6,4,1,2015,289.1854
2015-01-01 18:00:00,7,4,1,2015,288.85748
2015-01-01 19:00:00,8,4,1,2015,289.18298
2015-01-01 20:00:00,9,4,1,2015,292.20886
2015-01-01 21:00:00,10,4,1,2015,292.35193
2015-01-01 22:00:00,11,4,1,2015,293.73322
2015-01-01 23:00:00,12,4,1,2015,294.00586
2015-01-02 00:00:00,13,4,1,2015,294.29187
2015-01-02 01:00:00,14,4,1,2015,294.9245
2015-01-02 02:00:00,15,4,1,2015,295.85962
2015-01-02 03:00:00,16,4,1,2015,296.01877
2015-01-02 04:00:00,17,4,1,2015,295.95386
2015-01-02 05:00:00,18,4,1,2015,294.65582
2015-01-02 06:00:00,19,4,1,2015,293.26657
2015-01-02 07:00:00,20,4,1,2015,292.9067
2015-01-02 08:00:00,21,4,1,2015,291.39322
2015-01-02 09:00:00,22,4,1,2015,291.29684
2015-01-02 10:00:00,23,4,1,2015,290.56137
2015-01-02 11:00:00,0,5,1,2015,290.46707
2015-01-02 12:00:00,1,5,1,2015,290.31708
2015-01-02 13:00:00,2,5,1,2015,290.41833
2015-01-02 14:00:00,3,5,1,2015,289.66418
2015-01-02 15:00:00,4,5,1,2015,289.6925
2015-01-02 16:00:00,5,5,1,2015,289.71228
2015-01-02 17:00:00,6,5,1,2015,289.38025
2015-01-02 18:00:00,7,5,1,2015,289.5647
2015-01-02 19:00:00,8,5,1,2015,289.7668
2015-01-02 20:00:00,9,5,1,2015,292.7097
2015-01-02 21:00:00,10,5,1,2015,292.9692
2015-01-02 22:00:00,11,5,1,2015,293.73596
2015-01-02 23:00:00,12,5,1,2015,293.95908
2015-01-03 00:00:00,13,5,1,2015,294.05957
2015-01-03 01:00:00,14,5,1,2015,294.14148
2015-01-03 02:00:00,15,5,1,2015,295.47974
2015-01-03 03:00:00,16,5,1,2015,295.19757
2015-01-03 04:00:00,17,5,1,2015,295.1426
2015-01-03 05:00:00,18,5,1,2015,293.902
2015-01-03 06:00:00,19,5,1,2015,294.0109
2015-01-03 07:00:00,20,5,1,2015,293.89795
2015-01-03 08:00:00,21,5,1,2015,293.5977
2015-01-03 09:00:00,22,5,1,2015,291.2851
2015-01-03 10:00:00,23,5,1,2015,290.75403
2015-01-03 11:00:00,0,6,1,2015,290.63028
2015-01-03 12:00:00,1,6,1,2015,290.52292
2015-01-03 13:00:00,2,6,1,2015,290.51062
2015-01-03 14:00:00,3,6,1,2015,289.85785
2015-01-03 15:00:00,4,6,1,2015,289.69592
2015-01-03 16:00:00,5,6,1,2015,289.661
2015-01-03 17:00:00,6,6,1,2015,289.64496
2015-01-03 18:00:00,7,6,1,2015,289.97458
2015-01-03 19:00:00,8,6,1,2015,290.56213
2015-01-03 20:00:00,9,6,1,2015,293.5941
2015-01-03 21:00:00,10,6,1,2015,294.0876
2015-01-03 22:00:00,11,6,1,2015,295.44186
2015-01-03 23:00:00,12,6,1,2015,295.55124
2015-01-04 00:00:00,13,6,1,2015,295.9193
2015-01-04 01:00:00,14,6,1,2015,296.32782
2015-01-04 02:00:00,15,6,1,2015,296.90625
2015-01-04 03:00:00,16,6,1,2015,296.7114
2015-01-04 04:00:00,17,6,1,2015,296.66885
2015-01-04 05:00:00,18,6,1,2015,295.84726
2015-01-04 06:00:00,19,6,1,2015,295.48947
2015-01-04 07:00:00,20,6,1,2015,295.3326
2015-01-04 08:00:00,21,6,1,2015,293.2047
2015-01-04 09:00:00,22,6,1,2015,293.17746
2015-01-04 10:00:00,23,6,1,2015,292.44208
2015-01-04 11:00:00,0,0,1,2015,292.38654
2015-01-04 12:00:00,1,0,1,2015,292.39304
2015-01-04 13:00:00,2,0,1,2015,292.39023
2015-01-04 14:00:00,3,0,1,2015,291.66125
2015-01-04 15:00:00,4,0,1,2015,291.6424
2015-01-04 16:00:00,5,0,1,2015,291.61575
2015-01-04 17:00:00,6,0,1,2015,291.39648
2015-01-04 18:00:00,7,0,1,2015,291.06696
2015-01-04 19:00:00,8,0,1,2015,291.30774
2015-01-04 20:00:00,9,0,1,2015,294.22537
2015-01-04 21:00:00,10,0,1,2015,294.2981
2015-01-04 22:00:00,11,0,1,2015,295.25522
2015-01-04 23:00:00,12,0,1,2015,295.36517
2015-01-05 00:00:00,13,0,1,2015,295.47217
2015-01-05 01:00:00,14,0,1,2015,295.84787
2015-01-05 02:00:00,15,0,1,2015,296.4713
2015-01-05 03:00:00,16,0,1,2015,296.43738
2015-01-05 04:00:00,17,0,1,2015,296.21643
2015-01-05 05:00:00,18,0,1,2015,294.79843
2015-01-05 06:00:00,19,0,1,2015,294.64667
2015-01-05 07:00:00,20,0,1,2015,294.47998
2015-01-05 08:00:00,21,0,1,2015,292.67984
2015-01-05 09:00:00,22,0,1,2015,292.74847
2015-01-05 10:00:00,23,0,1,2015,290.8433
2015-01-05 11:00:00,0,1,1,2015,290.72623
2015-01-05 12:00:00,1,1,1,2015,290.67413
2015-01-05 13:00:00,2,1,1,2015,290.91907
2015-01-05 14:00:00,3,1,1,2015,290.22992
2015-01-05 15:00:00,4,1,1,2015,290.05142
2015-01-05 16:00:00,5,1,1,2015,290.06012
2015-01-05 17:00:00,6,1,1,2015,290.3046
2015-01-05 18:00:00,7,1,1,2015,290.30887
2015-01-05 19:00:00,8,1,1,2015,290.30872
2015-01-05 20:00:00,9,1,1,2015,293.4837
2015-01-05 21:00:00,10,1,1,2015,293.64297
2015-01-05 22:00:00,11,1,1,2015,295.16028
2015-01-05 23:00:00,12,1,1,2015,295.37405
