Time (UTC),Local hour of the day,Local day of the week,Local month of the year,Local year,Temperature (K)
2014-12-31 23:00:00,0,3,1,2015,258.36575
2015-01-01 00:00:00,1,3,1,2015,258.62027
2015-01-01 01:00:00,2,3,1,2015,258.53488
2015-01-01 02:00:00,3,3,1,2015,257.47974
2015-01-01 03:00:00,4,3,1,2015,257.25354
2015-01-01 04:00:00,5,3,1,2015,256.8438
2015-01-01 05:00:00,6,3,1,2015,256.02136
2015-01-01 06:00:00,7,3,1,2015,255.68028
2015-01-01 07:00:00,8,3,1,2015,256.08698
2015-01-01 08:00:00,9,3,1,2015,259.9283
2015-01-01 09:00:00,10,3,1,2015,261.8179
2015-01-01 10:00:00,11,3,1,2015,266.18668
2015-01-01 11:00:00,12,3,1,2015,266.97717
2015-01-01 12:00:00,13,3,1,2015,266.90558
2015-01-01 13:00:00,14,3,1,2015,266.55115
2015-01-01 14:00:00,15,3,1,2015,266.98703
2015-01-01 15:00:00,16,3,1,2015,266.1321
2015-01-01 16:00:00,17,3,1,2015,266.24857
2015-01-01 17:00:00,18,3,1,2015,263.32874
2015-01-01 18:00:00,19,3,1,2015,261.28284
2015-01-01 19:00:00,20,3,1,2015,259.95627
2015-01-01 20:00:00,21,3,1,2015,257.9098
2015-01-01 21:00:00,22,3,1,2015,256.80176
2015-01-01 22:00:00,23,3,1,2015,254.63832
2015-01-01 23:00:00,0,4,1,2015,254.30779
2015-01-02 00:00:00,1,4,1,2015,254.58832
2015-01-02 01:00:00,2,4,1,2015,254.89276
2015-01-02 02:00:00,3,4,1,2015,255.05013
2015-01-02 03:00:00,4,4,1,2015,254.8578
2015-01-02 04:00:00,5,4,1,2015,255.43039
2015-01-02 05:00:00,6,4,1,2015,256.34262
2015-01-02 06:00:00,7,4,1,2015,256.66226
2015-01-02 07:00:00,8,4,1,2015,257.83344
2015-01-02 08:00:00,9,4,1,2015,262.93665
2015-01-02 09:00:00,10,4,1,2015,265.61887
2015-01-02 10:00:00,11,4,1,2015,269.42834
2015-01-02 11:00:00,12,4,1,2015,270.37372
2015-01-02 12:00:00,13,4,1,2015,270.77994
2015-01-02 13:00:00,14,4,1,2015,271.4355
2015-01-02 14:00:00,15,4,1,2015,272.24667
2015-01-02 15:00:00,16,4,1,2015,272.22986
2015-01-02 16:00:00,17,4,1,2015,270.98593
2015-01-02 17:00:00,18,4,1,2015,267.82687
2015-01-02 18:00:00,19,4,1,2015,267.7051
2015-01-02 19:00:00,20,4,1,2015,267.672
2015-01-02 20:00:00,21,4,1,2015,266.1046
2015-01-02 21:00:00,22,4,1,2015,265.34335
2015-01-02 22:00:00,23,4,1,2015,264.418
2015-01-02 23:00:00,0,5,1,2015,263.7318
2015-01-03 00:00:00,1,5,1,2015,263.09036
2015-01-03 01:00:00,2,5,1,2015,262.80008
2015-01-03 02:00:00,3,5,1,2015,263.6737
2015-01-03 03:00:00,4,5,1,2015,264.51178
2015-01-03 04:00:00,5,5,1,2015,265.51196
2015-01-03 05:00:00,6,5,1,2015,268.27438
2015-01-03 06:00:00,7,5,1,2015,269.61703
2015-01-03 07:00:00,8,5,1,2015,270.29138
