Time (UTC),Local hour of the day,Local day of the week,Local month of the year,Local year,Temperature (K),Monthly average temperature (K),Monthly average temperature rank,Annual average temperature (K),5 percentile temperature (K),95 percentile temperature (K)
2014-12-31 22:00:00,0,3,1,2015,276.16187,279.83603,12.0,288.3928,277.4937377929688,299.7871459960937
2014-12-31 23:00:00,1,3,1,2015,276.04688,279.83603,12.0,288.3928,277.4937377929688,299.7871459960937
2015-01-01 00:00:00,2,3,1,2015,276.0454,279.83603,12.0,288.3928,277.4937377929688,299.7871459960937
2015-01-01 01:00:00,3,3,1,2015,276.23853,279.83603,12.0,288.3928,277.4937377929688,299.7871459960937
2015-01-01 02:00:00,4,3,1,2015,276.5633,279.83603,12.0,288.3928,277.4937377929688,299.7871459960937
2015-01-01 03:00:00,5,3,1,2015,276.7121,279.83603,12.0,288.3928,277.4937377929688,299.7871459960937
2015-01-01 04:00:00,6,3,1,2015,276.7891,279.83603,12.0,288.3928,277.4937377929688,299.7871459960937
2015-01-01 05:00:00,7,3,1,2015,276.86337,279.83603,12.0,288.3928,277.4937377929688,299.7871459960937
2015-01-01 06:00:00,8,3,1,2015,276.98975,279.83603,12.0,288.3928,277.4937377929688,299.7871459960937
2015-01-01 07:00:00,9,3,1,2015,277.15332,279.83603,12.0,288.3928,277.4937377929688,299.7871459960937
2015-01-01 08:00:00,10,3,1,2015,277.41943,279.83603,12.0,288.3928,277.4937377929688,299.7871459960937
2015-01-01 09:00:00,11,3,1,2015,277.47827,279.83603,12.0,288.3928,277.4937377929688,299.7871459960937
2015-01-01 10:00:00,12,3,1,2015,277.20557,279.83603,12.0,288.3928,277.4937377929688,299.7871459960937
2015-01-01 11:00:00,13,3,1,2015,277.1714,279.83603,12.0,288.3928,277.4937377929688,299.7871459960937
2015-01-01 12:00:00,14,3,1,2015,277.17358,279.83603,12.0,288.3928,277.4937377929688,299.7871459960937
2015-01-01 13:00:00,15,3,1,2015,277.1577,279.83603,12.0,288.3928,277.4937377929688,299.7871459960937
2015-01-01 14:00:00,16,3,1,2015,277.08252,279.83603,12.0,288.3928,277.4937377929688,299.7871459960937
2015-01-01 15:00:00,17,3,1,2015,277.04834,279.83603,12.0,288.3928,277.4937377929688,299.7871459960937
2015-01-01 16:00:00,18,3,1,2015,277.09058,279.83603,12.0,288.3928,277.4937377929688,299.7871459960937
2015-01-01 17:00:00,19,3,1,2015,277.00635,279.83603,12.0,288.3928,277.4937377929688,299.7871459960937
2015-01-01 18:00:00,20,3,1,2015,276.98486,279.83603,12.0,288.3928,277.4937377929688,299.7871459960937
2015-01-01 19:00:00,21,3,1,2015,276.9475,279.83603,12.0,288.3928,277.4937377929688,299.7871459960937
2015-01-01 20:00:00,22,3,1,2015,276.74878,279.83603,12.0,288.3928,277.4937377929688,299.7871459960937
2015-01-01 21:00:00,23,3,1,2015,276.59473,279.83603,12.0,288.3928,277.4937377929688,299.7871459960937
