Time (UTC),Local hour of the day,Local day of the week,Local month of the year,Local year,Temperature (K),Monthly average temperature (K),Monthly average temperature rank,Annual average temperature (K),5 percentile temperature (K),95 percentile temperature (K)
2014-12-31 23:00:00,0,3,1,2015,277.6173,276.06107,11.0,282.50037,273.7599365234375,292.3118530273438
2015-01-01 00:00:00,1,3,1,2015,277.1587,276.06107,11.0,282.50037,273.7599365234375,292.3118530273438
2015-01-01 01:00:00,2,3,1,2015,277.3246,276.06107,11.0,282.50037,273.7599365234375,292.3118530273438
2015-01-01 02:00:00,3,3,1,2015,277.55945,276.06107,11.0,282.50037,273.7599365234375,292.3118530273438
2015-01-01 03:00:00,4,3,1,2015,278.177,276.06107,11.0,282.50037,273.7599365234375,292.3118530273438
2015-01-01 04:00:00,5,3,1,2015,278.45898,276.06107,11.0,282.50037,273.7599365234375,292.3118530273438
2015-01-01 05:00:00,6,3,1,2015,278.69153,276.06107,11.0,282.50037,273.7599365234375,292.3118530273438
2015-01-01 06:00:00,7,3,1,2015,278.90796,276.06107,11.0,282.50037,273.7599365234375,292.3118530273438
2015-01-01 07:00:00,8,3,1,2015,278.98743,276.06107,11.0,282.50037,273.7599365234375,292.3118530273438
2015-01-01 08:00:00,9,3,1,2015,279.17358,276.06107,11.0,282.50037,273.7599365234375,292.3118530273438
2015-01-01 09:00:00,10,3,1,2015,279.3202,276.06107,11.0,282.50037,273.7599365234375,292.3118530273438
2015-01-01 10:00:00,11,3,1,2015,279.42456,276.06107,11.0,282.50037,273.7599365234375,292.3118530273438
2015-01-01 11:00:00,12,3,1,2015,279.47424,276.06107,11.0,282.50037,273.7599365234375,292.3118530273438
2015-01-01 12:00:00,13,3,1,2015,279.34363,276.06107,11.0,282.50037,273.7599365234375,292.3118530273438
2015-01-01 13:00:00,14,3,1,2015,279.1969,276.06107,11.0,282.50037,273.7599365234375,292.3118530273438
2015-01-01 14:00:00,15,3,1,2015,279.04944,276.06107,11.0,282.50037,273.7599365234375,292.3118530273438
2015-01-01 15:00:00,16,3,1,2015,278.89807,276.06107,11.0,282.50037,273.7599365234375,292.3118530273438
2015-01-01 16:00:00,17,3,1,2015,278.72156,276.06107,11.0,282.50037,273.7599365234375,292.3118530273438
2015-01-01 17:00:00,18,3,1,2015,278.44006,276.06107,11.0,282.50037,273.7599365234375,292.3118530273438
2015-01-01 18:00:00,19,3,1,2015,278.32886,276.06107,11.0,282.50037,273.7599365234375,292.3118530273438
2015-01-01 19:00:00,20,3,1,2015,278.1449,276.06107,11.0,282.50037,273.7599365234375,292.3118530273438
2015-01-01 20:00:00,21,3,1,2015,277.94214,276.06107,11.0,282.50037,273.7599365234375,292.3118530273438
2015-01-01 21:00:00,22,3,1,2015,277.82935,276.06107,11.0,282.50037,273.7599365234375,292.3118530273438
2015-01-01 22:00:00,23,3,1,2015,277.9369,276.06107,11.0,282.50037,273.7599365234375,292.3118530273438
2015-01-01 23:00:00,0,4,1,2015,277.9414,276.06107,11.0,282.50037,273.7599365234375,292.3118530273438
2015-01-02 00:00:00,1,4,1,2015,278.0642,276.06107,11.0,282.50037,273.7599365234375,292.3118530273438
2015-01-02 01:00:00,2,4,1,2015,278.27197,276.06107,11.0,282.50037,273.7599365234375,292.3118530273438
2015-01-02 02:00:00,3,4,1,2015,278.7173,276.06107,11.0,282.50037,273.7599365234375,292.3118530273438
2015-01-02 03:00:00,4,4,1,2015,279.14746,276.06107,11.0,282.50037,273.7599365234375,292.3118530273438
2015-01-02 04:00:00,5,4,1,2015,279.47754,276.06107,11.0,282.50037,273.7599365234375,292.3118530273438
2015-01-02 05:00:00,6,4,1,2015,280.3672,276.06107,11.0,282.50037,273.7599365234375,292.3118530273438
2015-01-02 06:00:00,7,4,1,2015,281.1725,276.06107,11.0,282.50037,273.7599365234375,292.3118530273438
2015-01-02 07:00:00,8,4,1,2015,281.98474,276.06107,11.0,282.50037,273.7599365234375,292.3118530273438
2015-01-02 08:00:00,9,4,1,2015,282.54883,276.06107,11.0,282.50037,273.7599365234375,292.3118530273438
2015-01-02 09:00:00,10,4,1,2015,281.59155,276.06107,11.0,282.50037,273.7599365234375,292.3118530273438
2015-01-02 10:00:00,11,4,1,2015,281.29248,276.06107,11.0,282.50037,273.7599365234375,292.3118530273438
2015-01-02 11:00:00,12,4,1,2015,280.7212,276.06107,11.0,282.50037,273.7599365234375,292.3118530273438
2015-01-02 12:00:00,13,4,1,2015,280.2932,276.06107,11.0,282.50037,273.7599365234375,292.3118530273438
2015-01-02 13:00:00,14,4,1,2015,279.49377,276.06107,11.0,282.50037,273.7599365234375,292.3118530273438
2015-01-02 14:00:00,15,4,1,2015,279.33923,276.06107,11.0,282.50037,273.7599365234375,292.3118530273438
2015-01-02 15:00:00,16,4,1,2015,278.75635,276.06107,11.0,282.50037,273.7599365234375,292.3118530273438
2015-01-02 16:00:00,17,4,1,2015,278.3734,276.06107,11.0,282.50037,273.7599365234375,292.3118530273438
2015-01-02 17:00:00,18,4,1,2015,278.5592,276.06107,11.0,282.50037,273.7599365234375,292.3118530273438
2015-01-02 18:00:00,19,4,1,2015,278.6449,276.06107,11.0,282.50037,273.7599365234375,292.3118530273438
2015-01-02 19:00:00,20,4,1,2015,278.76868,276.06107,11.0,282.50037,273.7599365234375,292.3118530273438
2015-01-02 20:00:00,21,4,1,2015,278.71924,276.06107,11.0,282.50037,273.7599365234375,292.3118530273438
2015-01-02 21:00:00,22,4,1,2015,278.07837,276.06107,11.0,282.50037,273.7599365234375,292.3118530273438
2015-01-02 22:00:00,23,4,1,2015,278.13904,276.06107,11.0,282.50037,273.7599365234375,292.3118530273438
2015-01-02 23:00:00,0,5,1,2015,277.9402,276.06107,11.0,282.50037,273.7599365234375,292.3118530273438
2015-01-03 00:00:00,1,5,1,2015,277.8485,276.06107,11.0,282.50037,273.7599365234375,292.3118530273438
2015-01-03 01:00:00,2,5,1,2015,277.93323,276.06107,11.0,282.50037,273.7599365234375,292.3118530273438
2015-01-03 02:00:00,3,5,1,2015,277.9718,276.06107,11.0,282.50037,273.7599365234375,292.3118530273438
2015-01-03 03:00:00,4,5,1,2015,277.80347,276.06107,11.0,282.50037,273.7599365234375,292.3118530273438
2015-01-03 04:00:00,5,5,1,2015,278.01196,276.06107,11.0,282.50037,273.7599365234375,292.3118530273438
2015-01-03 05:00:00,6,5,1,2015,277.76843,276.06107,11.0,282.50037,273.7599365234375,292.3118530273438
2015-01-03 06:00:00,7,5,1,2015,277.39697,276.06107,11.0,282.50037,273.7599365234375,292.3118530273438
2015-01-03 07:00:00,8,5,1,2015,276.24182,276.06107,11.0,282.50037,273.7599365234375,292.3118530273438
2015-01-03 08:00:00,9,5,1,2015,276.58618,276.06107,11.0,282.50037,273.7599365234375,292.3118530273438
2015-01-03 09:00:00,10,5,1,2015,277.40955,276.06107,11.0,282.50037,273.7599365234375,292.3118530273438
2015-01-03 10:00:00,11,5,1,2015,278.16138,276.06107,11.0,282.50037,273.7599365234375,292.3118530273438
2015-01-03 11:00:00,12,5,1,2015,278.6787,276.06107,11.0,282.50037,273.7599365234375,292.3118530273438
2015-01-03 12:00:00,13,5,1,2015,278.78467,276.06107,11.0,282.50037,273.7599365234375,292.3118530273438
2015-01-03 13:00:00,14,5,1,2015,278.66626,276.06107,11.0,282.50037,273.7599365234375,292.3118530273438
2015-01-03 14:00:00,15,5,1,2015,278.23853,276.06107,11.0,282.50037,273.7599365234375,292.3118530273438
2015-01-03 15:00:00,16,5,1,2015,277.68115,276.06107,11.0,282.50037,273.7599365234375,292.3118530273438
2015-01-03 16:00:00,17,5,1,2015,277.32788,276.06107,11.0,282.50037,273.7599365234375,292.3118530273438
2015-01-03 17:00:00,18,5,1,2015,277.1797,276.06107,11.0,282.50037,273.7599365234375,292.3118530273438
2015-01-03 18:00:00,19,5,1,2015,277.0664,276.06107,11.0,282.50037,273.7599365234375,292.3118530273438
2015-01-03 19:00:00,20,5,1,2015,276.9834,276.06107,11.0,282.50037,273.7599365234375,292.3118530273438
2015-01-03 20:00:00,21,5,1,2015,276.82324,276.06107,11.0,282.50037,273.7599365234375,292.3118530273438
2015-01-03 21:00:00,22,5,1,2015,276.761,276.06107,11.0,282.50037,273.7599365234375,292.3118530273438
2015-01-03 22:00:00,23,5,1,2015,276.62524,276.06107,11.0,282.50037,273.7599365234375,292.3118530273438
2015-01-03 23:00:00,0,6,1,2015,276.5354,276.06107,11.0,282.50037,273.7599365234375,292.3118530273438
2015-01-04 00:00:00,1,6,1,2015,276.3894,276.06107,11.0,282.50037,273.7599365234375,292.3118530273438
2015-01-04 01:00:00,2,6,1,2015,276.3938,276.06107,11.0,282.50037,273.7599365234375,292.3118530273438
