Time (UTC),Local hour of the day,Local day of the week,Local month of the year,Local year,Temperature (K)
2014-12-31 21:00:00,0,3,1,2015,291.69946
2014-12-31 22:00:00,1,3,1,2015,291.18335
2014-12-31 23:00:00,2,3,1,2015,290.79947
2015-01-01 00:00:00,3,3,1,2015,290.42932
2015-01-01 01:00:00,4,3,1,2015,290.03778
2015-01-01 02:00:00,5,3,1,2015,289.95645
2015-01-01 03:00:00,6,3,1,2015,289.6631
2015-01-01 04:00:00,7,3,1,2015,289.71765
2015-01-01 05:00:00,8,3,1,2015,290.82117
2015-01-01 06:00:00,9,3,1,2015,293.27664
2015-01-01 07:00:00,10,3,1,2015,295.12512
2015-01-01 08:00:00,11,3,1,2015,297.30615
2015-01-01 09:00:00,12,3,1,2015,298.2081
2015-01-01 10:00:00,13,3,1,2015,299.2032
2015-01-01 11:00:00,14,3,1,2015,299.50818
2015-01-01 12:00:00,15,3,1,2015,299.35654
2015-01-01 13:00:00,16,3,1,2015,299.03403
2015-01-01 14:00:00,17,3,1,2015,297.785
2015-01-01 15:00:00,18,3,1,2015,296.76968
2015-01-01 16:00:00,19,3,1,2015,295.81973
2015-01-01 17:00:00,20,3,1,2015,294.47272
2015-01-01 18:00:00,21,3,1,2015,294.14783
2015-01-01 19:00:00,22,3,1,2015,293.51566
2015-01-01 20:00:00,23,3,1,2015,292.36813
2015-01-01 21:00:00,0,4,1,2015,292.17914
2015-01-01 22:00:00,1,4,1,2015,291.02966
2015-01-01 23:00:00,2,4,1,2015,290.51086
2015-01-02 00:00:00,3,4,1,2015,289.87585
2015-01-02 01:00:00,4,4,1,2015,289.54083
2015-01-02 02:00:00,5,4,1,2015,289.02042
2015-01-02 03:00:00,6,4,1,2015,288.78354
2015-01-02 04:00:00,7,4,1,2015,288.94324
2015-01-02 05:00:00,8,4,1,2015,290.10413
2015-01-02 06:00:00,9,4,1,2015,292.53348
2015-01-02 07:00:00,10,4,1,2015,294.5712
2015-01-02 08:00:00,11,4,1,2015,296.96548
2015-01-02 09:00:00,12,4,1,2015,298.00082
2015-01-02 10:00:00,13,4,1,2015,298.9381
2015-01-02 11:00:00,14,4,1,2015,299.31708
2015-01-02 12:00:00,15,4,1,2015,299.04016
2015-01-02 13:00:00,16,4,1,2015,298.95828
2015-01-02 14:00:00,17,4,1,2015,298.10257
2015-01-02 15:00:00,18,4,1,2015,297.50916
2015-01-02 16:00:00,19,4,1,2015,296.56796
2015-01-02 17:00:00,20,4,1,2015,294.83142
2015-01-02 18:00:00,21,4,1,2015,293.57187
2015-01-02 19:00:00,22,4,1,2015,292.84473
2015-01-02 20:00:00,23,4,1,2015,291.88416
2015-01-02 21:00:00,0,5,1,2015,291.16885
2015-01-02 22:00:00,1,5,1,2015,290.17993
2015-01-02 23:00:00,2,5,1,2015,289.94275
2015-01-03 00:00:00,3,5,1,2015,289.7056
2015-01-03 01:00:00,4,5,1,2015,289.68353
2015-01-03 02:00:00,5,5,1,2015,289.2525
2015-01-03 03:00:00,6,5,1,2015,289.25894
2015-01-03 04:00:00,7,5,1,2015,289.60312
2015-01-03 05:00:00,8,5,1,2015,290.69583
2015-01-03 06:00:00,9,5,1,2015,292.31235
2015-01-03 07:00:00,10,5,1,2015,293.9982
2015-01-03 08:00:00,11,5,1,2015,294.82834
2015-01-03 09:00:00,12,5,1,2015,295.72952
2015-01-03 10:00:00,13,5,1,2015,298.83
2015-01-03 11:00:00,14,5,1,2015,299.21103
2015-01-03 12:00:00,15,5,1,2015,298.71933
2015-01-03 13:00:00,16,5,1,2015,298.45984
2015-01-03 14:00:00,17,5,1,2015,297.431
2015-01-03 15:00:00,18,5,1,2015,296.64056
2015-01-03 16:00:00,19,5,1,2015,296.25497
2015-01-03 17:00:00,20,5,1,2015,295.3637
2015-01-03 18:00:00,21,5,1,2015,294.54816
2015-01-03 19:00:00,22,5,1,2015,293.92456
2015-01-03 20:00:00,23,5,1,2015,292.78482
2015-01-03 21:00:00,0,6,1,2015,292.297
2015-01-03 22:00:00,1,6,1,2015,291.84854
2015-01-03 23:00:00,2,6,1,2015,291.265
2015-01-04 00:00:00,3,6,1,2015,290.54758
2015-01-04 01:00:00,4,6,1,2015,290.2241
2015-01-04 02:00:00,5,6,1,2015,289.68445
2015-01-04 03:00:00,6,6,1,2015,288.9425
2015-01-04 04:00:00,7,6,1,2015,288.5059
2015-01-04 05:00:00,8,6,1,2015,289.72986
2015-01-04 06:00:00,9,6,1,2015,292.04135
2015-01-04 07:00:00,10,6,1,2015,293.81287
2015-01-04 08:00:00,11,6,1,2015,295.68887
2015-01-04 09:00:00,12,6,1,2015,296.31656
2015-01-04 10:00:00,13,6,1,2015,297.06992
2015-01-04 11:00:00,14,6,1,2015,297.57404
2015-01-04 12:00:00,15,6,1,2015,297.242
2015-01-04 13:00:00,16,6,1,2015,297.14108
2015-01-04 14:00:00,17,6,1,2015,295.90714
2015-01-04 15:00:00,18,6,1,2015,294.72354
2015-01-04 16:00:00,19,6,1,2015,294.02222
2015-01-04 17:00:00,20,6,1,2015,292.9987
2015-01-04 18:00:00,21,6,1,2015,291.94846
2015-01-04 19:00:00,22,6,1,2015,291.5254
2015-01-04 20:00:00,23,6,1,2015,290.6418
2015-01-04 21:00:00,0,0,1,2015,290.28442
2015-01-04 22:00:00,1,0,1,2015,289.66776
2015-01-04 23:00:00,2,0,1,2015,289.31027
2015-01-05 00:00:00,3,0,1,2015,288.77405
2015-01-05 01:00:00,4,0,1,2015,288.44812
2015-01-05 02:00:00,5,0,1,2015,287.8665
2015-01-05 03:00:00,6,0,1,2015,287.46667
2015-01-05 04:00:00,7,0,1,2015,287.36398
2015-01-05 05:00:00,8,0,1,2015,288.78778
2015-01-05 06:00:00,9,0,1,2015,291.22586
2015-01-05 07:00:00,10,0,1,2015,292.35342
2015-01-05 08:00:00,11,0,1,2015,294.35477
2015-01-05 09:00:00,12,0,1,2015,295.11633
2015-01-05 10:00:00,13,0,1,2015,296.38538
2015-01-05 11:00:00,14,0,1,2015,296.76355
2015-01-05 12:00:00,15,0,1,2015,296.35272
2015-01-05 13:00:00,16,0,1,2015,296.11917
2015-01-05 14:00:00,17,0,1,2015,295.2755
2015-01-05 15:00:00,18,0,1,2015,294.59485
2015-01-05 16:00:00,19,0,1,2015,294.06097
2015-01-05 17:00:00,20,0,1,2015,292.91876
2015-01-05 18:00:00,21,0,1,2015,291.85464
2015-01-05 19:00:00,22,0,1,2015,292.02875
2015-01-05 20:00:00,23,0,1,2015,291.2799
2015-01-05 21:00:00,0,1,1,2015,290.3639
2015-01-05 22:00:00,1,1,1,2015,289.75815
2015-01-05 23:00:00,2,1,1,2015,289.2488
2015-01-06 00:00:00,3,1,1,2015,288.78204
2015-01-06 01:00:00,4,1,1,2015,288.39542
2015-01-06 02:00:00,5,1,1,2015,287.8067
2015-01-06 03:00:00,6,1,1,2015,287.52048
2015-01-06 04:00:00,7,1,1,2015,287.34464
2015-01-06 05:00:00,8,1,1,2015,289.01776
2015-01-06 06:00:00,9,1,1,2015,291.38516
2015-01-06 07:00:00,10,1,1,2015,293.04138
2015-01-06 08:00:00,11,1,1,2015,295.05554
2015-01-06 09:00:00,12,1,1,2015,295.70065
2015-01-06 10:00:00,13,1,1,2015,296.68945
2015-01-06 11:00:00,14,1,1,2015,296.90298
2015-01-06 12:00:00,15,1,1,2015,296.80402
2015-01-06 13:00:00,16,1,1,2015,296.60675
2015-01-06 14:00:00,17,1,1,2015,295.55405
2015-01-06 15:00:00,18,1,1,2015,294.8392
2015-01-06 16:00:00,19,1,1,2015,294.2349
2015-01-06 17:00:00,20,1,1,2015,293.16534
2015-01-06 18:00:00,21,1,1,2015,292.19543
2015-01-06 19:00:00,22,1,1,2015,291.607
2015-01-06 20:00:00,23,1,1,2015,290.86472
2015-01-06 21:00:00,0,2,1,2015,290.1897
2015-01-06 22:00:00,1,2,1,2015,289.48956
2015-01-06 23:00:00,2,2,1,2015,289.15442
2015-01-07 00:00:00,3,2,1,2015,288.72418
2015-01-07 01:00:00,4,2,1,2015,288.46338
2015-01-07 02:00:00,5,2,1,2015,288.01437
2015-01-07 03:00:00,6,2,1,2015,287.66583
2015-01-07 04:00:00,7,2,1,2015,287.77255
