Time (UTC),Local hour of the day,Local day of the week,Local month of the year,Local year,Temperature (K)
2015-01-01 00:00:00,0,3,1,2015,283.48248
2015-01-01 01:00:00,1,3,1,2015,283.21176
2015-01-01 02:00:00,2,3,1,2015,282.79514
2015-01-01 03:00:00,3,3,1,2015,282.70044
2015-01-01 04:00:00,4,3,1,2015,282.47397
2015-01-01 05:00:00,5,3,1,2015,282.3736
2015-01-01 06:00:00,6,3,1,2015,282.43704
2015-01-01 07:00:00,7,3,1,2015,282.89474
2015-01-01 08:00:00,8,3,1,2015,283.24716
2015-01-01 09:00:00,9,3,1,2015,284.09995
2015-01-01 10:00:00,10,3,1,2015,284.42023
2015-01-01 11:00:00,11,3,1,2015,285.03305
2015-01-01 12:00:00,12,3,1,2015,285.22516
2015-01-01 13:00:00,13,3,1,2015,285.21057
2015-01-01 14:00:00,14,3,1,2015,285.29575
2015-01-01 15:00:00,15,3,1,2015,285.85422
2015-01-01 16:00:00,16,3,1,2015,286.45398
2015-01-01 17:00:00,17,3,1,2015,286.62213
2015-01-01 18:00:00,18,3,1,2015,286.79132
2015-01-01 19:00:00,19,3,1,2015,286.7263
2015-01-01 20:00:00,20,3,1,2015,286.52112
2015-01-01 21:00:00,21,3,1,2015,285.1692
2015-01-01 22:00:00,22,3,1,2015,282.87268
2015-01-01 23:00:00,23,3,1,2015,281.92014
2015-01-02 00:00:00,0,4,1,2015,280.85437
2015-01-02 01:00:00,1,4,1,2015,279.79163
2015-01-02 02:00:00,2,4,1,2015,279.22272
2015-01-02 03:00:00,3,4,1,2015,278.8725
2015-01-02 04:00:00,4,4,1,2015,278.41245
2015-01-02 05:00:00,5,4,1,2015,278.19205
2015-01-02 06:00:00,6,4,1,2015,278.05182
2015-01-02 07:00:00,7,4,1,2015,277.88016
2015-01-02 08:00:00,8,4,1,2015,277.75098
2015-01-02 09:00:00,9,4,1,2015,277.3691
2015-01-02 10:00:00,10,4,1,2015,277.75266
2015-01-02 11:00:00,11,4,1,2015,278.49323
2015-01-02 12:00:00,12,4,1,2015,279.19208
2015-01-02 13:00:00,13,4,1,2015,279.56082
2015-01-02 14:00:00,14,4,1,2015,279.79065
2015-01-02 15:00:00,15,4,1,2015,279.48355
2015-01-02 16:00:00,16,4,1,2015,278.81723
2015-01-02 17:00:00,17,4,1,2015,278.45786
2015-01-02 18:00:00,18,4,1,2015,278.42508
2015-01-02 19:00:00,19,4,1,2015,278.7643
2015-01-02 20:00:00,20,4,1,2015,278.79477
2015-01-02 21:00:00,21,4,1,2015,278.867
2015-01-02 22:00:00,22,4,1,2015,278.8654
2015-01-02 23:00:00,23,4,1,2015,278.97794
2015-01-03 00:00:00,0,5,1,2015,278.90213
2015-01-03 01:00:00,1,5,1,2015,278.63974
2015-01-03 02:00:00,2,5,1,2015,278.09866
2015-01-03 03:00:00,3,5,1,2015,277.6791
2015-01-03 04:00:00,4,5,1,2015,277.2993
2015-01-03 05:00:00,5,5,1,2015,276.81458
2015-01-03 06:00:00,6,5,1,2015,276.64264
2015-01-03 07:00:00,7,5,1,2015,276.76102
2015-01-03 08:00:00,8,5,1,2015,276.72073
2015-01-03 09:00:00,9,5,1,2015,276.51297
2015-01-03 10:00:00,10,5,1,2015,276.96454
2015-01-03 11:00:00,11,5,1,2015,277.1021
2015-01-03 12:00:00,12,5,1,2015,277.88385
2015-01-03 13:00:00,13,5,1,2015,278.2958
2015-01-03 14:00:00,14,5,1,2015,278.839
2015-01-03 15:00:00,15,5,1,2015,278.90686
2015-01-03 16:00:00,16,5,1,2015,278.3511
2015-01-03 17:00:00,17,5,1,2015,277.5844
2015-01-03 18:00:00,18,5,1,2015,276.95813
2015-01-03 19:00:00,19,5,1,2015,276.5461
