Time (UTC),Local hour of the day,Local day of the week,Local month of the year,Local year,Temperature (K)
2014-12-31 23:00:00,0,3,1,2015,269.39267
2015-01-01 00:00:00,1,3,1,2015,269.946
2015-01-01 01:00:00,2,3,1,2015,270.1234
2015-01-01 02:00:00,3,3,1,2015,270.38773
2015-01-01 03:00:00,4,3,1,2015,270.43823
2015-01-01 04:00:00,5,3,1,2015,270.5109
2015-01-01 05:00:00,6,3,1,2015,271.18063
2015-01-01 06:00:00,7,3,1,2015,271.2981
2015-01-01 07:00:00,8,3,1,2015,271.43005
2015-01-01 08:00:00,9,3,1,2015,271.87494
2015-01-01 09:00:00,10,3,1,2015,272.18292
2015-01-01 10:00:00,11,3,1,2015,272.99744
2015-01-01 11:00:00,12,3,1,2015,273.3194
2015-01-01 12:00:00,13,3,1,2015,273.54208
2015-01-01 13:00:00,14,3,1,2015,273.75037
2015-01-01 14:00:00,15,3,1,2015,274.04214
2015-01-01 15:00:00,16,3,1,2015,274.15057
2015-01-01 16:00:00,17,3,1,2015,274.1876
2015-01-01 17:00:00,18,3,1,2015,274.12463
2015-01-01 18:00:00,19,3,1,2015,274.22446
2015-01-01 19:00:00,20,3,1,2015,274.20337
2015-01-01 20:00:00,21,3,1,2015,274.37943
2015-01-01 21:00:00,22,3,1,2015,274.36795
2015-01-01 22:00:00,23,3,1,2015,274.45392
2015-01-01 23:00:00,0,4,1,2015,274.24567
2015-01-02 00:00:00,1,4,1,2015,273.91577
2015-01-02 01:00:00,2,4,1,2015,273.6719
2015-01-02 02:00:00,3,4,1,2015,273.33096
2015-01-02 03:00:00,4,4,1,2015,273.24817
2015-01-02 04:00:00,5,4,1,2015,272.88464
2015-01-02 05:00:00,6,4,1,2015,272.50647
2015-01-02 06:00:00,7,4,1,2015,272.33078
2015-01-02 07:00:00,8,4,1,2015,272.35614
2015-01-02 08:00:00,9,4,1,2015,273.50217
2015-01-02 09:00:00,10,4,1,2015,274.09607
2015-01-02 10:00:00,11,4,1,2015,275.84152
2015-01-02 11:00:00,12,4,1,2015,276.88522
2015-01-02 12:00:00,13,4,1,2015,277.8455
2015-01-02 13:00:00,14,4,1,2015,278.2265
2015-01-02 14:00:00,15,4,1,2015,277.8871
2015-01-02 15:00:00,16,4,1,2015,277.56796
2015-01-02 16:00:00,17,4,1,2015,277.5202
2015-01-02 17:00:00,18,4,1,2015,277.3312
2015-01-02 18:00:00,19,4,1,2015,277.46725
2015-01-02 19:00:00,20,4,1,2015,277.3966
2015-01-02 20:00:00,21,4,1,2015,277.17322
2015-01-02 21:00:00,22,4,1,2015,277.10376
2015-01-02 22:00:00,23,4,1,2015,276.58057
2015-01-02 23:00:00,0,5,1,2015,276.4647
2015-01-03 00:00:00,1,5,1,2015,276.30563
2015-01-03 01:00:00,2,5,1,2015,276.4012
2015-01-03 02:00:00,3,5,1,2015,275.56998
2015-01-03 03:00:00,4,5,1,2015,275.59857
2015-01-03 04:00:00,5,5,1,2015,275.49634
2015-01-03 05:00:00,6,5,1,2015,275.29327
2015-01-03 06:00:00,7,5,1,2015,274.98486
2015-01-03 07:00:00,8,5,1,2015,274.83023
2015-01-03 08:00:00,9,5,1,2015,274.8789
2015-01-03 09:00:00,10,5,1,2015,274.92722
2015-01-03 10:00:00,11,5,1,2015,277.25534
2015-01-03 11:00:00,12,5,1,2015,277.8495
2015-01-03 12:00:00,13,5,1,2015,278.00555
2015-01-03 13:00:00,14,5,1,2015,278.07095
2015-01-03 14:00:00,15,5,1,2015,277.78754
2015-01-03 15:00:00,16,5,1,2015,277.34912
2015-01-03 16:00:00,17,5,1,2015,276.70895
2015-01-03 17:00:00,18,5,1,2015,276.11935
2015-01-03 18:00:00,19,5,1,2015,275.56378
2015-01-03 19:00:00,20,5,1,2015,274.91003
2015-01-03 20:00:00,21,5,1,2015,274.28528
2015-01-03 21:00:00,22,5,1,2015,274.00943
2015-01-03 22:00:00,23,5,1,2015,273.79474
2015-01-03 23:00:00,0,6,1,2015,273.57663
2015-01-04 00:00:00,1,6,1,2015,273.4547
2015-01-04 01:00:00,2,6,1,2015,273.6106
2015-01-04 02:00:00,3,6,1,2015,274.06683
2015-01-04 03:00:00,4,6,1,2015,274.5202
2015-01-04 04:00:00,5,6,1,2015,274.90063
2015-01-04 05:00:00,6,6,1,2015,274.97595
2015-01-04 06:00:00,7,6,1,2015,275.1019
2015-01-04 07:00:00,8,6,1,2015,275.13535
2015-01-04 08:00:00,9,6,1,2015,275.7158
2015-01-04 09:00:00,10,6,1,2015,276.42572
2015-01-04 10:00:00,11,6,1,2015,277.18753
2015-01-04 11:00:00,12,6,1,2015,277.36807
2015-01-04 12:00:00,13,6,1,2015,277.44296
2015-01-04 13:00:00,14,6,1,2015,277.34268
2015-01-04 14:00:00,15,6,1,2015,276.9803
2015-01-04 15:00:00,16,6,1,2015,276.59616
2015-01-04 16:00:00,17,6,1,2015,276.0986
2015-01-04 17:00:00,18,6,1,2015,275.6515
2015-01-04 18:00:00,19,6,1,2015,275.5205
2015-01-04 19:00:00,20,6,1,2015,275.20724
2015-01-04 20:00:00,21,6,1,2015,275.12946
2015-01-04 21:00:00,22,6,1,2015,274.92224
2015-01-04 22:00:00,23,6,1,2015,274.5662
2015-01-04 23:00:00,0,0,1,2015,274.33414
2015-01-05 00:00:00,1,0,1,2015,274.2979
2015-01-05 01:00:00,2,0,1,2015,274.17056
2015-01-05 02:00:00,3,0,1,2015,274.1386
2015-01-05 03:00:00,4,0,1,2015,274.11923
2015-01-05 04:00:00,5,0,1,2015,273.98987
2015-01-05 05:00:00,6,0,1,2015,274.13174
2015-01-05 06:00:00,7,0,1,2015,274.20325
2015-01-05 07:00:00,8,0,1,2015,274.1012
2015-01-05 08:00:00,9,0,1,2015,274.75363
2015-01-05 09:00:00,10,0,1,2015,275.03754
2015-01-05 10:00:00,11,0,1,2015,275.6714
2015-01-05 11:00:00,12,0,1,2015,275.9539
2015-01-05 12:00:00,13,0,1,2015,275.90588
2015-01-05 13:00:00,14,0,1,2015,275.75198
2015-01-05 14:00:00,15,0,1,2015,275.63855
2015-01-05 15:00:00,16,0,1,2015,275.55728
2015-01-05 16:00:00,17,0,1,2015,275.4156
2015-01-05 17:00:00,18,0,1,2015,275.35995
2015-01-05 18:00:00,19,0,1,2015,275.244
2015-01-05 19:00:00,20,0,1,2015,275.2067
2015-01-05 20:00:00,21,0,1,2015,275.08414
2015-01-05 21:00:00,22,0,1,2015,275.04187
2015-01-05 22:00:00,23,0,1,2015,274.8113
2015-01-05 23:00:00,0,1,1,2015,274.79416
2015-01-06 00:00:00,1,1,1,2015,274.77313
2015-01-06 01:00:00,2,1,1,2015,274.8542
2015-01-06 02:00:00,3,1,1,2015,274.77936
2015-01-06 03:00:00,4,1,1,2015,274.578
2015-01-06 04:00:00,5,1,1,2015,274.39413
2015-01-06 05:00:00,6,1,1,2015,274.12106
2015-01-06 06:00:00,7,1,1,2015,273.86282
2015-01-06 07:00:00,8,1,1,2015,273.7831
2015-01-06 08:00:00,9,1,1,2015,274.27887
2015-01-06 09:00:00,10,1,1,2015,275.05243
2015-01-06 10:00:00,11,1,1,2015,275.47894
2015-01-06 11:00:00,12,1,1,2015,275.78516
2015-01-06 12:00:00,13,1,1,2015,276.0898
2015-01-06 13:00:00,14,1,1,2015,276.1178
2015-01-06 14:00:00,15,1,1,2015,275.70377
2015-01-06 15:00:00,16,1,1,2015,274.49847
2015-01-06 16:00:00,17,1,1,2015,272.73816
2015-01-06 17:00:00,18,1,1,2015,271.5347
2015-01-06 18:00:00,19,1,1,2015,271.35886
2015-01-06 19:00:00,20,1,1,2015,270.95032
2015-01-06 20:00:00,21,1,1,2015,270.09518
2015-01-06 21:00:00,22,1,1,2015,269.80945
2015-01-06 22:00:00,23,1,1,2015,269.78732
2015-01-06 23:00:00,0,2,1,2015,269.50085
2015-01-07 00:00:00,1,2,1,2015,269.6377
2015-01-07 01:00:00,2,2,1,2015,269.5296
2015-01-07 02:00:00,3,2,1,2015,269.55804
2015-01-07 03:00:00,4,2,1,2015,269.54205
2015-01-07 04:00:00,5,2,1,2015,269.57355
2015-01-07 05:00:00,6,2,1,2015,269.64523
2015-01-07 06:00:00,7,2,1,2015,269.72403
2015-01-07 07:00:00,8,2,1,2015,269.71497
2015-01-07 08:00:00,9,2,1,2015,269.9185
2015-01-07 09:00:00,10,2,1,2015,270.13577
2015-01-07 10:00:00,11,2,1,2015,270.8324
2015-01-07 11:00:00,12,2,1,2015,271.20773
2015-01-07 12:00:00,13,2,1,2015,271.48715
2015-01-07 13:00:00,14,2,1,2015,271.58527
2015-01-07 14:00:00,15,2,1,2015,271.58096
2015-01-07 15:00:00,16,2,1,2015,271.49036
2015-01-07 16:00:00,17,2,1,2015,271.21378
2015-01-07 17:00:00,18,2,1,2015,271.07034
2015-01-07 18:00:00,19,2,1,2015,271.03024
2015-01-07 19:00:00,20,2,1,2015,271.01498
2015-01-07 20:00:00,21,2,1,2015,271.10745
2015-01-07 21:00:00,22,2,1,2015,270.9839
2015-01-07 22:00:00,23,2,1,2015,270.8497
