,Local hour of the day,Local day of the week,Local month of the year,Local year,Temperature (K),Monthly average temperature (K),Monthly average temperature rank,Annual average temperature (K),5 percentile temperature (K),95 percentile temperature (K)
2015-01-06 08:00:00,9,1,1,2015,272.13477,276.1209,12.0,286.66968,273.4385498046875,303.63365478515624
2015-01-06 09:00:00,10,1,1,2015,272.1399,276.1209,12.0,286.66968,273.4385498046875,303.63365478515624
2015-01-06 10:00:00,11,1,1,2015,273.57227,276.1209,12.0,286.66968,273.4385498046875,303.63365478515624
2015-01-06 11:00:00,12,1,1,2015,273.86914,276.1209,12.0,286.66968,273.4385498046875,303.63365478515624
2015-01-06 12:00:00,13,1,1,2015,274.0896,276.1209,12.0,286.66968,273.4385498046875,303.63365478515624
2015-01-06 13:00:00,14,1,1,2015,274.01343,276.1209,12.0,286.66968,273.4385498046875,303.63365478515624
2015-01-06 14:00:00,15,1,1,2015,273.35547,276.1209,12.0,286.66968,273.4385498046875,303.63365478515624
2015-01-06 15:00:00,16,1,1,2015,273.37695,276.1209,12.0,286.66968,273.4385498046875,303.63365478515624
2015-01-06 16:00:00,17,1,1,2015,273.15112,276.1209,12.0,286.66968,273.4385498046875,303.63365478515624
2015-01-06 17:00:00,18,1,1,2015,271.64038,276.1209,12.0,286.66968,273.4385498046875,303.63365478515624
2015-01-06 18:00:00,19,1,1,2015,271.22388,276.1209,12.0,286.66968,273.4385498046875,303.63365478515624
2015-01-06 19:00:00,20,1,1,2015,270.35156,276.1209,12.0,286.66968,273.4385498046875,303.63365478515624
2015-01-06 20:00:00,21,1,1,2015,269.08536,276.1209,12.0,286.66968,273.4385498046875,303.63365478515624
2015-01-06 21:00:00,22,1,1,2015,269.21918,276.1209,12.0,286.66968,273.4385498046875,303.63365478515624
2015-01-06 22:00:00,23,1,1,2015,267.66992,276.1209,12.0,286.66968,273.4385498046875,303.63365478515624
2015-01-06 23:00:00,0,2,1,2015,267.4388,276.1209,12.0,286.66968,273.4385498046875,303.63365478515624
2015-01-07 00:00:00,1,2,1,2015,266.78918,276.1209,12.0,286.66968,273.4385498046875,303.63365478515624
2015-01-07 01:00:00,2,2,1,2015,266.3894,276.1209,12.0,286.66968,273.4385498046875,303.63365478515624
2015-01-07 02:00:00,3,2,1,2015,263.93024,276.1209,12.0,286.66968,273.4385498046875,303.63365478515624
2015-01-07 03:00:00,4,2,1,2015,263.16638,276.1209,12.0,286.66968,273.4385498046875,303.63365478515624
2015-01-07 04:00:00,5,2,1,2015,262.88654,276.1209,12.0,286.66968,273.4385498046875,303.63365478515624
2015-01-07 05:00:00,6,2,1,2015,260.8501,276.1209,12.0,286.66968,273.4385498046875,303.63365478515624
2015-01-07 06:00:00,7,2,1,2015,260.64725,276.1209,12.0,286.66968,273.4385498046875,303.63365478515624
2015-01-07 07:00:00,8,2,1,2015,262.31372,276.1209,12.0,286.66968,273.4385498046875,303.63365478515624
2015-01-07 08:00:00,9,2,1,2015,263.80945,276.1209,12.0,286.66968,273.4385498046875,303.63365478515624
2015-01-07 09:00:00,10,2,1,2015,265.14987,276.1209,12.0,286.66968,273.4385498046875,303.63365478515624
2015-01-07 10:00:00,11,2,1,2015,268.19482,276.1209,12.0,286.66968,273.4385498046875,303.63365478515624
2015-01-07 11:00:00,12,2,1,2015,268.49268,276.1209,12.0,286.66968,273.4385498046875,303.63365478515624
2015-01-07 12:00:00,13,2,1,2015,268.7964,276.1209,12.0,286.66968,273.4385498046875,303.63365478515624
2015-01-07 13:00:00,14,2,1,2015,268.75366,276.1209,12.0,286.66968,273.4385498046875,303.63365478515624
2015-01-07 14:00:00,15,2,1,2015,268.84595,276.1209,12.0,286.66968,273.4385498046875,303.63365478515624
2015-01-07 15:00:00,16,2,1,2015,268.44238,276.1209,12.0,286.66968,273.4385498046875,303.63365478515624
2015-01-07 16:00:00,17,2,1,2015,267.61765,276.1209,12.0,286.66968,273.4385498046875,303.63365478515624
2015-01-07 17:00:00,18,2,1,2015,264.78345,276.1209,12.0,286.66968,273.4385498046875,303.63365478515624
2015-01-07 18:00:00,19,2,1,2015,264.43054,276.1209,12.0,286.66968,273.4385498046875,303.63365478515624
2015-01-07 19:00:00,20,2,1,2015,265.76562,276.1209,12.0,286.66968,273.4385498046875,303.63365478515624
2015-01-07 20:00:00,21,2,1,2015,266.08826,276.1209,12.0,286.66968,273.4385498046875,303.63365478515624
2015-01-07 21:00:00,22,2,1,2015,266.22028,276.1209,12.0,286.66968,273.4385498046875,303.63365478515624
2015-01-07 22:00:00,23,2,1,2015,264.65112,276.1209,12.0,286.66968,273.4385498046875,303.63365478515624
2015-01-07 23:00:00,0,3,1,2015,264.5757,276.1209,12.0,286.66968,273.4385498046875,303.63365478515624
2015-01-08 00:00:00,1,3,1,2015,264.7298,276.1209,12.0,286.66968,273.4385498046875,303.63365478515624
2015-01-08 01:00:00,2,3,1,2015,265.1263,276.1209,12.0,286.66968,273.4385498046875,303.63365478515624
2015-01-08 02:00:00,3,3,1,2015,266.10614,276.1209,12.0,286.66968,273.4385498046875,303.63365478515624
2015-01-08 03:00:00,4,3,1,2015,266.75757,276.1209,12.0,286.66968,273.4385498046875,303.63365478515624
2015-01-08 04:00:00,5,3,1,2015,267.49097,276.1209,12.0,286.66968,273.4385498046875,303.63365478515624
2015-01-08 05:00:00,6,3,1,2015,268.37134,276.1209,12.0,286.66968,273.4385498046875,303.63365478515624
2015-01-08 06:00:00,7,3,1,2015,268.19846,276.1209,12.0,286.66968,273.4385498046875,303.63365478515624
2015-01-08 07:00:00,8,3,1,2015,267.96332,276.1209,12.0,286.66968,273.4385498046875,303.63365478515624
2015-01-08 08:00:00,9,3,1,2015,268.79767,276.1209,12.0,286.66968,273.4385498046875,303.63365478515624
2015-01-08 09:00:00,10,3,1,2015,268.3399,276.1209,12.0,286.66968,273.4385498046875,303.63365478515624
2015-01-08 10:00:00,11,3,1,2015,269.4004,276.1209,12.0,286.66968,273.4385498046875,303.63365478515624
2015-01-08 11:00:00,12,3,1,2015,269.29102,276.1209,12.0,286.66968,273.4385498046875,303.63365478515624
2015-01-08 12:00:00,13,3,1,2015,269.17285,276.1209,12.0,286.66968,273.4385498046875,303.63365478515624
2015-01-08 13:00:00,14,3,1,2015,269.3352,276.1209,12.0,286.66968,273.4385498046875,303.63365478515624
2015-01-08 14:00:00,15,3,1,2015,270.04883,276.1209,12.0,286.66968,273.4385498046875,303.63365478515624
2015-01-08 15:00:00,16,3,1,2015,270.5376,276.1209,12.0,286.66968,273.4385498046875,303.63365478515624
2015-01-08 16:00:00,17,3,1,2015,270.53198,276.1209,12.0,286.66968,273.4385498046875,303.63365478515624
2015-01-08 17:00:00,18,3,1,2015,269.40405,276.1209,12.0,286.66968,273.4385498046875,303.63365478515624
2015-01-08 18:00:00,19,3,1,2015,269.3877,276.1209,12.0,286.66968,273.4385498046875,303.63365478515624
2015-01-08 19:00:00,20,3,1,2015,269.62012,276.1209,12.0,286.66968,273.4385498046875,303.63365478515624
2015-01-08 20:00:00,21,3,1,2015,269.10645,276.1209,12.0,286.66968,273.4385498046875,303.63365478515624
2015-01-08 21:00:00,22,3,1,2015,269.3501,276.1209,12.0,286.66968,273.4385498046875,303.63365478515624
2015-01-08 22:00:00,23,3,1,2015,270.5802,276.1209,12.0,286.66968,273.4385498046875,303.63365478515624
2015-01-08 23:00:00,0,4,1,2015,270.96838,276.1209,12.0,286.66968,273.4385498046875,303.63365478515624
2015-01-09 00:00:00,1,4,1,2015,271.20844,276.1209,12.0,286.66968,273.4385498046875,303.63365478515624
2015-01-09 01:00:00,2,4,1,2015,271.36847,276.1209,12.0,286.66968,273.4385498046875,303.63365478515624
2015-01-09 02:00:00,3,4,1,2015,271.57516,276.1209,12.0,286.66968,273.4385498046875,303.63365478515624
2015-01-09 03:00:00,4,4,1,2015,271.49716,276.1209,12.0,286.66968,273.4385498046875,303.63365478515624
2015-01-09 04:00:00,5,4,1,2015,271.40466,276.1209,12.0,286.66968,273.4385498046875,303.63365478515624
2015-01-09 05:00:00,6,4,1,2015,272.4234,276.1209,12.0,286.66968,273.4385498046875,303.63365478515624
2015-01-09 06:00:00,7,4,1,2015,272.47995,276.1209,12.0,286.66968,273.4385498046875,303.63365478515624
2015-01-09 07:00:00,8,4,1,2015,272.61328,276.1209,12.0,286.66968,273.4385498046875,303.63365478515624
2015-01-09 08:00:00,9,4,1,2015,274.4309,276.1209,12.0,286.66968,273.4385498046875,303.63365478515624
2015-01-09 09:00:00,10,4,1,2015,274.5227,276.1209,12.0,286.66968,273.4385498046875,303.63365478515624
2015-01-09 10:00:00,11,4,1,2015,277.07227,276.1209,12.0,286.66968,273.4385498046875,303.63365478515624
2015-01-09 11:00:00,12,4,1,2015,277.2793,276.1209,12.0,286.66968,273.4385498046875,303.63365478515624
2015-01-09 12:00:00,13,4,1,2015,277.3335,276.1209,12.0,286.66968,273.4385498046875,303.63365478515624
2015-01-09 13:00:00,14,4,1,2015,276.7627,276.1209,12.0,286.66968,273.4385498046875,303.63365478515624
2015-01-09 14:00:00,15,4,1,2015,276.0066,276.1209,12.0,286.66968,273.4385498046875,303.63365478515624
2015-01-09 15:00:00,16,4,1,2015,276.86108,276.1209,12.0,286.66968,273.4385498046875,303.63365478515624
2015-01-09 16:00:00,17,4,1,2015,276.82812,276.1209,12.0,286.66968,273.4385498046875,303.63365478515624
2015-01-09 17:00:00,18,4,1,2015,275.86523,276.1209,12.0,286.66968,273.4385498046875,303.63365478515624
2015-01-09 18:00:00,19,4,1,2015,275.656,276.1209,12.0,286.66968,273.4385498046875,303.63365478515624
2015-01-09 19:00:00,20,4,1,2015,275.84277,276.1209,12.0,286.66968,273.4385498046875,303.63365478515624
2015-01-09 20:00:00,21,4,1,2015,276.47607,276.1209,12.0,286.66968,273.4385498046875,303.63365478515624
2015-01-09 21:00:00,22,4,1,2015,276.15674,276.1209,12.0,286.66968,273.4385498046875,303.63365478515624
2015-01-09 22:00:00,23,4,1,2015,276.17114,276.1209,12.0,286.66968,273.4385498046875,303.63365478515624
2015-01-09 23:00:00,0,5,1,2015,276.22314,276.1209,12.0,286.66968,273.4385498046875,303.63365478515624
2015-01-10 00:00:00,1,5,1,2015,276.69263,276.1209,12.0,286.66968,273.4385498046875,303.63365478515624
2015-01-10 01:00:00,2,5,1,2015,277.03027,276.1209,12.0,286.66968,273.4385498046875,303.63365478515624
2015-01-10 02:00:00,3,5,1,2015,277.17383,276.1209,12.0,286.66968,273.4385498046875,303.63365478515624
2015-01-10 03:00:00,4,5,1,2015,277.03564,276.1209,12.0,286.66968,273.4385498046875,303.63365478515624
2015-01-10 04:00:00,5,5,1,2015,276.85254,276.1209,12.0,286.66968,273.4385498046875,303.63365478515624
2015-01-10 05:00:00,6,5,1,2015,276.94116,276.1209,12.0,286.66968,273.4385498046875,303.63365478515624
2015-01-10 06:00:00,7,5,1,2015,276.8755,276.1209,12.0,286.66968,273.4385498046875,303.63365478515624
2015-01-10 07:00:00,8,5,1,2015,276.91016,276.1209,12.0,286.66968,273.4385498046875,303.63365478515624
2015-01-10 08:00:00,9,5,1,2015,278.2754,276.1209,12.0,286.66968,273.4385498046875,303.63365478515624
2015-01-10 09:00:00,10,5,1,2015,278.5581,276.1209,12.0,286.66968,273.4385498046875,303.63365478515624
2015-01-10 10:00:00,11,5,1,2015,280.29272,276.1209,12.0,286.66968,273.4385498046875,303.63365478515624
2015-01-10 11:00:00,12,5,1,2015,280.95142,276.1209,12.0,286.66968,273.4385498046875,303.63365478515624
2015-01-10 12:00:00,13,5,1,2015,281.5901,276.1209,12.0,286.66968,273.4385498046875,303.63365478515624
2015-01-10 13:00:00,14,5,1,2015,282.18042,276.1209,12.0,286.66968,273.4385498046875,303.63365478515624
2015-01-10 14:00:00,15,5,1,2015,282.7439,276.1209,12.0,286.66968,273.4385498046875,303.63365478515624
2015-01-10 15:00:00,16,5,1,2015,282.91284,276.1209,12.0,286.66968,273.4385498046875,303.63365478515624
2015-01-10 16:00:00,17,5,1,2015,282.84937,276.1209,12.0,286.66968,273.4385498046875,303.63365478515624
2015-01-10 17:00:00,18,5,1,2015,280.56226,276.1209,12.0,286.66968,273.4385498046875,303.63365478515624
2015-01-10 18:00:00,19,5,1,2015,279.19336,276.1209,12.0,286.66968,273.4385498046875,303.63365478515624
2015-01-10 19:00:00,20,5,1,2015,278.4817,276.1209,12.0,286.66968,273.4385498046875,303.63365478515624
2015-01-10 20:00:00,21,5,1,2015,276.57007,276.1209,12.0,286.66968,273.4385498046875,303.63365478515624
2015-01-10 21:00:00,22,5,1,2015,276.0813,276.1209,12.0,286.66968,273.4385498046875,303.63365478515624
2015-01-10 22:00:00,23,5,1,2015,274.7163,276.1209,12.0,286.66968,273.4385498046875,303.63365478515624
2015-01-10 23:00:00,0,6,1,2015,274.9961,276.1209,12.0,286.66968,273.4385498046875,303.63365478515624
2015-01-11 00:00:00,1,6,1,2015,274.71265,276.1209,12.0,286.66968,273.4385498046875,303.63365478515624
