,Local hour of the day,Local day of the week,Local month of the year,Local year,Temperature (K),Monthly average temperature (K),Monthly average temperature rank,Annual average temperature (K),5 percentile temperature (K),95 percentile temperature (K)
2015-01-01 17:00:00,18,3,1,2015,275.34033,275.95026,11.0,285.09723,273.2260284423828,301.44794921874995
2015-01-01 18:00:00,19,3,1,2015,275.36182,275.95026,11.0,285.09723,273.2260284423828,301.44794921874995
2015-01-01 19:00:00,20,3,1,2015,275.3694,275.95026,11.0,285.09723,273.2260284423828,301.44794921874995
2015-01-01 20:00:00,21,3,1,2015,275.54175,275.95026,11.0,285.09723,273.2260284423828,301.44794921874995
2015-01-01 21:00:00,22,3,1,2015,275.71973,275.95026,11.0,285.09723,273.2260284423828,301.44794921874995
2015-01-01 22:00:00,23,3,1,2015,275.50513,275.95026,11.0,285.09723,273.2260284423828,301.44794921874995
2015-01-01 23:00:00,0,4,1,2015,274.74023,275.95026,11.0,285.09723,273.2260284423828,301.44794921874995
2015-01-02 00:00:00,1,4,1,2015,274.61304,275.95026,11.0,285.09723,273.2260284423828,301.44794921874995
2015-01-02 01:00:00,2,4,1,2015,274.38892,275.95026,11.0,285.09723,273.2260284423828,301.44794921874995
2015-01-02 02:00:00,3,4,1,2015,273.59985,275.95026,11.0,285.09723,273.2260284423828,301.44794921874995
2015-01-02 03:00:00,4,4,1,2015,273.42285,275.95026,11.0,285.09723,273.2260284423828,301.44794921874995
2015-01-02 04:00:00,5,4,1,2015,272.9558,275.95026,11.0,285.09723,273.2260284423828,301.44794921874995
2015-01-02 05:00:00,6,4,1,2015,272.10718,275.95026,11.0,285.09723,273.2260284423828,301.44794921874995
2015-01-02 06:00:00,7,4,1,2015,271.76416,275.95026,11.0,285.09723,273.2260284423828,301.44794921874995
2015-01-02 07:00:00,8,4,1,2015,271.74243,275.95026,11.0,285.09723,273.2260284423828,301.44794921874995
2015-01-02 08:00:00,9,4,1,2015,273.38477,275.95026,11.0,285.09723,273.2260284423828,301.44794921874995
2015-01-02 09:00:00,10,4,1,2015,274.63037,275.95026,11.0,285.09723,273.2260284423828,301.44794921874995
2015-01-02 10:00:00,11,4,1,2015,276.91162,275.95026,11.0,285.09723,273.2260284423828,301.44794921874995
2015-01-02 11:00:00,12,4,1,2015,278.1526,275.95026,11.0,285.09723,273.2260284423828,301.44794921874995
2015-01-02 12:00:00,13,4,1,2015,279.24414,275.95026,11.0,285.09723,273.2260284423828,301.44794921874995
2015-01-02 13:00:00,14,4,1,2015,279.6089,275.95026,11.0,285.09723,273.2260284423828,301.44794921874995
2015-01-02 14:00:00,15,4,1,2015,279.27856,275.95026,11.0,285.09723,273.2260284423828,301.44794921874995
2015-01-02 15:00:00,16,4,1,2015,278.6018,275.95026,11.0,285.09723,273.2260284423828,301.44794921874995
2015-01-02 16:00:00,17,4,1,2015,278.68384,275.95026,11.0,285.09723,273.2260284423828,301.44794921874995
2015-01-02 17:00:00,18,4,1,2015,278.4048,275.95026,11.0,285.09723,273.2260284423828,301.44794921874995
2015-01-02 18:00:00,19,4,1,2015,278.62134,275.95026,11.0,285.09723,273.2260284423828,301.44794921874995
2015-01-02 19:00:00,20,4,1,2015,278.75293,275.95026,11.0,285.09723,273.2260284423828,301.44794921874995
2015-01-02 20:00:00,21,4,1,2015,278.5569,275.95026,11.0,285.09723,273.2260284423828,301.44794921874995
2015-01-02 21:00:00,22,4,1,2015,278.39673,275.95026,11.0,285.09723,273.2260284423828,301.44794921874995
2015-01-02 22:00:00,23,4,1,2015,277.813,275.95026,11.0,285.09723,273.2260284423828,301.44794921874995
2015-01-02 23:00:00,0,5,1,2015,277.688,275.95026,11.0,285.09723,273.2260284423828,301.44794921874995
2015-01-03 00:00:00,1,5,1,2015,277.55933,275.95026,11.0,285.09723,273.2260284423828,301.44794921874995
2015-01-03 01:00:00,2,5,1,2015,277.76318,275.95026,11.0,285.09723,273.2260284423828,301.44794921874995
2015-01-03 02:00:00,3,5,1,2015,277.65918,275.95026,11.0,285.09723,273.2260284423828,301.44794921874995
2015-01-03 03:00:00,4,5,1,2015,277.58643,275.95026,11.0,285.09723,273.2260284423828,301.44794921874995
2015-01-03 04:00:00,5,5,1,2015,277.55884,275.95026,11.0,285.09723,273.2260284423828,301.44794921874995
2015-01-03 05:00:00,6,5,1,2015,277.36987,275.95026,11.0,285.09723,273.2260284423828,301.44794921874995
2015-01-03 06:00:00,7,5,1,2015,277.04932,275.95026,11.0,285.09723,273.2260284423828,301.44794921874995
2015-01-03 07:00:00,8,5,1,2015,276.7046,275.95026,11.0,285.09723,273.2260284423828,301.44794921874995
2015-01-03 08:00:00,9,5,1,2015,276.74023,275.95026,11.0,285.09723,273.2260284423828,301.44794921874995
2015-01-03 09:00:00,10,5,1,2015,276.59302,275.95026,11.0,285.09723,273.2260284423828,301.44794921874995
2015-01-03 10:00:00,11,5,1,2015,278.4934,275.95026,11.0,285.09723,273.2260284423828,301.44794921874995
2015-01-03 11:00:00,12,5,1,2015,278.8562,275.95026,11.0,285.09723,273.2260284423828,301.44794921874995
2015-01-03 12:00:00,13,5,1,2015,278.75903,275.95026,11.0,285.09723,273.2260284423828,301.44794921874995
2015-01-03 13:00:00,14,5,1,2015,278.67578,275.95026,11.0,285.09723,273.2260284423828,301.44794921874995
2015-01-03 14:00:00,15,5,1,2015,278.29492,275.95026,11.0,285.09723,273.2260284423828,301.44794921874995
2015-01-03 15:00:00,16,5,1,2015,278.01123,275.95026,11.0,285.09723,273.2260284423828,301.44794921874995
2015-01-03 16:00:00,17,5,1,2015,277.4392,275.95026,11.0,285.09723,273.2260284423828,301.44794921874995
2015-01-03 17:00:00,18,5,1,2015,276.8379,275.95026,11.0,285.09723,273.2260284423828,301.44794921874995
2015-01-03 18:00:00,19,5,1,2015,276.0349,275.95026,11.0,285.09723,273.2260284423828,301.44794921874995
2015-01-03 19:00:00,20,5,1,2015,275.13745,275.95026,11.0,285.09723,273.2260284423828,301.44794921874995
2015-01-03 20:00:00,21,5,1,2015,274.30176,275.95026,11.0,285.09723,273.2260284423828,301.44794921874995
2015-01-03 21:00:00,22,5,1,2015,273.9463,275.95026,11.0,285.09723,273.2260284423828,301.44794921874995
2015-01-03 22:00:00,23,5,1,2015,273.83228,275.95026,11.0,285.09723,273.2260284423828,301.44794921874995
2015-01-03 23:00:00,0,6,1,2015,273.75415,275.95026,11.0,285.09723,273.2260284423828,301.44794921874995
2015-01-04 00:00:00,1,6,1,2015,273.74854,275.95026,11.0,285.09723,273.2260284423828,301.44794921874995
2015-01-04 01:00:00,2,6,1,2015,273.80005,275.95026,11.0,285.09723,273.2260284423828,301.44794921874995
2015-01-04 02:00:00,3,6,1,2015,274.10547,275.95026,11.0,285.09723,273.2260284423828,301.44794921874995
2015-01-04 03:00:00,4,6,1,2015,274.50806,275.95026,11.0,285.09723,273.2260284423828,301.44794921874995
2015-01-04 04:00:00,5,6,1,2015,275.1194,275.95026,11.0,285.09723,273.2260284423828,301.44794921874995
2015-01-04 05:00:00,6,6,1,2015,275.4182,275.95026,11.0,285.09723,273.2260284423828,301.44794921874995
2015-01-04 06:00:00,7,6,1,2015,275.59277,275.95026,11.0,285.09723,273.2260284423828,301.44794921874995
2015-01-04 07:00:00,8,6,1,2015,275.5442,275.95026,11.0,285.09723,273.2260284423828,301.44794921874995
2015-01-04 08:00:00,9,6,1,2015,275.87964,275.95026,11.0,285.09723,273.2260284423828,301.44794921874995
2015-01-04 09:00:00,10,6,1,2015,276.4663,275.95026,11.0,285.09723,273.2260284423828,301.44794921874995
2015-01-04 10:00:00,11,6,1,2015,277.20532,275.95026,11.0,285.09723,273.2260284423828,301.44794921874995
2015-01-04 11:00:00,12,6,1,2015,277.45532,275.95026,11.0,285.09723,273.2260284423828,301.44794921874995
2015-01-04 12:00:00,13,6,1,2015,277.50024,275.95026,11.0,285.09723,273.2260284423828,301.44794921874995
2015-01-04 13:00:00,14,6,1,2015,277.19556,275.95026,11.0,285.09723,273.2260284423828,301.44794921874995
2015-01-04 14:00:00,15,6,1,2015,276.99634,275.95026,11.0,285.09723,273.2260284423828,301.44794921874995
2015-01-04 15:00:00,16,6,1,2015,276.48853,275.95026,11.0,285.09723,273.2260284423828,301.44794921874995
2015-01-04 16:00:00,17,6,1,2015,276.15308,275.95026,11.0,285.09723,273.2260284423828,301.44794921874995
2015-01-04 17:00:00,18,6,1,2015,275.66016,275.95026,11.0,285.09723,273.2260284423828,301.44794921874995
2015-01-04 18:00:00,19,6,1,2015,275.58105,275.95026,11.0,285.09723,273.2260284423828,301.44794921874995
2015-01-04 19:00:00,20,6,1,2015,275.31836,275.95026,11.0,285.09723,273.2260284423828,301.44794921874995
2015-01-04 20:00:00,21,6,1,2015,275.22754,275.95026,11.0,285.09723,273.2260284423828,301.44794921874995
2015-01-04 21:00:00,22,6,1,2015,275.0774,275.95026,11.0,285.09723,273.2260284423828,301.44794921874995
2015-01-04 22:00:00,23,6,1,2015,274.6172,275.95026,11.0,285.09723,273.2260284423828,301.44794921874995
2015-01-04 23:00:00,0,0,1,2015,274.5464,275.95026,11.0,285.09723,273.2260284423828,301.44794921874995
2015-01-05 00:00:00,1,0,1,2015,274.41162,275.95026,11.0,285.09723,273.2260284423828,301.44794921874995
2015-01-05 01:00:00,2,0,1,2015,274.2129,275.95026,11.0,285.09723,273.2260284423828,301.44794921874995
2015-01-05 02:00:00,3,0,1,2015,274.19678,275.95026,11.0,285.09723,273.2260284423828,301.44794921874995
2015-01-05 03:00:00,4,0,1,2015,274.15308,275.95026,11.0,285.09723,273.2260284423828,301.44794921874995
2015-01-05 04:00:00,5,0,1,2015,274.01025,275.95026,11.0,285.09723,273.2260284423828,301.44794921874995
2015-01-05 05:00:00,6,0,1,2015,274.33618,275.95026,11.0,285.09723,273.2260284423828,301.44794921874995
2015-01-05 06:00:00,7,0,1,2015,274.54266,275.95026,11.0,285.09723,273.2260284423828,301.44794921874995
2015-01-05 07:00:00,8,0,1,2015,274.6322,275.95026,11.0,285.09723,273.2260284423828,301.44794921874995
2015-01-05 08:00:00,9,0,1,2015,275.29443,275.95026,11.0,285.09723,273.2260284423828,301.44794921874995
2015-01-05 09:00:00,10,0,1,2015,275.48438,275.95026,11.0,285.09723,273.2260284423828,301.44794921874995
2015-01-05 10:00:00,11,0,1,2015,276.04443,275.95026,11.0,285.09723,273.2260284423828,301.44794921874995
2015-01-05 11:00:00,12,0,1,2015,276.1338,275.95026,11.0,285.09723,273.2260284423828,301.44794921874995
2015-01-05 12:00:00,13,0,1,2015,275.71948,275.95026,11.0,285.09723,273.2260284423828,301.44794921874995
2015-01-05 13:00:00,14,0,1,2015,275.32056,275.95026,11.0,285.09723,273.2260284423828,301.44794921874995
2015-01-05 14:00:00,15,0,1,2015,275.36035,275.95026,11.0,285.09723,273.2260284423828,301.44794921874995
2015-01-05 15:00:00,16,0,1,2015,275.33594,275.95026,11.0,285.09723,273.2260284423828,301.44794921874995
2015-01-05 16:00:00,17,0,1,2015,275.2129,275.95026,11.0,285.09723,273.2260284423828,301.44794921874995
2015-01-05 17:00:00,18,0,1,2015,275.11646,275.95026,11.0,285.09723,273.2260284423828,301.44794921874995
2015-01-05 18:00:00,19,0,1,2015,274.90283,275.95026,11.0,285.09723,273.2260284423828,301.44794921874995
2015-01-05 19:00:00,20,0,1,2015,274.87402,275.95026,11.0,285.09723,273.2260284423828,301.44794921874995
2015-01-05 20:00:00,21,0,1,2015,274.81006,275.95026,11.0,285.09723,273.2260284423828,301.44794921874995
2015-01-05 21:00:00,22,0,1,2015,274.82397,275.95026,11.0,285.09723,273.2260284423828,301.44794921874995
2015-01-05 22:00:00,23,0,1,2015,274.69824,275.95026,11.0,285.09723,273.2260284423828,301.44794921874995
2015-01-05 23:00:00,0,1,1,2015,274.74902,275.95026,11.0,285.09723,273.2260284423828,301.44794921874995
2015-01-06 00:00:00,1,1,1,2015,274.70044,275.95026,11.0,285.09723,273.2260284423828,301.44794921874995
2015-01-06 01:00:00,2,1,1,2015,274.7483,275.95026,11.0,285.09723,273.2260284423828,301.44794921874995
2015-01-06 02:00:00,3,1,1,2015,274.6294,275.95026,11.0,285.09723,273.2260284423828,301.44794921874995
2015-01-06 03:00:00,4,1,1,2015,274.3562,275.95026,11.0,285.09723,273.2260284423828,301.44794921874995
2015-01-06 04:00:00,5,1,1,2015,274.3147,275.95026,11.0,285.09723,273.2260284423828,301.44794921874995
2015-01-06 05:00:00,6,1,1,2015,273.97632,275.95026,11.0,285.09723,273.2260284423828,301.44794921874995
2015-01-06 06:00:00,7,1,1,2015,273.57397,275.95026,11.0,285.09723,273.2260284423828,301.44794921874995
2015-01-06 07:00:00,8,1,1,2015,273.73364,275.95026,11.0,285.09723,273.2260284423828,301.44794921874995
2015-01-06 08:00:00,9,1,1,2015,274.375,275.95026,11.0,285.09723,273.2260284423828,301.44794921874995
2015-01-06 09:00:00,10,1,1,2015,275.09692,275.95026,11.0,285.09723,273.2260284423828,301.44794921874995
2015-01-06 10:00:00,11,1,1,2015,275.1797,275.95026,11.0,285.09723,273.2260284423828,301.44794921874995
2015-01-06 11:00:00,12,1,1,2015,275.36328,275.95026,11.0,285.09723,273.2260284423828,301.44794921874995
2015-01-06 12:00:00,13,1,1,2015,275.66772,275.95026,11.0,285.09723,273.2260284423828,301.44794921874995
2015-01-06 13:00:00,14,1,1,2015,275.94702,275.95026,11.0,285.09723,273.2260284423828,301.44794921874995
2015-01-06 14:00:00,15,1,1,2015,275.47266,275.95026,11.0,285.09723,273.2260284423828,301.44794921874995
2015-01-06 15:00:00,16,1,1,2015,274.1289,275.95026,11.0,285.09723,273.2260284423828,301.44794921874995
2015-01-06 16:00:00,17,1,1,2015,272.37573,275.95026,11.0,285.09723,273.2260284423828,301.44794921874995
2015-01-06 17:00:00,18,1,1,2015,271.19897,275.95026,11.0,285.09723,273.2260284423828,301.44794921874995
2015-01-06 18:00:00,19,1,1,2015,270.90747,275.95026,11.0,285.09723,273.2260284423828,301.44794921874995
2015-01-06 19:00:00,20,1,1,2015,270.6289,275.95026,11.0,285.09723,273.2260284423828,301.44794921874995
2015-01-06 20:00:00,21,1,1,2015,269.96216,275.95026,11.0,285.09723,273.2260284423828,301.44794921874995
2015-01-06 21:00:00,22,1,1,2015,269.65472,275.95026,11.0,285.09723,273.2260284423828,301.44794921874995
2015-01-06 22:00:00,23,1,1,2015,269.51367,275.95026,11.0,285.09723,273.2260284423828,301.44794921874995
2015-01-06 23:00:00,0,2,1,2015,269.14584,275.95026,11.0,285.09723,273.2260284423828,301.44794921874995
2015-01-07 00:00:00,1,2,1,2015,269.03333,275.95026,11.0,285.09723,273.2260284423828,301.44794921874995
2015-01-07 01:00:00,2,2,1,2015,269.34058,275.95026,11.0,285.09723,273.2260284423828,301.44794921874995
2015-01-07 02:00:00,3,2,1,2015,269.35992,275.95026,11.0,285.09723,273.2260284423828,301.44794921874995
2015-01-07 03:00:00,4,2,1,2015,269.5121,275.95026,11.0,285.09723,273.2260284423828,301.44794921874995
2015-01-07 04:00:00,5,2,1,2015,269.57788,275.95026,11.0,285.09723,273.2260284423828,301.44794921874995
2015-01-07 05:00:00,6,2,1,2015,269.7036,275.95026,11.0,285.09723,273.2260284423828,301.44794921874995
2015-01-07 06:00:00,7,2,1,2015,269.84448,275.95026,11.0,285.09723,273.2260284423828,301.44794921874995
2015-01-07 07:00:00,8,2,1,2015,269.84888,275.95026,11.0,285.09723,273.2260284423828,301.44794921874995
2015-01-07 08:00:00,9,2,1,2015,270.05347,275.95026,11.0,285.09723,273.2260284423828,301.44794921874995
2015-01-07 09:00:00,10,2,1,2015,270.16333,275.95026,11.0,285.09723,273.2260284423828,301.44794921874995
2015-01-07 10:00:00,11,2,1,2015,270.54834,275.95026,11.0,285.09723,273.2260284423828,301.44794921874995
2015-01-07 11:00:00,12,2,1,2015,270.83447,275.95026,11.0,285.09723,273.2260284423828,301.44794921874995
2015-01-07 12:00:00,13,2,1,2015,270.94287,275.95026,11.0,285.09723,273.2260284423828,301.44794921874995
2015-01-07 13:00:00,14,2,1,2015,270.82202,275.95026,11.0,285.09723,273.2260284423828,301.44794921874995
2015-01-07 14:00:00,15,2,1,2015,270.719,275.95026,11.0,285.09723,273.2260284423828,301.44794921874995
2015-01-07 15:00:00,16,2,1,2015,270.5166,275.95026,11.0,285.09723,273.2260284423828,301.44794921874995
2015-01-07 16:00:00,17,2,1,2015,270.3225,275.95026,11.0,285.09723,273.2260284423828,301.44794921874995
2015-01-07 17:00:00,18,2,1,2015,270.23462,275.95026,11.0,285.09723,273.2260284423828,301.44794921874995
2015-01-07 18:00:00,19,2,1,2015,270.22925,275.95026,11.0,285.09723,273.2260284423828,301.44794921874995
2015-01-07 19:00:00,20,2,1,2015,270.32422,275.95026,11.0,285.09723,273.2260284423828,301.44794921874995
2015-01-07 20:00:00,21,2,1,2015,270.51392,275.95026,11.0,285.09723,273.2260284423828,301.44794921874995
2015-01-07 21:00:00,22,2,1,2015,270.25537,275.95026,11.0,285.09723,273.2260284423828,301.44794921874995
2015-01-07 22:00:00,23,2,1,2015,270.30933,275.95026,11.0,285.09723,273.2260284423828,301.44794921874995
2015-01-07 23:00:00,0,3,1,2015,270.3745,275.95026,11.0,285.09723,273.2260284423828,301.44794921874995
2015-01-08 00:00:00,1,3,1,2015,270.21216,275.95026,11.0,285.09723,273.2260284423828,301.44794921874995
2015-01-08 01:00:00,2,3,1,2015,269.91333,275.95026,11.0,285.09723,273.2260284423828,301.44794921874995
2015-01-08 02:00:00,3,3,1,2015,269.85596,275.95026,11.0,285.09723,273.2260284423828,301.44794921874995
2015-01-08 03:00:00,4,3,1,2015,269.5818,275.95026,11.0,285.09723,273.2260284423828,301.44794921874995
2015-01-08 04:00:00,5,3,1,2015,269.53198,275.95026,11.0,285.09723,273.2260284423828,301.44794921874995
2015-01-08 05:00:00,6,3,1,2015,269.72656,275.95026,11.0,285.09723,273.2260284423828,301.44794921874995
2015-01-08 06:00:00,7,3,1,2015,269.93262,275.95026,11.0,285.09723,273.2260284423828,301.44794921874995
2015-01-08 07:00:00,8,3,1,2015,270.12915,275.95026,11.0,285.09723,273.2260284423828,301.44794921874995
2015-01-08 08:00:00,9,3,1,2015,270.27612,275.95026,11.0,285.09723,273.2260284423828,301.44794921874995
2015-01-08 09:00:00,10,3,1,2015,270.17188,275.95026,11.0,285.09723,273.2260284423828,301.44794921874995
2015-01-08 10:00:00,11,3,1,2015,270.77734,275.95026,11.0,285.09723,273.2260284423828,301.44794921874995
2015-01-08 11:00:00,12,3,1,2015,271.03516,275.95026,11.0,285.09723,273.2260284423828,301.44794921874995
2015-01-08 12:00:00,13,3,1,2015,270.83887,275.95026,11.0,285.09723,273.2260284423828,301.44794921874995
2015-01-08 13:00:00,14,3,1,2015,271.0542,275.95026,11.0,285.09723,273.2260284423828,301.44794921874995
2015-01-08 14:00:00,15,3,1,2015,271.23828,275.95026,11.0,285.09723,273.2260284423828,301.44794921874995
2015-01-08 15:00:00,16,3,1,2015,271.3911,275.95026,11.0,285.09723,273.2260284423828,301.44794921874995
2015-01-08 16:00:00,17,3,1,2015,271.56714,275.95026,11.0,285.09723,273.2260284423828,301.44794921874995
2015-01-08 17:00:00,18,3,1,2015,271.98413,275.95026,11.0,285.09723,273.2260284423828,301.44794921874995
2015-01-08 18:00:00,19,3,1,2015,272.17285,275.95026,11.0,285.09723,273.2260284423828,301.44794921874995
2015-01-08 19:00:00,20,3,1,2015,272.4873,275.95026,11.0,285.09723,273.2260284423828,301.44794921874995
2015-01-08 20:00:00,21,3,1,2015,272.80762,275.95026,11.0,285.09723,273.2260284423828,301.44794921874995
2015-01-08 21:00:00,22,3,1,2015,272.77783,275.95026,11.0,285.09723,273.2260284423828,301.44794921874995
2015-01-08 22:00:00,23,3,1,2015,272.30078,275.95026,11.0,285.09723,273.2260284423828,301.44794921874995
2015-01-08 23:00:00,0,4,1,2015,272.04443,275.95026,11.0,285.09723,273.2260284423828,301.44794921874995
2015-01-09 00:00:00,1,4,1,2015,274.78442,275.95026,11.0,285.09723,273.2260284423828,301.44794921874995
2015-01-09 01:00:00,2,4,1,2015,278.2024,275.95026,11.0,285.09723,273.2260284423828,301.44794921874995
2015-01-09 02:00:00,3,4,1,2015,280.364,275.95026,11.0,285.09723,273.2260284423828,301.44794921874995
2015-01-09 03:00:00,4,4,1,2015,279.65527,275.95026,11.0,285.09723,273.2260284423828,301.44794921874995
2015-01-09 04:00:00,5,4,1,2015,279.3479,275.95026,11.0,285.09723,273.2260284423828,301.44794921874995
2015-01-09 05:00:00,6,4,1,2015,278.2788,275.95026,11.0,285.09723,273.2260284423828,301.44794921874995
2015-01-09 06:00:00,7,4,1,2015,277.5227,275.95026,11.0,285.09723,273.2260284423828,301.44794921874995
2015-01-09 07:00:00,8,4,1,2015,277.3086,275.95026,11.0,285.09723,273.2260284423828,301.44794921874995
2015-01-09 08:00:00,9,4,1,2015,278.3899,275.95026,11.0,285.09723,273.2260284423828,301.44794921874995
2015-01-09 09:00:00,10,4,1,2015,279.65747,275.95026,11.0,285.09723,273.2260284423828,301.44794921874995
2015-01-09 10:00:00,11,4,1,2015,281.00586,275.95026,11.0,285.09723,273.2260284423828,301.44794921874995
2015-01-09 11:00:00,12,4,1,2015,281.01953,275.95026,11.0,285.09723,273.2260284423828,301.44794921874995
2015-01-09 12:00:00,13,4,1,2015,281.58765,275.95026,11.0,285.09723,273.2260284423828,301.44794921874995
2015-01-09 13:00:00,14,4,1,2015,281.8252,275.95026,11.0,285.09723,273.2260284423828,301.44794921874995
2015-01-09 14:00:00,15,4,1,2015,282.12964,275.95026,11.0,285.09723,273.2260284423828,301.44794921874995
2015-01-09 15:00:00,16,4,1,2015,283.51147,275.95026,11.0,285.09723,273.2260284423828,301.44794921874995
2015-01-09 16:00:00,17,4,1,2015,284.1836,275.95026,11.0,285.09723,273.2260284423828,301.44794921874995
2015-01-09 17:00:00,18,4,1,2015,283.1543,275.95026,11.0,285.09723,273.2260284423828,301.44794921874995
2015-01-09 18:00:00,19,4,1,2015,282.54077,275.95026,11.0,285.09723,273.2260284423828,301.44794921874995
2015-01-09 19:00:00,20,4,1,2015,282.56543,275.95026,11.0,285.09723,273.2260284423828,301.44794921874995
2015-01-09 20:00:00,21,4,1,2015,282.60107,275.95026,11.0,285.09723,273.2260284423828,301.44794921874995
2015-01-09 21:00:00,22,4,1,2015,282.5708,275.95026,11.0,285.09723,273.2260284423828,301.44794921874995
2015-01-09 22:00:00,23,4,1,2015,282.3274,275.95026,11.0,285.09723,273.2260284423828,301.44794921874995
2015-01-09 23:00:00,0,5,1,2015,282.0337,275.95026,11.0,285.09723,273.2260284423828,301.44794921874995
2015-01-10 00:00:00,1,5,1,2015,282.1106,275.95026,11.0,285.09723,273.2260284423828,301.44794921874995
2015-01-10 01:00:00,2,5,1,2015,282.2881,275.95026,11.0,285.09723,273.2260284423828,301.44794921874995
2015-01-10 02:00:00,3,5,1,2015,282.13477,275.95026,11.0,285.09723,273.2260284423828,301.44794921874995
2015-01-10 03:00:00,4,5,1,2015,282.2622,275.95026,11.0,285.09723,273.2260284423828,301.44794921874995
2015-01-10 04:00:00,5,5,1,2015,282.4619,275.95026,11.0,285.09723,273.2260284423828,301.44794921874995
2015-01-10 05:00:00,6,5,1,2015,282.99585,275.95026,11.0,285.09723,273.2260284423828,301.44794921874995
2015-01-10 06:00:00,7,5,1,2015,283.61963,275.95026,11.0,285.09723,273.2260284423828,301.44794921874995
2015-01-10 07:00:00,8,5,1,2015,284.2539,275.95026,11.0,285.09723,273.2260284423828,301.44794921874995
2015-01-10 08:00:00,9,5,1,2015,285.38257,275.95026,11.0,285.09723,273.2260284423828,301.44794921874995
2015-01-10 09:00:00,10,5,1,2015,285.9895,275.95026,11.0,285.09723,273.2260284423828,301.44794921874995
2015-01-10 10:00:00,11,5,1,2015,287.80835,275.95026,11.0,285.09723,273.2260284423828,301.44794921874995
2015-01-10 11:00:00,12,5,1,2015,289.28906,275.95026,11.0,285.09723,273.2260284423828,301.44794921874995
2015-01-10 12:00:00,13,5,1,2015,289.88086,275.95026,11.0,285.09723,273.2260284423828,301.44794921874995
2015-01-10 13:00:00,14,5,1,2015,290.05322,275.95026,11.0,285.09723,273.2260284423828,301.44794921874995
2015-01-10 14:00:00,15,5,1,2015,289.72607,275.95026,11.0,285.09723,273.2260284423828,301.44794921874995
2015-01-10 15:00:00,16,5,1,2015,289.2329,275.95026,11.0,285.09723,273.2260284423828,301.44794921874995
2015-01-10 16:00:00,17,5,1,2015,289.18335,275.95026,11.0,285.09723,273.2260284423828,301.44794921874995
2015-01-10 17:00:00,18,5,1,2015,289.2224,275.95026,11.0,285.09723,273.2260284423828,301.44794921874995
2015-01-10 18:00:00,19,5,1,2015,289.04297,275.95026,11.0,285.09723,273.2260284423828,301.44794921874995
2015-01-10 19:00:00,20,5,1,2015,288.97778,275.95026,11.0,285.09723,273.2260284423828,301.44794921874995
2015-01-10 20:00:00,21,5,1,2015,288.88623,275.95026,11.0,285.09723,273.2260284423828,301.44794921874995
2015-01-10 21:00:00,22,5,1,2015,288.5166,275.95026,11.0,285.09723,273.2260284423828,301.44794921874995
2015-01-10 22:00:00,23,5,1,2015,288.41162,275.95026,11.0,285.09723,273.2260284423828,301.44794921874995
2015-01-10 23:00:00,0,6,1,2015,287.66797,275.95026,11.0,285.09723,273.2260284423828,301.44794921874995
2015-01-11 00:00:00,1,6,1,2015,286.3982,275.95026,11.0,285.09723,273.2260284423828,301.44794921874995
