,Local hour of the day,Local day of the week,Local month of the year,Local year,Temperature (K),Monthly average temperature (K),Monthly average temperature rank,Annual average temperature (K),5 percentile temperature (K),95 percentile temperature (K)
2015-01-02 02:00:00,2,4,1,2015,279.04346,277.86023,11.0,282.7154,275.27451171875,289.2632690429688
2015-01-02 03:00:00,3,4,1,2015,278.68652,277.86023,11.0,282.7154,275.27451171875,289.2632690429688
2015-01-02 04:00:00,4,4,1,2015,278.24707,277.86023,11.0,282.7154,275.27451171875,289.2632690429688
2015-01-02 05:00:00,5,4,1,2015,278.03125,277.86023,11.0,282.7154,275.27451171875,289.2632690429688
2015-01-02 06:00:00,6,4,1,2015,277.91467,277.86023,11.0,282.7154,275.27451171875,289.2632690429688
2015-01-02 07:00:00,7,4,1,2015,277.75818,277.86023,11.0,282.7154,275.27451171875,289.2632690429688
2015-01-02 08:00:00,8,4,1,2015,277.6505,277.86023,11.0,282.7154,275.27451171875,289.2632690429688
2015-01-02 09:00:00,9,4,1,2015,277.28296,277.86023,11.0,282.7154,275.27451171875,289.2632690429688
2015-01-02 10:00:00,10,4,1,2015,277.65198,277.86023,11.0,282.7154,275.27451171875,289.2632690429688
2015-01-02 11:00:00,11,4,1,2015,278.35974,277.86023,11.0,282.7154,275.27451171875,289.2632690429688
2015-01-02 12:00:00,12,4,1,2015,279.01196,277.86023,11.0,282.7154,275.27451171875,289.2632690429688
2015-01-02 13:00:00,13,4,1,2015,279.3805,277.86023,11.0,282.7154,275.27451171875,289.2632690429688
2015-01-02 14:00:00,14,4,1,2015,279.57166,277.86023,11.0,282.7154,275.27451171875,289.2632690429688
2015-01-02 15:00:00,15,4,1,2015,279.28955,277.86023,11.0,282.7154,275.27451171875,289.2632690429688
2015-01-02 16:00:00,16,4,1,2015,278.66833,277.86023,11.0,282.7154,275.27451171875,289.2632690429688
2015-01-02 17:00:00,17,4,1,2015,278.29358,277.86023,11.0,282.7154,275.27451171875,289.2632690429688
2015-01-02 18:00:00,18,4,1,2015,278.2621,277.86023,11.0,282.7154,275.27451171875,289.2632690429688
2015-01-02 19:00:00,19,4,1,2015,278.55383,277.86023,11.0,282.7154,275.27451171875,289.2632690429688
2015-01-02 20:00:00,20,4,1,2015,278.5786,277.86023,11.0,282.7154,275.27451171875,289.2632690429688
2015-01-02 21:00:00,21,4,1,2015,278.68384,277.86023,11.0,282.7154,275.27451171875,289.2632690429688
2015-01-02 22:00:00,22,4,1,2015,278.74255,277.86023,11.0,282.7154,275.27451171875,289.2632690429688
2015-01-02 23:00:00,23,4,1,2015,278.84448,277.86023,11.0,282.7154,275.27451171875,289.2632690429688
2015-01-03 00:00:00,0,5,1,2015,278.76648,277.86023,11.0,282.7154,275.27451171875,289.2632690429688
2015-01-03 01:00:00,1,5,1,2015,278.52905,277.86023,11.0,282.7154,275.27451171875,289.2632690429688
2015-01-03 02:00:00,2,5,1,2015,277.95825,277.86023,11.0,282.7154,275.27451171875,289.2632690429688
2015-01-03 03:00:00,3,5,1,2015,277.51245,277.86023,11.0,282.7154,275.27451171875,289.2632690429688
2015-01-03 04:00:00,4,5,1,2015,277.14673,277.86023,11.0,282.7154,275.27451171875,289.2632690429688
2015-01-03 05:00:00,5,5,1,2015,276.6377,277.86023,11.0,282.7154,275.27451171875,289.2632690429688
2015-01-03 06:00:00,6,5,1,2015,276.49658,277.86023,11.0,282.7154,275.27451171875,289.2632690429688
2015-01-03 07:00:00,7,5,1,2015,276.63428,277.86023,11.0,282.7154,275.27451171875,289.2632690429688
2015-01-03 08:00:00,8,5,1,2015,276.67407,277.86023,11.0,282.7154,275.27451171875,289.2632690429688
2015-01-03 09:00:00,9,5,1,2015,276.4546,277.86023,11.0,282.7154,275.27451171875,289.2632690429688
2015-01-03 10:00:00,10,5,1,2015,277.07544,277.86023,11.0,282.7154,275.27451171875,289.2632690429688
2015-01-03 11:00:00,11,5,1,2015,277.1631,277.86023,11.0,282.7154,275.27451171875,289.2632690429688
2015-01-03 12:00:00,12,5,1,2015,277.93896,277.86023,11.0,282.7154,275.27451171875,289.2632690429688
2015-01-03 13:00:00,13,5,1,2015,278.27954,277.86023,11.0,282.7154,275.27451171875,289.2632690429688
2015-01-03 14:00:00,14,5,1,2015,278.75024,277.86023,11.0,282.7154,275.27451171875,289.2632690429688
2015-01-03 15:00:00,15,5,1,2015,278.7964,277.86023,11.0,282.7154,275.27451171875,289.2632690429688
2015-01-03 16:00:00,16,5,1,2015,278.25757,277.86023,11.0,282.7154,275.27451171875,289.2632690429688
2015-01-03 17:00:00,17,5,1,2015,277.48828,277.86023,11.0,282.7154,275.27451171875,289.2632690429688
2015-01-03 18:00:00,18,5,1,2015,276.87695,277.86023,11.0,282.7154,275.27451171875,289.2632690429688
2015-01-03 19:00:00,19,5,1,2015,276.458,277.86023,11.0,282.7154,275.27451171875,289.2632690429688
2015-01-03 20:00:00,20,5,1,2015,275.91895,277.86023,11.0,282.7154,275.27451171875,289.2632690429688
2015-01-03 21:00:00,21,5,1,2015,275.9231,277.86023,11.0,282.7154,275.27451171875,289.2632690429688
2015-01-03 22:00:00,22,5,1,2015,273.84204,277.86023,11.0,282.7154,275.27451171875,289.2632690429688
2015-01-03 23:00:00,23,5,1,2015,274.46704,277.86023,11.0,282.7154,275.27451171875,289.2632690429688
2015-01-04 00:00:00,0,6,1,2015,273.5183,277.86023,11.0,282.7154,275.27451171875,289.2632690429688
2015-01-04 01:00:00,1,6,1,2015,272.46216,277.86023,11.0,282.7154,275.27451171875,289.2632690429688
2015-01-04 02:00:00,2,6,1,2015,272.47485,277.86023,11.0,282.7154,275.27451171875,289.2632690429688
2015-01-04 03:00:00,3,6,1,2015,272.68408,277.86023,11.0,282.7154,275.27451171875,289.2632690429688
2015-01-04 04:00:00,4,6,1,2015,273.29126,277.86023,11.0,282.7154,275.27451171875,289.2632690429688
2015-01-04 05:00:00,5,6,1,2015,274.58032,277.86023,11.0,282.7154,275.27451171875,289.2632690429688
2015-01-04 06:00:00,6,6,1,2015,275.16504,277.86023,11.0,282.7154,275.27451171875,289.2632690429688
2015-01-04 07:00:00,7,6,1,2015,275.96436,277.86023,11.0,282.7154,275.27451171875,289.2632690429688
2015-01-04 08:00:00,8,6,1,2015,276.76855,277.86023,11.0,282.7154,275.27451171875,289.2632690429688
2015-01-04 09:00:00,9,6,1,2015,277.10132,277.86023,11.0,282.7154,275.27451171875,289.2632690429688
2015-01-04 10:00:00,10,6,1,2015,277.34985,277.86023,11.0,282.7154,275.27451171875,289.2632690429688
2015-01-04 11:00:00,11,6,1,2015,278.60583,277.86023,11.0,282.7154,275.27451171875,289.2632690429688
2015-01-04 12:00:00,12,6,1,2015,279.40662,277.86023,11.0,282.7154,275.27451171875,289.2632690429688
2015-01-04 13:00:00,13,6,1,2015,279.80896,277.86023,11.0,282.7154,275.27451171875,289.2632690429688
2015-01-04 14:00:00,14,6,1,2015,279.7854,277.86023,11.0,282.7154,275.27451171875,289.2632690429688
2015-01-04 15:00:00,15,6,1,2015,279.79138,277.86023,11.0,282.7154,275.27451171875,289.2632690429688
2015-01-04 16:00:00,16,6,1,2015,279.3329,277.86023,11.0,282.7154,275.27451171875,289.2632690429688
2015-01-04 17:00:00,17,6,1,2015,278.7854,277.86023,11.0,282.7154,275.27451171875,289.2632690429688
2015-01-04 18:00:00,18,6,1,2015,278.9054,277.86023,11.0,282.7154,275.27451171875,289.2632690429688
2015-01-04 19:00:00,19,6,1,2015,278.74023,277.86023,11.0,282.7154,275.27451171875,289.2632690429688
2015-01-04 20:00:00,20,6,1,2015,279.04614,277.86023,11.0,282.7154,275.27451171875,289.2632690429688
2015-01-04 21:00:00,21,6,1,2015,279.2865,277.86023,11.0,282.7154,275.27451171875,289.2632690429688
2015-01-04 22:00:00,22,6,1,2015,279.35376,277.86023,11.0,282.7154,275.27451171875,289.2632690429688
2015-01-04 23:00:00,23,6,1,2015,279.11682,277.86023,11.0,282.7154,275.27451171875,289.2632690429688
2015-01-05 00:00:00,0,0,1,2015,279.2478,277.86023,11.0,282.7154,275.27451171875,289.2632690429688
2015-01-05 01:00:00,1,0,1,2015,279.68958,277.86023,11.0,282.7154,275.27451171875,289.2632690429688
2015-01-05 02:00:00,2,0,1,2015,279.93713,277.86023,11.0,282.7154,275.27451171875,289.2632690429688
2015-01-05 03:00:00,3,0,1,2015,280.0204,277.86023,11.0,282.7154,275.27451171875,289.2632690429688
2015-01-05 04:00:00,4,0,1,2015,280.18225,277.86023,11.0,282.7154,275.27451171875,289.2632690429688
2015-01-05 05:00:00,5,0,1,2015,280.5083,277.86023,11.0,282.7154,275.27451171875,289.2632690429688
2015-01-05 06:00:00,6,0,1,2015,280.91565,277.86023,11.0,282.7154,275.27451171875,289.2632690429688
2015-01-05 07:00:00,7,0,1,2015,281.19666,277.86023,11.0,282.7154,275.27451171875,289.2632690429688
2015-01-05 08:00:00,8,0,1,2015,281.45654,277.86023,11.0,282.7154,275.27451171875,289.2632690429688
2015-01-05 09:00:00,9,0,1,2015,281.97858,277.86023,11.0,282.7154,275.27451171875,289.2632690429688
2015-01-05 10:00:00,10,0,1,2015,282.03088,277.86023,11.0,282.7154,275.27451171875,289.2632690429688
2015-01-05 11:00:00,11,0,1,2015,282.708,277.86023,11.0,282.7154,275.27451171875,289.2632690429688
2015-01-05 12:00:00,12,0,1,2015,283.05554,277.86023,11.0,282.7154,275.27451171875,289.2632690429688
2015-01-05 13:00:00,13,0,1,2015,283.1018,277.86023,11.0,282.7154,275.27451171875,289.2632690429688
2015-01-05 14:00:00,14,0,1,2015,283.0929,277.86023,11.0,282.7154,275.27451171875,289.2632690429688
2015-01-05 15:00:00,15,0,1,2015,282.9845,277.86023,11.0,282.7154,275.27451171875,289.2632690429688
2015-01-05 16:00:00,16,0,1,2015,282.98633,277.86023,11.0,282.7154,275.27451171875,289.2632690429688
2015-01-05 17:00:00,17,0,1,2015,282.94653,277.86023,11.0,282.7154,275.27451171875,289.2632690429688
2015-01-05 18:00:00,18,0,1,2015,282.83057,277.86023,11.0,282.7154,275.27451171875,289.2632690429688
2015-01-05 19:00:00,19,0,1,2015,282.79407,277.86023,11.0,282.7154,275.27451171875,289.2632690429688
2015-01-05 20:00:00,20,0,1,2015,282.70667,277.86023,11.0,282.7154,275.27451171875,289.2632690429688
2015-01-05 21:00:00,21,0,1,2015,282.7185,277.86023,11.0,282.7154,275.27451171875,289.2632690429688
2015-01-05 22:00:00,22,0,1,2015,282.4873,277.86023,11.0,282.7154,275.27451171875,289.2632690429688
2015-01-05 23:00:00,23,0,1,2015,282.4563,277.86023,11.0,282.7154,275.27451171875,289.2632690429688
2015-01-06 00:00:00,0,1,1,2015,282.30225,277.86023,11.0,282.7154,275.27451171875,289.2632690429688
2015-01-06 01:00:00,1,1,1,2015,282.09607,277.86023,11.0,282.7154,275.27451171875,289.2632690429688
2015-01-06 02:00:00,2,1,1,2015,281.2898,277.86023,11.0,282.7154,275.27451171875,289.2632690429688
2015-01-06 03:00:00,3,1,1,2015,281.2041,277.86023,11.0,282.7154,275.27451171875,289.2632690429688
2015-01-06 04:00:00,4,1,1,2015,280.6565,277.86023,11.0,282.7154,275.27451171875,289.2632690429688
2015-01-06 05:00:00,5,1,1,2015,278.32812,277.86023,11.0,282.7154,275.27451171875,289.2632690429688
2015-01-06 06:00:00,6,1,1,2015,276.6875,277.86023,11.0,282.7154,275.27451171875,289.2632690429688
2015-01-06 07:00:00,7,1,1,2015,276.37256,277.86023,11.0,282.7154,275.27451171875,289.2632690429688
2015-01-06 08:00:00,8,1,1,2015,276.0725,277.86023,11.0,282.7154,275.27451171875,289.2632690429688
2015-01-06 09:00:00,9,1,1,2015,276.17322,277.86023,11.0,282.7154,275.27451171875,289.2632690429688
2015-01-06 10:00:00,10,1,1,2015,277.14075,277.86023,11.0,282.7154,275.27451171875,289.2632690429688
2015-01-06 11:00:00,11,1,1,2015,277.82043,277.86023,11.0,282.7154,275.27451171875,289.2632690429688
2015-01-06 12:00:00,12,1,1,2015,278.61328,277.86023,11.0,282.7154,275.27451171875,289.2632690429688
2015-01-06 13:00:00,13,1,1,2015,279.07214,277.86023,11.0,282.7154,275.27451171875,289.2632690429688
2015-01-06 14:00:00,14,1,1,2015,279.35156,277.86023,11.0,282.7154,275.27451171875,289.2632690429688
2015-01-06 15:00:00,15,1,1,2015,279.14478,277.86023,11.0,282.7154,275.27451171875,289.2632690429688
2015-01-06 16:00:00,16,1,1,2015,278.52417,277.86023,11.0,282.7154,275.27451171875,289.2632690429688
2015-01-06 17:00:00,17,1,1,2015,277.82605,277.86023,11.0,282.7154,275.27451171875,289.2632690429688
2015-01-06 18:00:00,18,1,1,2015,277.58728,277.86023,11.0,282.7154,275.27451171875,289.2632690429688
2015-01-06 19:00:00,19,1,1,2015,277.67603,277.86023,11.0,282.7154,275.27451171875,289.2632690429688
2015-01-06 20:00:00,20,1,1,2015,277.49353,277.86023,11.0,282.7154,275.27451171875,289.2632690429688
2015-01-06 21:00:00,21,1,1,2015,277.79346,277.86023,11.0,282.7154,275.27451171875,289.2632690429688
2015-01-06 22:00:00,22,1,1,2015,277.96875,277.86023,11.0,282.7154,275.27451171875,289.2632690429688
2015-01-06 23:00:00,23,1,1,2015,278.32166,277.86023,11.0,282.7154,275.27451171875,289.2632690429688
2015-01-07 00:00:00,0,2,1,2015,278.65442,277.86023,11.0,282.7154,275.27451171875,289.2632690429688
2015-01-07 01:00:00,1,2,1,2015,279.1687,277.86023,11.0,282.7154,275.27451171875,289.2632690429688
2015-01-07 02:00:00,2,2,1,2015,279.75452,277.86023,11.0,282.7154,275.27451171875,289.2632690429688
2015-01-07 03:00:00,3,2,1,2015,280.11755,277.86023,11.0,282.7154,275.27451171875,289.2632690429688
2015-01-07 04:00:00,4,2,1,2015,280.2577,277.86023,11.0,282.7154,275.27451171875,289.2632690429688
2015-01-07 05:00:00,5,2,1,2015,280.54346,277.86023,11.0,282.7154,275.27451171875,289.2632690429688
2015-01-07 06:00:00,6,2,1,2015,280.97144,277.86023,11.0,282.7154,275.27451171875,289.2632690429688
2015-01-07 07:00:00,7,2,1,2015,281.2356,277.86023,11.0,282.7154,275.27451171875,289.2632690429688
2015-01-07 08:00:00,8,2,1,2015,281.4364,277.86023,11.0,282.7154,275.27451171875,289.2632690429688
2015-01-07 09:00:00,9,2,1,2015,281.61475,277.86023,11.0,282.7154,275.27451171875,289.2632690429688
2015-01-07 10:00:00,10,2,1,2015,281.90576,277.86023,11.0,282.7154,275.27451171875,289.2632690429688
2015-01-07 11:00:00,11,2,1,2015,282.41272,277.86023,11.0,282.7154,275.27451171875,289.2632690429688
2015-01-07 12:00:00,12,2,1,2015,282.8922,277.86023,11.0,282.7154,275.27451171875,289.2632690429688
2015-01-07 13:00:00,13,2,1,2015,283.40417,277.86023,11.0,282.7154,275.27451171875,289.2632690429688
2015-01-07 14:00:00,14,2,1,2015,283.63318,277.86023,11.0,282.7154,275.27451171875,289.2632690429688
2015-01-07 15:00:00,15,2,1,2015,283.755,277.86023,11.0,282.7154,275.27451171875,289.2632690429688
2015-01-07 16:00:00,16,2,1,2015,283.73877,277.86023,11.0,282.7154,275.27451171875,289.2632690429688
2015-01-07 17:00:00,17,2,1,2015,283.63696,277.86023,11.0,282.7154,275.27451171875,289.2632690429688
2015-01-07 18:00:00,18,2,1,2015,283.78796,277.86023,11.0,282.7154,275.27451171875,289.2632690429688
2015-01-07 19:00:00,19,2,1,2015,283.42188,277.86023,11.0,282.7154,275.27451171875,289.2632690429688
2015-01-07 20:00:00,20,2,1,2015,283.01794,277.86023,11.0,282.7154,275.27451171875,289.2632690429688
2015-01-07 21:00:00,21,2,1,2015,282.11865,277.86023,11.0,282.7154,275.27451171875,289.2632690429688
2015-01-07 22:00:00,22,2,1,2015,281.27026,277.86023,11.0,282.7154,275.27451171875,289.2632690429688
2015-01-07 23:00:00,23,2,1,2015,280.58545,277.86023,11.0,282.7154,275.27451171875,289.2632690429688
2015-01-08 00:00:00,0,3,1,2015,280.29626,277.86023,11.0,282.7154,275.27451171875,289.2632690429688
2015-01-08 01:00:00,1,3,1,2015,280.14783,277.86023,11.0,282.7154,275.27451171875,289.2632690429688
2015-01-08 02:00:00,2,3,1,2015,279.94214,277.86023,11.0,282.7154,275.27451171875,289.2632690429688
2015-01-08 03:00:00,3,3,1,2015,279.7771,277.86023,11.0,282.7154,275.27451171875,289.2632690429688
2015-01-08 04:00:00,4,3,1,2015,279.40698,277.86023,11.0,282.7154,275.27451171875,289.2632690429688
2015-01-08 05:00:00,5,3,1,2015,278.8147,277.86023,11.0,282.7154,275.27451171875,289.2632690429688
2015-01-08 06:00:00,6,3,1,2015,278.60278,277.86023,11.0,282.7154,275.27451171875,289.2632690429688
2015-01-08 07:00:00,7,3,1,2015,278.17224,277.86023,11.0,282.7154,275.27451171875,289.2632690429688
2015-01-08 08:00:00,8,3,1,2015,277.69226,277.86023,11.0,282.7154,275.27451171875,289.2632690429688
2015-01-08 09:00:00,9,3,1,2015,277.54102,277.86023,11.0,282.7154,275.27451171875,289.2632690429688
2015-01-08 10:00:00,10,3,1,2015,278.18774,277.86023,11.0,282.7154,275.27451171875,289.2632690429688
2015-01-08 11:00:00,11,3,1,2015,278.8418,277.86023,11.0,282.7154,275.27451171875,289.2632690429688
2015-01-08 12:00:00,12,3,1,2015,279.3313,277.86023,11.0,282.7154,275.27451171875,289.2632690429688
2015-01-08 13:00:00,13,3,1,2015,279.63025,277.86023,11.0,282.7154,275.27451171875,289.2632690429688
2015-01-08 14:00:00,14,3,1,2015,279.66406,277.86023,11.0,282.7154,275.27451171875,289.2632690429688
2015-01-08 15:00:00,15,3,1,2015,279.37952,277.86023,11.0,282.7154,275.27451171875,289.2632690429688
2015-01-08 16:00:00,16,3,1,2015,279.29565,277.86023,11.0,282.7154,275.27451171875,289.2632690429688
2015-01-08 17:00:00,17,3,1,2015,279.2439,277.86023,11.0,282.7154,275.27451171875,289.2632690429688
2015-01-08 18:00:00,18,3,1,2015,279.59692,277.86023,11.0,282.7154,275.27451171875,289.2632690429688
2015-01-08 19:00:00,19,3,1,2015,279.94238,277.86023,11.0,282.7154,275.27451171875,289.2632690429688
2015-01-08 20:00:00,20,3,1,2015,280.20605,277.86023,11.0,282.7154,275.27451171875,289.2632690429688
2015-01-08 21:00:00,21,3,1,2015,280.68628,277.86023,11.0,282.7154,275.27451171875,289.2632690429688
2015-01-08 22:00:00,22,3,1,2015,280.7483,277.86023,11.0,282.7154,275.27451171875,289.2632690429688
2015-01-08 23:00:00,23,3,1,2015,281.67163,277.86023,11.0,282.7154,275.27451171875,289.2632690429688
2015-01-09 00:00:00,0,4,1,2015,282.56592,277.86023,11.0,282.7154,275.27451171875,289.2632690429688
2015-01-09 01:00:00,1,4,1,2015,283.39392,277.86023,11.0,282.7154,275.27451171875,289.2632690429688
2015-01-09 02:00:00,2,4,1,2015,283.2959,277.86023,11.0,282.7154,275.27451171875,289.2632690429688
2015-01-09 03:00:00,3,4,1,2015,282.6964,277.86023,11.0,282.7154,275.27451171875,289.2632690429688
2015-01-09 04:00:00,4,4,1,2015,282.05896,277.86023,11.0,282.7154,275.27451171875,289.2632690429688
2015-01-09 05:00:00,5,4,1,2015,281.568,277.86023,11.0,282.7154,275.27451171875,289.2632690429688
2015-01-09 06:00:00,6,4,1,2015,281.03467,277.86023,11.0,282.7154,275.27451171875,289.2632690429688
2015-01-09 07:00:00,7,4,1,2015,280.60742,277.86023,11.0,282.7154,275.27451171875,289.2632690429688
2015-01-09 08:00:00,8,4,1,2015,280.17712,277.86023,11.0,282.7154,275.27451171875,289.2632690429688
2015-01-09 09:00:00,9,4,1,2015,280.0542,277.86023,11.0,282.7154,275.27451171875,289.2632690429688
2015-01-09 10:00:00,10,4,1,2015,280.7854,277.86023,11.0,282.7154,275.27451171875,289.2632690429688
2015-01-09 11:00:00,11,4,1,2015,281.21887,277.86023,11.0,282.7154,275.27451171875,289.2632690429688
2015-01-09 12:00:00,12,4,1,2015,282.01147,277.86023,11.0,282.7154,275.27451171875,289.2632690429688
2015-01-09 13:00:00,13,4,1,2015,284.71802,277.86023,11.0,282.7154,275.27451171875,289.2632690429688
2015-01-09 14:00:00,14,4,1,2015,286.34473,277.86023,11.0,282.7154,275.27451171875,289.2632690429688
2015-01-09 15:00:00,15,4,1,2015,286.52124,277.86023,11.0,282.7154,275.27451171875,289.2632690429688
2015-01-09 16:00:00,16,4,1,2015,286.49048,277.86023,11.0,282.7154,275.27451171875,289.2632690429688
2015-01-09 17:00:00,17,4,1,2015,286.1914,277.86023,11.0,282.7154,275.27451171875,289.2632690429688
2015-01-09 18:00:00,18,4,1,2015,286.12878,277.86023,11.0,282.7154,275.27451171875,289.2632690429688
2015-01-09 19:00:00,19,4,1,2015,285.89563,277.86023,11.0,282.7154,275.27451171875,289.2632690429688
2015-01-09 20:00:00,20,4,1,2015,285.82373,277.86023,11.0,282.7154,275.27451171875,289.2632690429688
2015-01-09 21:00:00,21,4,1,2015,285.72913,277.86023,11.0,282.7154,275.27451171875,289.2632690429688
2015-01-09 22:00:00,22,4,1,2015,285.76685,277.86023,11.0,282.7154,275.27451171875,289.2632690429688
2015-01-09 23:00:00,23,4,1,2015,285.7428,277.86023,11.0,282.7154,275.27451171875,289.2632690429688
2015-01-10 00:00:00,0,5,1,2015,285.6947,277.86023,11.0,282.7154,275.27451171875,289.2632690429688
2015-01-10 01:00:00,1,5,1,2015,285.53235,277.86023,11.0,282.7154,275.27451171875,289.2632690429688
2015-01-10 02:00:00,2,5,1,2015,285.3595,277.86023,11.0,282.7154,275.27451171875,289.2632690429688
2015-01-10 03:00:00,3,5,1,2015,285.25464,277.86023,11.0,282.7154,275.27451171875,289.2632690429688
2015-01-10 04:00:00,4,5,1,2015,285.62793,277.86023,11.0,282.7154,275.27451171875,289.2632690429688
2015-01-10 05:00:00,5,5,1,2015,283.5193,277.86023,11.0,282.7154,275.27451171875,289.2632690429688
2015-01-10 06:00:00,6,5,1,2015,281.46167,277.86023,11.0,282.7154,275.27451171875,289.2632690429688
2015-01-10 07:00:00,7,5,1,2015,279.48267,277.86023,11.0,282.7154,275.27451171875,289.2632690429688
2015-01-10 08:00:00,8,5,1,2015,278.4336,277.86023,11.0,282.7154,275.27451171875,289.2632690429688
2015-01-10 09:00:00,9,5,1,2015,277.79248,277.86023,11.0,282.7154,275.27451171875,289.2632690429688
2015-01-10 10:00:00,10,5,1,2015,277.4646,277.86023,11.0,282.7154,275.27451171875,289.2632690429688
2015-01-10 11:00:00,11,5,1,2015,277.6272,277.86023,11.0,282.7154,275.27451171875,289.2632690429688
2015-01-10 12:00:00,12,5,1,2015,277.6643,277.86023,11.0,282.7154,275.27451171875,289.2632690429688
2015-01-10 13:00:00,13,5,1,2015,277.94592,277.86023,11.0,282.7154,275.27451171875,289.2632690429688
2015-01-10 14:00:00,14,5,1,2015,277.84534,277.86023,11.0,282.7154,275.27451171875,289.2632690429688
2015-01-10 15:00:00,15,5,1,2015,277.63342,277.86023,11.0,282.7154,275.27451171875,289.2632690429688
2015-01-10 16:00:00,16,5,1,2015,277.21277,277.86023,11.0,282.7154,275.27451171875,289.2632690429688
2015-01-10 17:00:00,17,5,1,2015,276.7693,277.86023,11.0,282.7154,275.27451171875,289.2632690429688
2015-01-10 18:00:00,18,5,1,2015,276.55286,277.86023,11.0,282.7154,275.27451171875,289.2632690429688
2015-01-10 19:00:00,19,5,1,2015,276.35486,277.86023,11.0,282.7154,275.27451171875,289.2632690429688
2015-01-10 20:00:00,20,5,1,2015,276.24976,277.86023,11.0,282.7154,275.27451171875,289.2632690429688
2015-01-10 21:00:00,21,5,1,2015,275.7843,277.86023,11.0,282.7154,275.27451171875,289.2632690429688
2015-01-10 22:00:00,22,5,1,2015,276.21057,277.86023,11.0,282.7154,275.27451171875,289.2632690429688
2015-01-10 23:00:00,23,5,1,2015,275.84192,277.86023,11.0,282.7154,275.27451171875,289.2632690429688
2015-01-11 00:00:00,0,6,1,2015,275.906,277.86023,11.0,282.7154,275.27451171875,289.2632690429688
2015-01-11 01:00:00,1,6,1,2015,276.00757,277.86023,11.0,282.7154,275.27451171875,289.2632690429688
2015-01-11 02:00:00,2,6,1,2015,276.23438,277.86023,11.0,282.7154,275.27451171875,289.2632690429688
2015-01-11 03:00:00,3,6,1,2015,276.22375,277.86023,11.0,282.7154,275.27451171875,289.2632690429688
2015-01-11 04:00:00,4,6,1,2015,276.3778,277.86023,11.0,282.7154,275.27451171875,289.2632690429688
2015-01-11 05:00:00,5,6,1,2015,276.55164,277.86023,11.0,282.7154,275.27451171875,289.2632690429688
