,Local hour of the day,Local day of the week,Local month of the year,Local year,Temperature (K),Monthly average temperature (K),Monthly average temperature rank,Annual average temperature (K),5 percentile temperature (K),95 percentile temperature (K)
2014-12-31 13:00:00,0,3,1,2015,286.54663,293.0129,3.0,287.8673,279.4892822265625,300.1153930664062
2014-12-31 14:00:00,1,3,1,2015,285.77832,293.0129,3.0,287.8673,279.4892822265625,300.1153930664062
2014-12-31 15:00:00,2,3,1,2015,284.7815,293.0129,3.0,287.8673,279.4892822265625,300.1153930664062
2014-12-31 16:00:00,3,3,1,2015,285.10693,293.0129,3.0,287.8673,279.4892822265625,300.1153930664062
2014-12-31 17:00:00,4,3,1,2015,286.21777,293.0129,3.0,287.8673,279.4892822265625,300.1153930664062
2014-12-31 18:00:00,5,3,1,2015,285.29517,293.0129,3.0,287.8673,279.4892822265625,300.1153930664062
2014-12-31 19:00:00,6,3,1,2015,285.71167,293.0129,3.0,287.8673,279.4892822265625,300.1153930664062
2014-12-31 20:00:00,7,3,1,2015,285.89282,293.0129,3.0,287.8673,279.4892822265625,300.1153930664062
2014-12-31 21:00:00,8,3,1,2015,285.39478,293.0129,3.0,287.8673,279.4892822265625,300.1153930664062
2014-12-31 22:00:00,9,3,1,2015,291.10913,293.0129,3.0,287.8673,279.4892822265625,300.1153930664062
2014-12-31 23:00:00,10,3,1,2015,291.94336,293.0129,3.0,287.8673,279.4892822265625,300.1153930664062
2015-01-01 00:00:00,11,3,1,2015,293.2329,293.0129,3.0,287.8673,279.4892822265625,300.1153930664062
2015-01-01 01:00:00,12,3,1,2015,294.12524,293.0129,3.0,287.8673,279.4892822265625,300.1153930664062
2015-01-01 02:00:00,13,3,1,2015,293.90308,293.0129,3.0,287.8673,279.4892822265625,300.1153930664062
2015-01-01 03:00:00,14,3,1,2015,294.97754,293.0129,3.0,287.8673,279.4892822265625,300.1153930664062
2015-01-01 04:00:00,15,3,1,2015,295.95898,293.0129,3.0,287.8673,279.4892822265625,300.1153930664062
2015-01-01 05:00:00,16,3,1,2015,296.67383,293.0129,3.0,287.8673,279.4892822265625,300.1153930664062
2015-01-01 06:00:00,17,3,1,2015,296.93506,293.0129,3.0,287.8673,279.4892822265625,300.1153930664062
2015-01-01 07:00:00,18,3,1,2015,296.74316,293.0129,3.0,287.8673,279.4892822265625,300.1153930664062
2015-01-01 08:00:00,19,3,1,2015,296.23193,293.0129,3.0,287.8673,279.4892822265625,300.1153930664062
2015-01-01 09:00:00,20,3,1,2015,296.5896,293.0129,3.0,287.8673,279.4892822265625,300.1153930664062
2015-01-01 10:00:00,21,3,1,2015,292.50635,293.0129,3.0,287.8673,279.4892822265625,300.1153930664062
2015-01-01 11:00:00,22,3,1,2015,291.11865,293.0129,3.0,287.8673,279.4892822265625,300.1153930664062
2015-01-01 12:00:00,23,3,1,2015,288.87085,293.0129,3.0,287.8673,279.4892822265625,300.1153930664062
2015-01-01 13:00:00,0,4,1,2015,288.2202,293.0129,3.0,287.8673,279.4892822265625,300.1153930664062
2015-01-01 14:00:00,1,4,1,2015,289.37744,293.0129,3.0,287.8673,279.4892822265625,300.1153930664062
2015-01-01 15:00:00,2,4,1,2015,288.34912,293.0129,3.0,287.8673,279.4892822265625,300.1153930664062
2015-01-01 16:00:00,3,4,1,2015,288.4226,293.0129,3.0,287.8673,279.4892822265625,300.1153930664062
2015-01-01 17:00:00,4,4,1,2015,288.10986,293.0129,3.0,287.8673,279.4892822265625,300.1153930664062
2015-01-01 18:00:00,5,4,1,2015,286.95947,293.0129,3.0,287.8673,279.4892822265625,300.1153930664062
2015-01-01 19:00:00,6,4,1,2015,286.70923,293.0129,3.0,287.8673,279.4892822265625,300.1153930664062
2015-01-01 20:00:00,7,4,1,2015,287.698,293.0129,3.0,287.8673,279.4892822265625,300.1153930664062
2015-01-01 21:00:00,8,4,1,2015,288.49902,293.0129,3.0,287.8673,279.4892822265625,300.1153930664062
2015-01-01 22:00:00,9,4,1,2015,294.09888,293.0129,3.0,287.8673,279.4892822265625,300.1153930664062
2015-01-01 23:00:00,10,4,1,2015,297.7832,293.0129,3.0,287.8673,279.4892822265625,300.1153930664062
2015-01-02 00:00:00,11,4,1,2015,303.91382,293.0129,3.0,287.8673,279.4892822265625,300.1153930664062
2015-01-02 01:00:00,12,4,1,2015,306.26,293.0129,3.0,287.8673,279.4892822265625,300.1153930664062
2015-01-02 02:00:00,13,4,1,2015,307.80298,293.0129,3.0,287.8673,279.4892822265625,300.1153930664062
2015-01-02 03:00:00,14,4,1,2015,310.40527,293.0129,3.0,287.8673,279.4892822265625,300.1153930664062
2015-01-02 04:00:00,15,4,1,2015,310.71558,293.0129,3.0,287.8673,279.4892822265625,300.1153930664062
2015-01-02 05:00:00,16,4,1,2015,311.51733,293.0129,3.0,287.8673,279.4892822265625,300.1153930664062
2015-01-02 06:00:00,17,4,1,2015,311.30322,293.0129,3.0,287.8673,279.4892822265625,300.1153930664062
2015-01-02 07:00:00,18,4,1,2015,311.2893,293.0129,3.0,287.8673,279.4892822265625,300.1153930664062
2015-01-02 08:00:00,19,4,1,2015,310.41992,293.0129,3.0,287.8673,279.4892822265625,300.1153930664062
2015-01-02 09:00:00,20,4,1,2015,309.85693,293.0129,3.0,287.8673,279.4892822265625,300.1153930664062
2015-01-02 10:00:00,21,4,1,2015,305.85303,293.0129,3.0,287.8673,279.4892822265625,300.1153930664062
2015-01-02 11:00:00,22,4,1,2015,304.3147,293.0129,3.0,287.8673,279.4892822265625,300.1153930664062
2015-01-02 12:00:00,23,4,1,2015,302.85156,293.0129,3.0,287.8673,279.4892822265625,300.1153930664062
2015-01-02 13:00:00,0,5,1,2015,303.25537,293.0129,3.0,287.8673,279.4892822265625,300.1153930664062
2015-01-02 14:00:00,1,5,1,2015,303.28833,293.0129,3.0,287.8673,279.4892822265625,300.1153930664062
2015-01-02 15:00:00,2,5,1,2015,302.76196,293.0129,3.0,287.8673,279.4892822265625,300.1153930664062
2015-01-02 16:00:00,3,5,1,2015,301.93384,293.0129,3.0,287.8673,279.4892822265625,300.1153930664062
2015-01-02 17:00:00,4,5,1,2015,301.7329,293.0129,3.0,287.8673,279.4892822265625,300.1153930664062
2015-01-02 18:00:00,5,5,1,2015,301.08813,293.0129,3.0,287.8673,279.4892822265625,300.1153930664062
2015-01-02 19:00:00,6,5,1,2015,300.97168,293.0129,3.0,287.8673,279.4892822265625,300.1153930664062
2015-01-02 20:00:00,7,5,1,2015,300.97485,293.0129,3.0,287.8673,279.4892822265625,300.1153930664062
2015-01-02 21:00:00,8,5,1,2015,300.76196,293.0129,3.0,287.8673,279.4892822265625,300.1153930664062
2015-01-02 22:00:00,9,5,1,2015,303.4944,293.0129,3.0,287.8673,279.4892822265625,300.1153930664062
2015-01-02 23:00:00,10,5,1,2015,304.66064,293.0129,3.0,287.8673,279.4892822265625,300.1153930664062
2015-01-03 00:00:00,11,5,1,2015,307.40894,293.0129,3.0,287.8673,279.4892822265625,300.1153930664062
2015-01-03 01:00:00,12,5,1,2015,308.38818,293.0129,3.0,287.8673,279.4892822265625,300.1153930664062
2015-01-03 02:00:00,13,5,1,2015,309.46387,293.0129,3.0,287.8673,279.4892822265625,300.1153930664062
2015-01-03 03:00:00,14,5,1,2015,310.4497,293.0129,3.0,287.8673,279.4892822265625,300.1153930664062
2015-01-03 04:00:00,15,5,1,2015,310.88892,293.0129,3.0,287.8673,279.4892822265625,300.1153930664062
2015-01-03 05:00:00,16,5,1,2015,310.58472,293.0129,3.0,287.8673,279.4892822265625,300.1153930664062
2015-01-03 06:00:00,17,5,1,2015,310.1958,293.0129,3.0,287.8673,279.4892822265625,300.1153930664062
2015-01-03 07:00:00,18,5,1,2015,310.0874,293.0129,3.0,287.8673,279.4892822265625,300.1153930664062
2015-01-03 08:00:00,19,5,1,2015,309.33594,293.0129,3.0,287.8673,279.4892822265625,300.1153930664062
2015-01-03 09:00:00,20,5,1,2015,306.31177,293.0129,3.0,287.8673,279.4892822265625,300.1153930664062
2015-01-03 10:00:00,21,5,1,2015,298.6477,293.0129,3.0,287.8673,279.4892822265625,300.1153930664062
2015-01-03 11:00:00,22,5,1,2015,298.94604,293.0129,3.0,287.8673,279.4892822265625,300.1153930664062
2015-01-03 12:00:00,23,5,1,2015,296.63403,293.0129,3.0,287.8673,279.4892822265625,300.1153930664062
2015-01-03 13:00:00,0,6,1,2015,296.02344,293.0129,3.0,287.8673,279.4892822265625,300.1153930664062
2015-01-03 14:00:00,1,6,1,2015,295.25977,293.0129,3.0,287.8673,279.4892822265625,300.1153930664062
2015-01-03 15:00:00,2,6,1,2015,294.47217,293.0129,3.0,287.8673,279.4892822265625,300.1153930664062
2015-01-03 16:00:00,3,6,1,2015,294.5232,293.0129,3.0,287.8673,279.4892822265625,300.1153930664062
2015-01-03 17:00:00,4,6,1,2015,294.68164,293.0129,3.0,287.8673,279.4892822265625,300.1153930664062
2015-01-03 18:00:00,5,6,1,2015,292.3396,293.0129,3.0,287.8673,279.4892822265625,300.1153930664062
2015-01-03 19:00:00,6,6,1,2015,291.27417,293.0129,3.0,287.8673,279.4892822265625,300.1153930664062
2015-01-03 20:00:00,7,6,1,2015,290.74902,293.0129,3.0,287.8673,279.4892822265625,300.1153930664062
2015-01-03 21:00:00,8,6,1,2015,290.8545,293.0129,3.0,287.8673,279.4892822265625,300.1153930664062
2015-01-03 22:00:00,9,6,1,2015,290.1565,293.0129,3.0,287.8673,279.4892822265625,300.1153930664062
2015-01-03 23:00:00,10,6,1,2015,290.41235,293.0129,3.0,287.8673,279.4892822265625,300.1153930664062
2015-01-04 00:00:00,11,6,1,2015,291.79736,293.0129,3.0,287.8673,279.4892822265625,300.1153930664062
2015-01-04 01:00:00,12,6,1,2015,292.2981,293.0129,3.0,287.8673,279.4892822265625,300.1153930664062
2015-01-04 02:00:00,13,6,1,2015,293.82812,293.0129,3.0,287.8673,279.4892822265625,300.1153930664062
2015-01-04 03:00:00,14,6,1,2015,294.8772,293.0129,3.0,287.8673,279.4892822265625,300.1153930664062
2015-01-04 04:00:00,15,6,1,2015,294.8225,293.0129,3.0,287.8673,279.4892822265625,300.1153930664062
2015-01-04 05:00:00,16,6,1,2015,294.9768,293.0129,3.0,287.8673,279.4892822265625,300.1153930664062
2015-01-04 06:00:00,17,6,1,2015,294.17676,293.0129,3.0,287.8673,279.4892822265625,300.1153930664062
2015-01-04 07:00:00,18,6,1,2015,293.95825,293.0129,3.0,287.8673,279.4892822265625,300.1153930664062
2015-01-04 08:00:00,19,6,1,2015,293.12378,293.0129,3.0,287.8673,279.4892822265625,300.1153930664062
2015-01-04 09:00:00,20,6,1,2015,293.24365,293.0129,3.0,287.8673,279.4892822265625,300.1153930664062
2015-01-04 10:00:00,21,6,1,2015,289.49243,293.0129,3.0,287.8673,279.4892822265625,300.1153930664062
2015-01-04 11:00:00,22,6,1,2015,288.67017,293.0129,3.0,287.8673,279.4892822265625,300.1153930664062
2015-01-04 12:00:00,23,6,1,2015,286.83032,293.0129,3.0,287.8673,279.4892822265625,300.1153930664062
2015-01-04 13:00:00,0,0,1,2015,286.8694,293.0129,3.0,287.8673,279.4892822265625,300.1153930664062
2015-01-04 14:00:00,1,0,1,2015,286.42993,293.0129,3.0,287.8673,279.4892822265625,300.1153930664062
2015-01-04 15:00:00,2,0,1,2015,285.93774,293.0129,3.0,287.8673,279.4892822265625,300.1153930664062
2015-01-04 16:00:00,3,0,1,2015,285.96558,293.0129,3.0,287.8673,279.4892822265625,300.1153930664062
2015-01-04 17:00:00,4,0,1,2015,285.73242,293.0129,3.0,287.8673,279.4892822265625,300.1153930664062
2015-01-04 18:00:00,5,0,1,2015,285.65723,293.0129,3.0,287.8673,279.4892822265625,300.1153930664062
2015-01-04 19:00:00,6,0,1,2015,285.29297,293.0129,3.0,287.8673,279.4892822265625,300.1153930664062
2015-01-04 20:00:00,7,0,1,2015,286.87793,293.0129,3.0,287.8673,279.4892822265625,300.1153930664062
2015-01-04 21:00:00,8,0,1,2015,286.3235,293.0129,3.0,287.8673,279.4892822265625,300.1153930664062
2015-01-04 22:00:00,9,0,1,2015,289.77734,293.0129,3.0,287.8673,279.4892822265625,300.1153930664062
2015-01-04 23:00:00,10,0,1,2015,290.71436,293.0129,3.0,287.8673,279.4892822265625,300.1153930664062
2015-01-05 00:00:00,11,0,1,2015,293.13037,293.0129,3.0,287.8673,279.4892822265625,300.1153930664062
2015-01-05 01:00:00,12,0,1,2015,294.4082,293.0129,3.0,287.8673,279.4892822265625,300.1153930664062
2015-01-05 02:00:00,13,0,1,2015,294.89014,293.0129,3.0,287.8673,279.4892822265625,300.1153930664062
2015-01-05 03:00:00,14,0,1,2015,296.0769,293.0129,3.0,287.8673,279.4892822265625,300.1153930664062
2015-01-05 04:00:00,15,0,1,2015,296.2251,293.0129,3.0,287.8673,279.4892822265625,300.1153930664062
2015-01-05 05:00:00,16,0,1,2015,296.31274,293.0129,3.0,287.8673,279.4892822265625,300.1153930664062
2015-01-05 06:00:00,17,0,1,2015,295.07373,293.0129,3.0,287.8673,279.4892822265625,300.1153930664062
2015-01-05 07:00:00,18,0,1,2015,294.80396,293.0129,3.0,287.8673,279.4892822265625,300.1153930664062
2015-01-05 08:00:00,19,0,1,2015,293.91357,293.0129,3.0,287.8673,279.4892822265625,300.1153930664062
2015-01-05 09:00:00,20,0,1,2015,294.1797,293.0129,3.0,287.8673,279.4892822265625,300.1153930664062
2015-01-05 10:00:00,21,0,1,2015,290.6089,293.0129,3.0,287.8673,279.4892822265625,300.1153930664062
2015-01-05 11:00:00,22,0,1,2015,290.0498,293.0129,3.0,287.8673,279.4892822265625,300.1153930664062
2015-01-05 12:00:00,23,0,1,2015,288.71948,293.0129,3.0,287.8673,279.4892822265625,300.1153930664062
2015-01-05 13:00:00,0,1,1,2015,288.76196,293.0129,3.0,287.8673,279.4892822265625,300.1153930664062
2015-01-05 14:00:00,1,1,1,2015,288.2705,293.0129,3.0,287.8673,279.4892822265625,300.1153930664062
2015-01-05 15:00:00,2,1,1,2015,287.88477,293.0129,3.0,287.8673,279.4892822265625,300.1153930664062
2015-01-05 16:00:00,3,1,1,2015,288.51758,293.0129,3.0,287.8673,279.4892822265625,300.1153930664062
2015-01-05 17:00:00,4,1,1,2015,288.99536,293.0129,3.0,287.8673,279.4892822265625,300.1153930664062
2015-01-05 18:00:00,5,1,1,2015,288.89502,293.0129,3.0,287.8673,279.4892822265625,300.1153930664062
2015-01-05 19:00:00,6,1,1,2015,288.74512,293.0129,3.0,287.8673,279.4892822265625,300.1153930664062
2015-01-05 20:00:00,7,1,1,2015,289.15576,293.0129,3.0,287.8673,279.4892822265625,300.1153930664062
2015-01-05 21:00:00,8,1,1,2015,288.2146,293.0129,3.0,287.8673,279.4892822265625,300.1153930664062
2015-01-05 22:00:00,9,1,1,2015,290.7959,293.0129,3.0,287.8673,279.4892822265625,300.1153930664062
2015-01-05 23:00:00,10,1,1,2015,292.12402,293.0129,3.0,287.8673,279.4892822265625,300.1153930664062
2015-01-06 00:00:00,11,1,1,2015,295.30396,293.0129,3.0,287.8673,279.4892822265625,300.1153930664062
2015-01-06 01:00:00,12,1,1,2015,297.7307,293.0129,3.0,287.8673,279.4892822265625,300.1153930664062
2015-01-06 02:00:00,13,1,1,2015,298.86182,293.0129,3.0,287.8673,279.4892822265625,300.1153930664062
2015-01-06 03:00:00,14,1,1,2015,300.3816,293.0129,3.0,287.8673,279.4892822265625,300.1153930664062
2015-01-06 04:00:00,15,1,1,2015,300.36157,293.0129,3.0,287.8673,279.4892822265625,300.1153930664062
2015-01-06 05:00:00,16,1,1,2015,300.1814,293.0129,3.0,287.8673,279.4892822265625,300.1153930664062
2015-01-06 06:00:00,17,1,1,2015,299.26343,293.0129,3.0,287.8673,279.4892822265625,300.1153930664062
2015-01-06 07:00:00,18,1,1,2015,298.96997,293.0129,3.0,287.8673,279.4892822265625,300.1153930664062
2015-01-06 08:00:00,19,1,1,2015,298.0078,293.0129,3.0,287.8673,279.4892822265625,300.1153930664062
2015-01-06 09:00:00,20,1,1,2015,298.13013,293.0129,3.0,287.8673,279.4892822265625,300.1153930664062
2015-01-06 10:00:00,21,1,1,2015,294.95703,293.0129,3.0,287.8673,279.4892822265625,300.1153930664062
2015-01-06 11:00:00,22,1,1,2015,293.68164,293.0129,3.0,287.8673,279.4892822265625,300.1153930664062
2015-01-06 12:00:00,23,1,1,2015,291.5232,293.0129,3.0,287.8673,279.4892822265625,300.1153930664062
2015-01-06 13:00:00,0,2,1,2015,291.3767,293.0129,3.0,287.8673,279.4892822265625,300.1153930664062
2015-01-06 14:00:00,1,2,1,2015,290.66016,293.0129,3.0,287.8673,279.4892822265625,300.1153930664062
2015-01-06 15:00:00,2,2,1,2015,289.97266,293.0129,3.0,287.8673,279.4892822265625,300.1153930664062
2015-01-06 16:00:00,3,2,1,2015,289.93042,293.0129,3.0,287.8673,279.4892822265625,300.1153930664062
2015-01-06 17:00:00,4,2,1,2015,290.7224,293.0129,3.0,287.8673,279.4892822265625,300.1153930664062
2015-01-06 18:00:00,5,2,1,2015,290.2141,293.0129,3.0,287.8673,279.4892822265625,300.1153930664062
2015-01-06 19:00:00,6,2,1,2015,289.16992,293.0129,3.0,287.8673,279.4892822265625,300.1153930664062
2015-01-06 20:00:00,7,2,1,2015,290.91138,293.0129,3.0,287.8673,279.4892822265625,300.1153930664062
2015-01-06 21:00:00,8,2,1,2015,291.95728,293.0129,3.0,287.8673,279.4892822265625,300.1153930664062
2015-01-06 22:00:00,9,2,1,2015,297.88257,293.0129,3.0,287.8673,279.4892822265625,300.1153930664062
2015-01-06 23:00:00,10,2,1,2015,300.84692,293.0129,3.0,287.8673,279.4892822265625,300.1153930664062
2015-01-07 00:00:00,11,2,1,2015,305.38477,293.0129,3.0,287.8673,279.4892822265625,300.1153930664062
2015-01-07 01:00:00,12,2,1,2015,307.49072,293.0129,3.0,287.8673,279.4892822265625,300.1153930664062
2015-01-07 02:00:00,13,2,1,2015,309.2329,293.0129,3.0,287.8673,279.4892822265625,300.1153930664062
2015-01-07 03:00:00,14,2,1,2015,309.52173,293.0129,3.0,287.8673,279.4892822265625,300.1153930664062
2015-01-07 04:00:00,15,2,1,2015,309.21265,293.0129,3.0,287.8673,279.4892822265625,300.1153930664062
2015-01-07 05:00:00,16,2,1,2015,308.81885,293.0129,3.0,287.8673,279.4892822265625,300.1153930664062
2015-01-07 06:00:00,17,2,1,2015,308.10815,293.0129,3.0,287.8673,279.4892822265625,300.1153930664062
2015-01-07 07:00:00,18,2,1,2015,308.03638,293.0129,3.0,287.8673,279.4892822265625,300.1153930664062
2015-01-07 08:00:00,19,2,1,2015,305.14917,293.0129,3.0,287.8673,279.4892822265625,300.1153930664062
2015-01-07 09:00:00,20,2,1,2015,304.47778,293.0129,3.0,287.8673,279.4892822265625,300.1153930664062
2015-01-07 10:00:00,21,2,1,2015,300.7378,293.0129,3.0,287.8673,279.4892822265625,300.1153930664062
2015-01-07 11:00:00,22,2,1,2015,301.02588,293.0129,3.0,287.8673,279.4892822265625,300.1153930664062
2015-01-07 12:00:00,23,2,1,2015,300.0171,293.0129,3.0,287.8673,279.4892822265625,300.1153930664062
2015-01-07 13:00:00,0,3,1,2015,299.58765,293.0129,3.0,287.8673,279.4892822265625,300.1153930664062
2015-01-07 14:00:00,1,3,1,2015,298.35376,293.0129,3.0,287.8673,279.4892822265625,300.1153930664062
2015-01-07 15:00:00,2,3,1,2015,296.96777,293.0129,3.0,287.8673,279.4892822265625,300.1153930664062
2015-01-07 16:00:00,3,3,1,2015,297.05298,293.0129,3.0,287.8673,279.4892822265625,300.1153930664062
2015-01-07 17:00:00,4,3,1,2015,296.87134,293.0129,3.0,287.8673,279.4892822265625,300.1153930664062
2015-01-07 18:00:00,5,3,1,2015,297.40112,293.0129,3.0,287.8673,279.4892822265625,300.1153930664062
2015-01-07 19:00:00,6,3,1,2015,297.5918,293.0129,3.0,287.8673,279.4892822265625,300.1153930664062
2015-01-07 20:00:00,7,3,1,2015,297.83618,293.0129,3.0,287.8673,279.4892822265625,300.1153930664062
2015-01-07 21:00:00,8,3,1,2015,297.75928,293.0129,3.0,287.8673,279.4892822265625,300.1153930664062
2015-01-07 22:00:00,9,3,1,2015,300.38745,293.0129,3.0,287.8673,279.4892822265625,300.1153930664062
2015-01-07 23:00:00,10,3,1,2015,300.55615,293.0129,3.0,287.8673,279.4892822265625,300.1153930664062
2015-01-08 00:00:00,11,3,1,2015,302.2024,293.0129,3.0,287.8673,279.4892822265625,300.1153930664062
2015-01-08 01:00:00,12,3,1,2015,302.60864,293.0129,3.0,287.8673,279.4892822265625,300.1153930664062
2015-01-08 02:00:00,13,3,1,2015,302.40674,293.0129,3.0,287.8673,279.4892822265625,300.1153930664062
