,Local hour of the day,Local day of the week,Local month of the year,Local year,Temperature (K),Monthly average temperature (K),Monthly average temperature rank,Annual average temperature (K),5 percentile temperature (K),95 percentile temperature (K)
2015-12-16 18:00:00,19,2,12,2015,286.69873,282.08475,9.0,285.2566,274.4532928466797,297.79620361328125
2015-12-16 19:00:00,20,2,12,2015,286.6953,282.08475,9.0,285.2566,274.4532928466797,297.79620361328125
2015-12-16 20:00:00,21,2,12,2015,286.49634,282.08475,9.0,285.2566,274.4532928466797,297.79620361328125
2015-12-16 21:00:00,22,2,12,2015,286.39966,282.08475,9.0,285.2566,274.4532928466797,297.79620361328125
2015-12-16 22:00:00,23,2,12,2015,286.5005,282.08475,9.0,285.2566,274.4532928466797,297.79620361328125
2015-12-16 23:00:00,0,3,12,2015,286.32153,282.08475,9.0,285.2566,274.4532928466797,297.79620361328125
2015-12-17 00:00:00,1,3,12,2015,286.22583,282.08475,9.0,285.2566,274.4532928466797,297.79620361328125
2015-12-17 01:00:00,2,3,12,2015,285.75732,282.08475,9.0,285.2566,274.4532928466797,297.79620361328125
2015-12-17 02:00:00,3,3,12,2015,285.09814,282.08475,9.0,285.2566,274.4532928466797,297.79620361328125
2015-12-17 03:00:00,4,3,12,2015,284.7412,282.08475,9.0,285.2566,274.4532928466797,297.79620361328125
2015-12-17 04:00:00,5,3,12,2015,284.13354,282.08475,9.0,285.2566,274.4532928466797,297.79620361328125
2015-12-17 05:00:00,6,3,12,2015,283.73413,282.08475,9.0,285.2566,274.4532928466797,297.79620361328125
2015-12-17 06:00:00,7,3,12,2015,283.37427,282.08475,9.0,285.2566,274.4532928466797,297.79620361328125
2015-12-17 07:00:00,8,3,12,2015,283.08252,282.08475,9.0,285.2566,274.4532928466797,297.79620361328125
2015-12-17 08:00:00,9,3,12,2015,283.1045,282.08475,9.0,285.2566,274.4532928466797,297.79620361328125
2015-12-17 09:00:00,10,3,12,2015,284.16406,282.08475,9.0,285.2566,274.4532928466797,297.79620361328125
2015-12-17 10:00:00,11,3,12,2015,285.76,282.08475,9.0,285.2566,274.4532928466797,297.79620361328125
2015-12-17 11:00:00,12,3,12,2015,287.2981,282.08475,9.0,285.2566,274.4532928466797,297.79620361328125
2015-12-17 12:00:00,13,3,12,2015,288.3003,282.08475,9.0,285.2566,274.4532928466797,297.79620361328125
2015-12-17 13:00:00,14,3,12,2015,288.7622,282.08475,9.0,285.2566,274.4532928466797,297.79620361328125
2015-12-17 14:00:00,15,3,12,2015,288.614,282.08475,9.0,285.2566,274.4532928466797,297.79620361328125
2015-12-17 15:00:00,16,3,12,2015,288.04126,282.08475,9.0,285.2566,274.4532928466797,297.79620361328125
2015-12-17 16:00:00,17,3,12,2015,287.38647,282.08475,9.0,285.2566,274.4532928466797,297.79620361328125
2015-12-17 17:00:00,18,3,12,2015,287.12793,282.08475,9.0,285.2566,274.4532928466797,297.79620361328125
2015-12-17 18:00:00,19,3,12,2015,286.79077,282.08475,9.0,285.2566,274.4532928466797,297.79620361328125
2015-12-17 19:00:00,20,3,12,2015,286.7224,282.08475,9.0,285.2566,274.4532928466797,297.79620361328125
2015-12-17 20:00:00,21,3,12,2015,286.41187,282.08475,9.0,285.2566,274.4532928466797,297.79620361328125
2015-12-17 21:00:00,22,3,12,2015,286.2124,282.08475,9.0,285.2566,274.4532928466797,297.79620361328125
2015-12-17 22:00:00,23,3,12,2015,285.21606,282.08475,9.0,285.2566,274.4532928466797,297.79620361328125
2015-12-17 23:00:00,0,4,12,2015,284.82202,282.08475,9.0,285.2566,274.4532928466797,297.79620361328125
2015-12-18 00:00:00,1,4,12,2015,284.32593,282.08475,9.0,285.2566,274.4532928466797,297.79620361328125
2015-12-18 01:00:00,2,4,12,2015,283.77808,282.08475,9.0,285.2566,274.4532928466797,297.79620361328125
