,Local hour of the day,Local day of the week,Local month of the year,Local year,Temperature (K),Monthly average temperature (K),Monthly average temperature rank,Annual average temperature (K),5 percentile temperature (K),95 percentile temperature (K)
2014-12-31 23:00:00,0,3,1,2015,266.4122,272.80774,12.0,283.07205,270.15826416015625,299.6591430664062
2015-01-01 00:00:00,1,3,1,2015,266.77393,272.80774,12.0,283.07205,270.15826416015625,299.6591430664062
2015-01-01 01:00:00,2,3,1,2015,266.88123,272.80774,12.0,283.07205,270.15826416015625,299.6591430664062
2015-01-01 02:00:00,3,3,1,2015,267.22736,272.80774,12.0,283.07205,270.15826416015625,299.6591430664062
2015-01-01 03:00:00,4,3,1,2015,267.35858,272.80774,12.0,283.07205,270.15826416015625,299.6591430664062
2015-01-01 04:00:00,5,3,1,2015,267.44925,272.80774,12.0,283.07205,270.15826416015625,299.6591430664062
2015-01-01 05:00:00,6,3,1,2015,267.4083,272.80774,12.0,283.07205,270.15826416015625,299.6591430664062
2015-01-01 06:00:00,7,3,1,2015,267.63623,272.80774,12.0,283.07205,270.15826416015625,299.6591430664062
2015-01-01 07:00:00,8,3,1,2015,267.69043,272.80774,12.0,283.07205,270.15826416015625,299.6591430664062
2015-01-01 08:00:00,9,3,1,2015,267.58154,272.80774,12.0,283.07205,270.15826416015625,299.6591430664062
2015-01-01 09:00:00,10,3,1,2015,268.00757,272.80774,12.0,283.07205,270.15826416015625,299.6591430664062
2015-01-01 10:00:00,11,3,1,2015,268.2273,272.80774,12.0,283.07205,270.15826416015625,299.6591430664062
2015-01-01 11:00:00,12,3,1,2015,268.9214,272.80774,12.0,283.07205,270.15826416015625,299.6591430664062
2015-01-01 12:00:00,13,3,1,2015,268.80835,272.80774,12.0,283.07205,270.15826416015625,299.6591430664062
2015-01-01 13:00:00,14,3,1,2015,268.99365,272.80774,12.0,283.07205,270.15826416015625,299.6591430664062
2015-01-01 14:00:00,15,3,1,2015,268.92432,272.80774,12.0,283.07205,270.15826416015625,299.6591430664062
2015-01-01 15:00:00,16,3,1,2015,268.84937,272.80774,12.0,283.07205,270.15826416015625,299.6591430664062
2015-01-01 16:00:00,17,3,1,2015,269.0205,272.80774,12.0,283.07205,270.15826416015625,299.6591430664062
2015-01-01 17:00:00,18,3,1,2015,269.02808,272.80774,12.0,283.07205,270.15826416015625,299.6591430664062
2015-01-01 18:00:00,19,3,1,2015,268.71167,272.80774,12.0,283.07205,270.15826416015625,299.6591430664062
2015-01-01 19:00:00,20,3,1,2015,268.61157,272.80774,12.0,283.07205,270.15826416015625,299.6591430664062
2015-01-01 20:00:00,21,3,1,2015,267.7605,272.80774,12.0,283.07205,270.15826416015625,299.6591430664062
2015-01-01 21:00:00,22,3,1,2015,266.4348,272.80774,12.0,283.07205,270.15826416015625,299.6591430664062
2015-01-01 22:00:00,23,3,1,2015,265.6831,272.80774,12.0,283.07205,270.15826416015625,299.6591430664062
2015-01-01 23:00:00,0,4,1,2015,265.3379,272.80774,12.0,283.07205,270.15826416015625,299.6591430664062
2015-01-02 00:00:00,1,4,1,2015,264.88257,272.80774,12.0,283.07205,270.15826416015625,299.6591430664062
2015-01-02 01:00:00,2,4,1,2015,264.71313,272.80774,12.0,283.07205,270.15826416015625,299.6591430664062
2015-01-02 02:00:00,3,4,1,2015,264.63696,272.80774,12.0,283.07205,270.15826416015625,299.6591430664062
2015-01-02 03:00:00,4,4,1,2015,264.59277,272.80774,12.0,283.07205,270.15826416015625,299.6591430664062
2015-01-02 04:00:00,5,4,1,2015,264.75684,272.80774,12.0,283.07205,270.15826416015625,299.6591430664062
2015-01-02 05:00:00,6,4,1,2015,265.05078,272.80774,12.0,283.07205,270.15826416015625,299.6591430664062
2015-01-02 06:00:00,7,4,1,2015,265.8191,272.80774,12.0,283.07205,270.15826416015625,299.6591430664062
2015-01-02 07:00:00,8,4,1,2015,266.17017,272.80774,12.0,283.07205,270.15826416015625,299.6591430664062
2015-01-02 08:00:00,9,4,1,2015,266.96875,272.80774,12.0,283.07205,270.15826416015625,299.6591430664062
2015-01-02 09:00:00,10,4,1,2015,267.53296,272.80774,12.0,283.07205,270.15826416015625,299.6591430664062
2015-01-02 10:00:00,11,4,1,2015,267.4624,272.80774,12.0,283.07205,270.15826416015625,299.6591430664062
2015-01-02 11:00:00,12,4,1,2015,267.8169,272.80774,12.0,283.07205,270.15826416015625,299.6591430664062
2015-01-02 12:00:00,13,4,1,2015,267.87134,272.80774,12.0,283.07205,270.15826416015625,299.6591430664062
2015-01-02 13:00:00,14,4,1,2015,268.0952,272.80774,12.0,283.07205,270.15826416015625,299.6591430664062
2015-01-02 14:00:00,15,4,1,2015,268.47388,272.80774,12.0,283.07205,270.15826416015625,299.6591430664062
2015-01-02 15:00:00,16,4,1,2015,268.7837,272.80774,12.0,283.07205,270.15826416015625,299.6591430664062
2015-01-02 16:00:00,17,4,1,2015,268.70532,272.80774,12.0,283.07205,270.15826416015625,299.6591430664062
2015-01-02 17:00:00,18,4,1,2015,268.75635,272.80774,12.0,283.07205,270.15826416015625,299.6591430664062
2015-01-02 18:00:00,19,4,1,2015,268.6897,272.80774,12.0,283.07205,270.15826416015625,299.6591430664062
2015-01-02 19:00:00,20,4,1,2015,268.69434,272.80774,12.0,283.07205,270.15826416015625,299.6591430664062
2015-01-02 20:00:00,21,4,1,2015,268.67627,272.80774,12.0,283.07205,270.15826416015625,299.6591430664062
2015-01-02 21:00:00,22,4,1,2015,268.8069,272.80774,12.0,283.07205,270.15826416015625,299.6591430664062
2015-01-02 22:00:00,23,4,1,2015,268.95557,272.80774,12.0,283.07205,270.15826416015625,299.6591430664062
2015-01-02 23:00:00,0,5,1,2015,268.86987,272.80774,12.0,283.07205,270.15826416015625,299.6591430664062
2015-01-03 00:00:00,1,5,1,2015,269.16895,272.80774,12.0,283.07205,270.15826416015625,299.6591430664062
2015-01-03 01:00:00,2,5,1,2015,269.531,272.80774,12.0,283.07205,270.15826416015625,299.6591430664062
2015-01-03 02:00:00,3,5,1,2015,269.78052,272.80774,12.0,283.07205,270.15826416015625,299.6591430664062
2015-01-03 03:00:00,4,5,1,2015,268.62573,272.80774,12.0,283.07205,270.15826416015625,299.6591430664062
2015-01-03 04:00:00,5,5,1,2015,268.1975,272.80774,12.0,283.07205,270.15826416015625,299.6591430664062
