Time (UTC),Local hour of the day,Local day of the week,Local month of the year,Local year,Temperature (K)
2014-12-31 13:00:00,0,3,1,2015,293.0017
2014-12-31 14:00:00,1,3,1,2015,292.76205
2014-12-31 15:00:00,2,3,1,2015,291.74307
2014-12-31 16:00:00,3,3,1,2015,291.70718
2014-12-31 17:00:00,4,3,1,2015,291.47168
2014-12-31 18:00:00,5,3,1,2015,290.73984
2014-12-31 19:00:00,6,3,1,2015,290.7542
2014-12-31 20:00:00,7,3,1,2015,292.26132
2014-12-31 21:00:00,8,3,1,2015,292.42017
2014-12-31 22:00:00,9,3,1,2015,296.41663
2014-12-31 23:00:00,10,3,1,2015,297.20767
2015-01-01 00:00:00,11,3,1,2015,298.4816
2015-01-01 01:00:00,12,3,1,2015,300.18753
2015-01-01 02:00:00,13,3,1,2015,300.49597
2015-01-01 03:00:00,14,3,1,2015,301.40723
2015-01-01 04:00:00,15,3,1,2015,301.43185
2015-01-01 05:00:00,16,3,1,2015,301.29926
2015-01-01 06:00:00,17,3,1,2015,300.75015
2015-01-01 07:00:00,18,3,1,2015,300.6635
2015-01-01 08:00:00,19,3,1,2015,299.97238
2015-01-01 09:00:00,20,3,1,2015,300.38342
2015-01-01 10:00:00,21,3,1,2015,297.83557
2015-01-01 11:00:00,22,3,1,2015,296.7975
2015-01-01 12:00:00,23,3,1,2015,295.68835
2015-01-01 13:00:00,0,4,1,2015,295.4331
2015-01-01 14:00:00,1,4,1,2015,295.2288
2015-01-01 15:00:00,2,4,1,2015,294.20306
2015-01-01 16:00:00,3,4,1,2015,294.25964
2015-01-01 17:00:00,4,4,1,2015,293.96295
2015-01-01 18:00:00,5,4,1,2015,293.4048
2015-01-01 19:00:00,6,4,1,2015,293.28128
2015-01-01 20:00:00,7,4,1,2015,293.69473
2015-01-01 21:00:00,8,4,1,2015,293.8849
2015-01-01 22:00:00,9,4,1,2015,296.97864
2015-01-01 23:00:00,10,4,1,2015,298.08508
2015-01-02 00:00:00,11,4,1,2015,299.89688
2015-01-02 01:00:00,12,4,1,2015,301.645
2015-01-02 02:00:00,13,4,1,2015,302.3542
2015-01-02 03:00:00,14,4,1,2015,302.7401
2015-01-02 04:00:00,15,4,1,2015,302.74878
2015-01-02 05:00:00,16,4,1,2015,302.78818
2015-01-02 06:00:00,17,4,1,2015,302.72922
2015-01-02 07:00:00,18,4,1,2015,302.70923
2015-01-02 08:00:00,19,4,1,2015,302.22894
2015-01-02 09:00:00,20,4,1,2015,302.33676
2015-01-02 10:00:00,21,4,1,2015,299.89426
2015-01-02 11:00:00,22,4,1,2015,298.90195
2015-01-02 12:00:00,23,4,1,2015,298.1404
2015-01-02 13:00:00,0,5,1,2015,298.09717
2015-01-02 14:00:00,1,5,1,2015,297.7328
2015-01-02 15:00:00,2,5,1,2015,296.92365
2015-01-02 16:00:00,3,5,1,2015,296.8073
2015-01-02 17:00:00,4,5,1,2015,296.58035
2015-01-02 18:00:00,5,5,1,2015,296.1385
2015-01-02 19:00:00,6,5,1,2015,296.1466
2015-01-02 20:00:00,7,5,1,2015,296.68515
2015-01-02 21:00:00,8,5,1,2015,296.56622
2015-01-02 22:00:00,9,5,1,2015,298.92993
2015-01-02 23:00:00,10,5,1,2015,299.73312
2015-01-03 00:00:00,11,5,1,2015,301.26398
2015-01-03 01:00:00,12,5,1,2015,303.1282
2015-01-03 02:00:00,13,5,1,2015,303.66568
2015-01-03 03:00:00,14,5,1,2015,304.22922
2015-01-03 04:00:00,15,5,1,2015,304.20813
2015-01-03 05:00:00,16,5,1,2015,304.2351
2015-01-03 06:00:00,17,5,1,2015,303.76526
2015-01-03 07:00:00,18,5,1,2015,303.6601
2015-01-03 08:00:00,19,5,1,2015,303.60828
2015-01-03 09:00:00,20,5,1,2015,303.27725
2015-01-03 10:00:00,21,5,1,2015,299.68872
2015-01-03 11:00:00,22,5,1,2015,299.19452
2015-01-03 12:00:00,23,5,1,2015,298.07285
2015-01-03 13:00:00,0,6,1,2015,298.0319
2015-01-03 14:00:00,1,6,1,2015,297.57965
2015-01-03 15:00:00,2,6,1,2015,296.66077
2015-01-03 16:00:00,3,6,1,2015,296.58743
2015-01-03 17:00:00,4,6,1,2015,296.26236
2015-01-03 18:00:00,5,6,1,2015,295.57376
2015-01-03 19:00:00,6,6,1,2015,295.35187
2015-01-03 20:00:00,7,6,1,2015,296.01227
2015-01-03 21:00:00,8,6,1,2015,296.05698
2015-01-03 22:00:00,9,6,1,2015,297.65735
2015-01-03 23:00:00,10,6,1,2015,298.52737
2015-01-04 00:00:00,11,6,1,2015,299.8054
2015-01-04 01:00:00,12,6,1,2015,300.68567
2015-01-04 02:00:00,13,6,1,2015,301.69965
2015-01-04 03:00:00,14,6,1,2015,301.3082
2015-01-04 04:00:00,15,6,1,2015,300.8707
2015-01-04 05:00:00,16,6,1,2015,300.24048
2015-01-04 06:00:00,17,6,1,2015,298.9272
2015-01-04 07:00:00,18,6,1,2015,298.75534
2015-01-04 08:00:00,19,6,1,2015,297.6967
2015-01-04 09:00:00,20,6,1,2015,297.41226
2015-01-04 10:00:00,21,6,1,2015,294.98157
2015-01-04 11:00:00,22,6,1,2015,294.1641
2015-01-04 12:00:00,23,6,1,2015,293.5799
2015-01-04 13:00:00,0,0,1,2015,293.70706
2015-01-04 14:00:00,1,0,1,2015,293.53387
2015-01-04 15:00:00,2,0,1,2015,292.9538
2015-01-04 16:00:00,3,0,1,2015,292.99466
2015-01-04 17:00:00,4,0,1,2015,292.92383
2015-01-04 18:00:00,5,0,1,2015,292.7321
2015-01-04 19:00:00,6,0,1,2015,292.75543
2015-01-04 20:00:00,7,0,1,2015,293.17807
2015-01-04 21:00:00,8,0,1,2015,293.12296
2015-01-04 22:00:00,9,0,1,2015,294.64517
2015-01-04 23:00:00,10,0,1,2015,294.99887
2015-01-05 00:00:00,11,0,1,2015,296.06787
2015-01-05 01:00:00,12,0,1,2015,297.5189
2015-01-05 02:00:00,13,0,1,2015,297.9767
2015-01-05 03:00:00,14,0,1,2015,298.68497
2015-01-05 04:00:00,15,0,1,2015,298.6231
2015-01-05 05:00:00,16,0,1,2015,298.46335
2015-01-05 06:00:00,17,0,1,2015,298.45004
2015-01-05 07:00:00,18,0,1,2015,298.29376
2015-01-05 08:00:00,19,0,1,2015,297.13016
2015-01-05 09:00:00,20,0,1,2015,297.2945
2015-01-05 10:00:00,21,0,1,2015,295.94028
2015-01-05 11:00:00,22,0,1,2015,295.5524
2015-01-05 12:00:00,23,0,1,2015,294.60815
2015-01-05 13:00:00,0,1,1,2015,294.5981
2015-01-05 14:00:00,1,1,1,2015,294.4207
2015-01-05 15:00:00,2,1,1,2015,293.7589
2015-01-05 16:00:00,3,1,1,2015,293.91406
2015-01-05 17:00:00,4,1,1,2015,293.7065
2015-01-05 18:00:00,5,1,1,2015,293.2327
2015-01-05 19:00:00,6,1,1,2015,293.18958
2015-01-05 20:00:00,7,1,1,2015,293.71588
2015-01-05 21:00:00,8,1,1,2015,293.5935
2015-01-05 22:00:00,9,1,1,2015,296.2755
2015-01-05 23:00:00,10,1,1,2015,296.86948
2015-01-06 00:00:00,11,1,1,2015,297.93134
2015-01-06 01:00:00,12,1,1,2015,299.8073
2015-01-06 02:00:00,13,1,1,2015,300.298
2015-01-06 03:00:00,14,1,1,2015,300.85556
2015-01-06 04:00:00,15,1,1,2015,300.89108
2015-01-06 05:00:00,16,1,1,2015,300.85284
2015-01-06 06:00:00,17,1,1,2015,300.66968
2015-01-06 07:00:00,18,1,1,2015,300.59238
2015-01-06 08:00:00,19,1,1,2015,299.93185
2015-01-06 09:00:00,20,1,1,2015,299.94717
2015-01-06 10:00:00,21,1,1,2015,298.11893
2015-01-06 11:00:00,22,1,1,2015,297.2921
2015-01-06 12:00:00,23,1,1,2015,296.3535
2015-01-06 13:00:00,0,2,1,2015,296.2769
2015-01-06 14:00:00,1,2,1,2015,295.81857
2015-01-06 15:00:00,2,2,1,2015,295.0013
2015-01-06 16:00:00,3,2,1,2015,295.09296
2015-01-06 17:00:00,4,2,1,2015,295.00497
2015-01-06 18:00:00,5,2,1,2015,294.54114
2015-01-06 19:00:00,6,2,1,2015,294.2528
2015-01-06 20:00:00,7,2,1,2015,295.1173
2015-01-06 21:00:00,8,2,1,2015,295.47617
2015-01-06 22:00:00,9,2,1,2015,298.73
2015-01-06 23:00:00,10,2,1,2015,299.52988
