Time (UTC),Local hour of the day,Local day of the week,Local month of the year,Local year,Temperature (K)
2014-12-31 22:00:00,0,3,1,2015,256.93686
2014-12-31 23:00:00,1,3,1,2015,256.591
2015-01-01 00:00:00,2,3,1,2015,256.19168
2015-01-01 01:00:00,3,3,1,2015,255.86908
2015-01-01 02:00:00,4,3,1,2015,255.18394
2015-01-01 03:00:00,5,3,1,2015,254.79631
2015-01-01 04:00:00,6,3,1,2015,254.77933
2015-01-01 05:00:00,7,3,1,2015,254.6394
2015-01-01 06:00:00,8,3,1,2015,256.15878
2015-01-01 07:00:00,9,3,1,2015,256.4355
2015-01-01 08:00:00,10,3,1,2015,258.27878
2015-01-01 09:00:00,11,3,1,2015,258.77
2015-01-01 10:00:00,12,3,1,2015,260.59772
2015-01-01 11:00:00,13,3,1,2015,261.6104
2015-01-01 12:00:00,14,3,1,2015,262.5258
2015-01-01 13:00:00,15,3,1,2015,262.952
2015-01-01 14:00:00,16,3,1,2015,262.84857
2015-01-01 15:00:00,17,3,1,2015,262.6271
2015-01-01 16:00:00,18,3,1,2015,262.41437
2015-01-01 17:00:00,19,3,1,2015,262.11823
2015-01-01 18:00:00,20,3,1,2015,262.64484
2015-01-01 19:00:00,21,3,1,2015,263.05588
2015-01-01 20:00:00,22,3,1,2015,263.28458
2015-01-01 21:00:00,23,3,1,2015,263.60797
2015-01-01 22:00:00,0,4,1,2015,264.07324
2015-01-01 23:00:00,1,4,1,2015,264.3774
2015-01-02 00:00:00,2,4,1,2015,265.5341
2015-01-02 01:00:00,3,4,1,2015,265.67142
2015-01-02 02:00:00,4,4,1,2015,265.80273
2015-01-02 03:00:00,5,4,1,2015,265.96326
2015-01-02 04:00:00,6,4,1,2015,266.13983
2015-01-02 05:00:00,7,4,1,2015,266.2988
2015-01-02 06:00:00,8,4,1,2015,267.7814
2015-01-02 07:00:00,9,4,1,2015,267.92307
2015-01-02 08:00:00,10,4,1,2015,267.97006
2015-01-02 09:00:00,11,4,1,2015,267.86346
2015-01-02 10:00:00,12,4,1,2015,269.19504
2015-01-02 11:00:00,13,4,1,2015,269.64264
2015-01-02 12:00:00,14,4,1,2015,269.525
2015-01-02 13:00:00,15,4,1,2015,269.43158
2015-01-02 14:00:00,16,4,1,2015,269.37927
2015-01-02 15:00:00,17,4,1,2015,269.3757
2015-01-02 16:00:00,18,4,1,2015,269.3546
2015-01-02 17:00:00,19,4,1,2015,269.42584
2015-01-02 18:00:00,20,4,1,2015,268.8915
2015-01-02 19:00:00,21,4,1,2015,269.17633
2015-01-02 20:00:00,22,4,1,2015,269.48572
2015-01-02 21:00:00,23,4,1,2015,269.44318
2015-01-02 22:00:00,0,5,1,2015,269.02826
2015-01-02 23:00:00,1,5,1,2015,269.22296
2015-01-03 00:00:00,2,5,1,2015,270.28375
2015-01-03 01:00:00,3,5,1,2015,270.04034
2015-01-03 02:00:00,4,5,1,2015,270.14835
2015-01-03 03:00:00,5,5,1,2015,269.75183
2015-01-03 04:00:00,6,5,1,2015,269.61267
2015-01-03 05:00:00,7,5,1,2015,270.4615
2015-01-03 06:00:00,8,5,1,2015,270.4447
2015-01-03 07:00:00,9,5,1,2015,269.91812
2015-01-03 08:00:00,10,5,1,2015,270.33054
2015-01-03 09:00:00,11,5,1,2015,270.60022
2015-01-03 10:00:00,12,5,1,2015,274.31546
2015-01-03 11:00:00,13,5,1,2015,275.14246
2015-01-03 12:00:00,14,5,1,2015,274.5924
2015-01-03 13:00:00,15,5,1,2015,274.4907
2015-01-03 14:00:00,16,5,1,2015,273.95078
2015-01-03 15:00:00,17,5,1,2015,273.83826
2015-01-03 16:00:00,18,5,1,2015,273.70288
2015-01-03 17:00:00,19,5,1,2015,273.54144
2015-01-03 18:00:00,20,5,1,2015,272.2322
2015-01-03 19:00:00,21,5,1,2015,272.42133
2015-01-03 20:00:00,22,5,1,2015,272.28006
2015-01-03 21:00:00,23,5,1,2015,272.0787
2015-01-03 22:00:00,0,6,1,2015,271.59183
2015-01-03 23:00:00,1,6,1,2015,271.39023
2015-01-04 00:00:00,2,6,1,2015,271.7824
2015-01-04 01:00:00,3,6,1,2015,271.79376
2015-01-04 02:00:00,4,6,1,2015,271.68774
2015-01-04 03:00:00,5,6,1,2015,271.82123
2015-01-04 04:00:00,6,6,1,2015,272.33487
2015-01-04 05:00:00,7,6,1,2015,272.64435
2015-01-04 06:00:00,8,6,1,2015,273.6646
2015-01-04 07:00:00,9,6,1,2015,273.5403
2015-01-04 08:00:00,10,6,1,2015,273.5702
2015-01-04 09:00:00,11,6,1,2015,273.53317
2015-01-04 10:00:00,12,6,1,2015,273.48114
2015-01-04 11:00:00,13,6,1,2015,273.5988
2015-01-04 12:00:00,14,6,1,2015,273.584
2015-01-04 13:00:00,15,6,1,2015,273.66583
2015-01-04 14:00:00,16,6,1,2015,273.81448
2015-01-04 15:00:00,17,6,1,2015,274.08817
2015-01-04 16:00:00,18,6,1,2015,274.38898
2015-01-04 17:00:00,19,6,1,2015,274.75696
2015-01-04 18:00:00,20,6,1,2015,273.4988
2015-01-04 19:00:00,21,6,1,2015,273.39496
2015-01-04 20:00:00,22,6,1,2015,273.06458
2015-01-04 21:00:00,23,6,1,2015,272.59998
2015-01-04 22:00:00,0,0,1,2015,272.20447
2015-01-04 23:00:00,1,0,1,2015,271.597
2015-01-05 00:00:00,2,0,1,2015,269.7693
2015-01-05 01:00:00,3,0,1,2015,269.3672
2015-01-05 02:00:00,4,0,1,2015,269.16272
2015-01-05 03:00:00,5,0,1,2015,268.97775
2015-01-05 04:00:00,6,0,1,2015,269.04214
2015-01-05 05:00:00,7,0,1,2015,268.92627
2015-01-05 06:00:00,8,0,1,2015,270.95157
2015-01-05 07:00:00,9,0,1,2015,270.91077
2015-01-05 08:00:00,10,0,1,2015,271.31332
2015-01-05 09:00:00,11,0,1,2015,271.64258
2015-01-05 10:00:00,12,0,1,2015,273.69507
2015-01-05 11:00:00,13,0,1,2015,273.9721
2015-01-05 12:00:00,14,0,1,2015,274.1138
2015-01-05 13:00:00,15,0,1,2015,274.1246
2015-01-05 14:00:00,16,0,1,2015,273.2089
2015-01-05 15:00:00,17,0,1,2015,273.07465
2015-01-05 16:00:00,18,0,1,2015,272.55338
2015-01-05 17:00:00,19,0,1,2015,270.28812
2015-01-05 18:00:00,20,0,1,2015,270.09055
2015-01-05 19:00:00,21,0,1,2015,269.8775
2015-01-05 20:00:00,22,0,1,2015,268.49646
2015-01-05 21:00:00,23,0,1,2015,268.2159
2015-01-05 22:00:00,0,1,1,2015,267.8727
2015-01-05 23:00:00,1,1,1,2015,267.99643
2015-01-06 00:00:00,2,1,1,2015,267.91983
2015-01-06 01:00:00,3,1,1,2015,267.70056
2015-01-06 02:00:00,4,1,1,2015,266.637
2015-01-06 03:00:00,5,1,1,2015,266.23685
2015-01-06 04:00:00,6,1,1,2015,265.9441
2015-01-06 05:00:00,7,1,1,2015,265.3728
2015-01-06 06:00:00,8,1,1,2015,265.15536
2015-01-06 07:00:00,9,1,1,2015,265.80676
2015-01-06 08:00:00,10,1,1,2015,269.1545
